n_robots,mode,container,t_rel_s,cpu_percent,mem_mb,blk_read_mb,blk_write_mb,net_rx_mb,net_tx_mb
64,startup,robot22-sidecar,1,3.46,74.25,0.0,0.008,0.384,0.024
64,startup,robot22-sidecar,2,2.82,74.56,0.0,0.008,0.4,0.031
64,startup,robot22-sidecar,4,3.44,74.61,0.0,0.008,0.422,0.044
64,startup,robot22-sidecar,5,3.31,74.68,0.0,0.008,0.441,0.055
64,startup,robot22-sidecar,6,3.2,74.73,0.0,0.012,0.463,0.063
64,startup,robot22-sidecar,7,3.6,74.77,0.0,0.02,0.486,0.073
64,startup,robot22-sidecar,8,3.65,74.81,0.0,0.02,0.505,0.086
64,startup,robot22-sidecar,9,3.98,74.83,0.0,0.023,0.526,0.099
64,startup,robot22-sidecar,11,3.99,74.86,0.0,0.027,0.55,0.118
64,startup,robot22-sidecar,12,4.24,74.9,0.0,0.027,0.575,0.136
64,startup,robot22-sidecar,13,4.78,70.59,0.0,0.031,0.603,0.159
64,startup,robot22-sidecar,14,5.42,41.88,0.0,0.031,0.63,0.182
64,startup,robot22-sidecar,15,2.92,41.91,0.0,0.043,0.651,0.189
64,startup,robot22-sidecar,17,2.58,41.91,0.0,0.047,0.666,0.192
64,startup,robot22-sidecar,18,2.71,41.91,0.0,0.047,0.683,0.194
64,startup,robot22-sidecar,19,2.72,41.95,0.0,0.051,0.705,0.204
64,startup,robot22-sidecar,20,2.51,41.96,0.0,0.051,0.721,0.206
64,startup,robot22-sidecar,21,3.4,41.97,0.0,0.055,0.746,0.218
64,startup,robot22-sidecar,22,2.71,41.97,0.0,0.055,0.763,0.221
64,startup,robot22-sidecar,24,2.42,41.97,0.0,0.059,0.775,0.223
64,startup,robot22-sidecar,25,2.26,41.96,0.0,0.059,0.783,0.223
64,startup,robot22-sidecar,26,2.47,41.96,0.0,0.059,0.789,0.223
64,startup,robot22-sidecar,27,2.81,41.96,0.0,0.059,0.796,0.223
64,startup,robot22-sidecar,28,2.06,41.96,0.0,0.059,0.803,0.223
64,startup,robot23-sidecar,0,3.93,48.36,0.0,0.004,0.362,0.015
64,startup,robot23-sidecar,1,2.79,48.41,0.0,0.008,0.375,0.02
64,startup,robot23-sidecar,2,3.48,48.5,0.0,0.008,0.394,0.03
64,startup,robot23-sidecar,3,3.31,48.57,0.0,0.008,0.416,0.043
64,startup,robot23-sidecar,5,3.25,48.65,0.0,0.012,0.436,0.054
64,startup,robot23-sidecar,6,3.38,48.68,0.0,0.012,0.458,0.062
64,startup,robot23-sidecar,7,3.52,48.72,0.0,0.02,0.479,0.074
64,startup,robot23-sidecar,8,3.6,48.76,0.0,0.02,0.5,0.086
64,startup,robot23-sidecar,9,3.93,48.77,0.0,0.023,0.519,0.099
64,startup,robot23-sidecar,11,4.76,50.4,0.0,0.027,0.547,0.12
64,startup,robot23-sidecar,12,4.36,52.2,0.0,0.027,0.57,0.138
64,startup,robot23-sidecar,13,4.19,54.88,0.0,0.031,0.595,0.159
64,startup,robot23-sidecar,14,4.68,56.82,0.0,0.031,0.622,0.179
64,startup,robot23-sidecar,15,4.94,59.27,0.0,0.035,0.657,0.209
64,startup,robot23-sidecar,17,5.16,61.91,0.0,0.039,0.688,0.237
64,startup,robot23-sidecar,18,5.1,62.67,0.0,0.039,0.722,0.266
64,startup,robot23-sidecar,19,6.34,62.62,0.0,0.043,0.761,0.302
64,startup,robot23-sidecar,20,5.12,62.63,0.0,0.043,0.796,0.333
64,startup,robot23-sidecar,21,4.13,62.65,0.0,0.055,0.824,0.351
64,startup,robot23-sidecar,22,2.63,62.66,0.0,0.059,0.844,0.355
64,startup,robot23-sidecar,24,2.25,62.66,0.0,0.059,0.854,0.356
64,startup,robot23-sidecar,25,1.94,62.66,0.0,0.059,0.861,0.356
64,startup,robot23-sidecar,26,1.94,62.66,0.0,0.059,0.867,0.356
64,startup,robot23-sidecar,27,2.25,62.66,0.0,0.059,0.875,0.356
64,startup,robot23-sidecar,28,2.31,62.66,0.0,0.059,0.881,0.356
64,startup,robot24-sidecar,0,3.55,40.41,0.0,0.004,0.392,0.018
64,startup,robot24-sidecar,1,3.27,40.46,0.0,0.008,0.405,0.022
64,startup,robot24-sidecar,2,3.16,40.54,0.0,0.008,0.421,0.029
64,startup,robot24-sidecar,4,3.04,40.6,0.0,0.008,0.442,0.039
64,startup,robot24-sidecar,5,3.9,41.07,0.0,0.012,0.462,0.048
64,startup,robot24-sidecar,6,2.83,41.97,0.0,0.012,0.481,0.054
64,startup,robot24-sidecar,7,2.8,42.75,0.0,0.027,0.501,0.06
64,startup,robot24-sidecar,8,2.25,43.05,0.0,0.027,0.513,0.062
64,startup,robot24-sidecar,9,3.2,43.41,0.0,0.031,0.527,0.064
64,startup,robot24-sidecar,11,2.45,43.65,0.0,0.035,0.537,0.066
64,startup,robot24-sidecar,12,2.46,44.14,0.0,0.035,0.556,0.07
64,startup,robot24-sidecar,13,2.61,44.52,0.0,0.039,0.568,0.072
64,startup,robot24-sidecar,14,2.51,44.95,0.0,0.039,0.585,0.075
64,startup,robot24-sidecar,15,2.47,45.24,0.0,0.043,0.604,0.078
64,startup,robot24-sidecar,17,2.64,45.65,0.0,0.047,0.619,0.081
64,startup,robot24-sidecar,18,2.71,46.0,0.0,0.047,0.635,0.084
64,startup,robot24-sidecar,19,3.82,48.21,0.0,0.051,0.662,0.101
64,startup,robot24-sidecar,20,2.81,48.55,0.0,0.051,0.679,0.104
64,startup,robot24-sidecar,21,3.98,51.21,0.0,0.055,0.71,0.126
64,startup,robot24-sidecar,22,2.58,51.54,0.0,0.059,0.725,0.128
64,startup,robot24-sidecar,24,2.53,51.78,0.0,0.059,0.738,0.13
64,startup,robot24-sidecar,25,2.45,51.77,0.0,0.059,0.744,0.13
64,startup,robot24-sidecar,26,1.87,51.77,0.0,0.059,0.75,0.13
64,startup,robot24-sidecar,27,1.94,51.78,0.0,0.059,0.759,0.13
64,startup,robot24-sidecar,28,2.57,51.78,0.0,0.059,0.765,0.13
64,startup,robot25-sidecar,0,4.47,48.38,0.0,0.004,0.371,0.014
64,startup,robot25-sidecar,1,2.84,48.43,0.0,0.008,0.385,0.018
64,startup,robot25-sidecar,2,3.06,48.66,0.0,0.008,0.403,0.027
64,startup,robot25-sidecar,3,3.75,48.76,0.0,0.008,0.426,0.043
64,startup,robot25-sidecar,5,3.08,48.68,0.0,0.012,0.452,0.055
64,startup,robot25-sidecar,6,3.13,48.7,0.0,0.012,0.474,0.061
64,startup,robot25-sidecar,7,3.33,48.76,0.0,0.02,0.497,0.074
64,startup,robot25-sidecar,8,3.73,48.78,0.0,0.02,0.517,0.087
64,startup,robot25-sidecar,10,3.82,48.8,0.0,0.023,0.542,0.102
64,startup,robot25-sidecar,11,4.41,50.16,0.0,0.027,0.564,0.119
64,startup,robot25-sidecar,12,4.22,51.47,0.0,0.027,0.584,0.133
64,startup,robot25-sidecar,13,4.41,54.41,0.0,0.031,0.612,0.156
64,startup,robot25-sidecar,14,4.74,56.64,0.0,0.031,0.639,0.176
64,startup,robot25-sidecar,15,5.56,58.79,0.0,0.035,0.671,0.203
64,startup,robot25-sidecar,17,4.62,61.66,0.0,0.039,0.706,0.234
64,startup,robot25-sidecar,18,5.68,62.9,0.0,0.039,0.74,0.263
64,startup,robot25-sidecar,19,5.91,63.34,0.0,0.043,0.775,0.296
64,startup,robot25-sidecar,20,6.49,63.13,0.0,0.043,0.808,0.325
64,startup,robot25-sidecar,21,5.49,63.03,0.0,0.047,0.855,0.368
64,startup,robot25-sidecar,22,5.45,42.45,0.0,0.059,0.888,0.396
64,startup,robot25-sidecar,24,2.49,42.44,0.0,0.059,0.896,0.397
64,startup,robot25-sidecar,25,1.99,42.44,0.0,0.059,0.904,0.397
64,startup,robot25-sidecar,26,2.19,42.44,0.0,0.059,0.91,0.397
64,startup,robot25-sidecar,27,2.21,42.44,0.0,0.059,0.917,0.397
64,startup,robot25-sidecar,28,2.66,42.44,0.0,0.059,0.924,0.397
64,startup,robot26-sidecar,0,4.69,48.36,0.0,0.004,0.38,0.013
64,startup,robot26-sidecar,1,2.8,48.42,0.0,0.008,0.394,0.018
64,startup,robot26-sidecar,2,2.78,48.49,0.0,0.008,0.412,0.027
64,startup,robot26-sidecar,3,3.84,48.62,0.0,0.008,0.435,0.041
64,startup,robot26-sidecar,5,3.7,48.67,0.0,0.012,0.461,0.054
64,startup,robot26-sidecar,6,3.0,48.7,0.0,0.012,0.478,0.059
64,startup,robot26-sidecar,7,4.06,48.75,0.0,0.02,0.5,0.071
64,startup,robot26-sidecar,8,3.89,48.79,0.0,0.02,0.521,0.085
64,startup,robot26-sidecar,10,3.59,48.8,0.0,0.023,0.546,0.1
64,startup,robot26-sidecar,11,4.29,49.96,0.0,0.027,0.568,0.116
64,startup,robot26-sidecar,12,4.19,51.35,0.0,0.027,0.589,0.131
64,startup,robot26-sidecar,13,4.52,54.14,0.0,0.031,0.616,0.153
64,startup,robot26-sidecar,14,5.25,56.55,0.0,0.031,0.641,0.174
64,startup,robot26-sidecar,15,5.74,58.83,0.0,0.035,0.676,0.201
64,startup,robot26-sidecar,17,4.98,61.31,0.0,0.039,0.711,0.232
64,startup,robot26-sidecar,18,5.97,62.34,0.0,0.039,0.745,0.261
64,startup,robot26-sidecar,19,5.35,62.43,0.0,0.043,0.778,0.294
64,startup,robot26-sidecar,20,5.75,62.46,0.0,0.043,0.813,0.323
64,startup,robot26-sidecar,21,5.29,62.48,0.0,0.047,0.86,0.366
64,startup,robot26-sidecar,22,6.04,42.47,0.0,0.059,0.892,0.394
64,startup,robot26-sidecar,24,2.28,42.46,0.0,0.059,0.901,0.395
64,startup,robot26-sidecar,25,2.74,42.46,0.0,0.059,0.909,0.395
64,startup,robot26-sidecar,26,2.13,42.46,0.0,0.059,0.915,0.395
64,startup,robot26-sidecar,27,2.13,42.46,0.0,0.059,0.922,0.395
64,startup,robot26-sidecar,28,2.66,42.46,0.0,0.059,0.929,0.395
64,startup,robot27-sidecar,0,3.36,40.09,0.0,0.004,0.374,0.015
64,startup,robot27-sidecar,1,2.84,40.16,0.0,0.008,0.389,0.021
64,startup,robot27-sidecar,2,3.43,40.25,0.0,0.008,0.409,0.033
64,startup,robot27-sidecar,3,3.82,40.3,0.0,0.008,0.427,0.043
64,startup,robot27-sidecar,5,3.61,42.0,0.0,0.012,0.454,0.058
64,startup,robot27-sidecar,6,3.28,42.78,0.0,0.012,0.473,0.065
64,startup,robot27-sidecar,7,3.5,44.1,0.0,0.02,0.495,0.075
64,startup,robot27-sidecar,8,3.71,45.86,0.0,0.02,0.516,0.089
64,startup,robot27-sidecar,10,4.01,48.02,0.0,0.023,0.542,0.106
64,startup,robot27-sidecar,11,4.62,50.36,0.0,0.027,0.565,0.123
64,startup,robot27-sidecar,12,4.37,52.56,0.0,0.027,0.587,0.141
64,startup,robot27-sidecar,13,4.75,55.39,0.0,0.031,0.615,0.164
64,startup,robot27-sidecar,14,4.82,57.2,0.0,0.031,0.639,0.183
64,startup,robot27-sidecar,15,4.93,59.98,0.0,0.035,0.674,0.211
64,startup,robot27-sidecar,17,4.45,62.65,0.0,0.039,0.712,0.245
64,startup,robot27-sidecar,18,4.9,62.74,0.0,0.039,0.744,0.273
64,startup,robot27-sidecar,19,5.98,62.81,0.0,0.043,0.78,0.306
64,startup,robot27-sidecar,20,4.88,62.95,0.0,0.043,0.815,0.337
64,startup,robot27-sidecar,21,3.44,62.84,0.0,0.055,0.847,0.357
64,startup,robot27-sidecar,22,2.36,62.84,0.0,0.023,0.861,0.359
64,startup,robot27-sidecar,24,4.77,62.86,0.0,0.059,0.873,0.361
64,startup,robot27-sidecar,25,1.97,62.84,0.0,0.059,0.881,0.361
64,startup,robot27-sidecar,26,2.15,62.84,0.0,0.059,0.887,0.361
64,startup,robot27-sidecar,27,2.23,62.84,0.0,0.059,0.894,0.361
64,startup,robot27-sidecar,28,2.74,62.84,0.0,0.059,0.901,0.361
64,startup,robot28-sidecar,0,4.64,48.42,0.0,0.004,0.378,0.016
64,startup,robot28-sidecar,1,2.79,48.48,0.0,0.008,0.394,0.022
64,startup,robot28-sidecar,2,3.3,48.66,0.0,0.008,0.407,0.028
64,startup,robot28-sidecar,3,3.4,48.72,0.0,0.008,0.43,0.038
64,startup,robot28-sidecar,5,3.77,48.63,0.0,0.012,0.455,0.048
64,startup,robot28-sidecar,6,3.13,48.68,0.0,0.012,0.472,0.054
64,startup,robot28-sidecar,7,3.18,48.69,0.0,0.027,0.491,0.06
64,startup,robot28-sidecar,8,2.52,48.71,0.0,0.027,0.504,0.062
64,startup,robot28-sidecar,10,2.52,48.73,0.0,0.031,0.52,0.065
64,startup,robot28-sidecar,11,2.61,48.73,0.0,0.035,0.533,0.067
64,startup,robot28-sidecar,12,2.9,48.73,0.0,0.035,0.546,0.069
64,startup,robot28-sidecar,13,2.36,48.75,0.0,0.039,0.562,0.072
64,startup,robot28-sidecar,14,2.46,48.75,0.0,0.039,0.575,0.075
64,startup,robot28-sidecar,15,2.57,48.76,0.0,0.043,0.594,0.078
64,startup,robot28-sidecar,16,2.44,48.77,0.0,0.047,0.61,0.082
64,startup,robot28-sidecar,18,2.22,48.77,0.0,0.047,0.628,0.084
64,startup,robot28-sidecar,20,0.3,48.84,0.0,0.051,0.668,0.102
64,startup,robot28-sidecar,21,3.22,51.06,0.0,0.055,0.702,0.124
64,startup,robot28-sidecar,22,2.58,51.49,0.0,0.059,0.718,0.127
64,startup,robot28-sidecar,24,2.41,51.52,0.0,0.059,0.727,0.128
64,startup,robot28-sidecar,25,1.9,51.52,0.0,0.059,0.735,0.128
64,startup,robot28-sidecar,26,2.28,51.52,0.0,0.059,0.741,0.128
64,startup,robot28-sidecar,27,2.12,51.52,0.0,0.059,0.748,0.128
64,startup,robot28-sidecar,28,2.1,51.53,0.0,0.059,0.755,0.128
64,startup,robot29-sidecar,0,4.69,48.45,0.0,0.004,0.385,0.017
64,startup,robot29-sidecar,1,2.91,48.4,0.0,0.008,0.4,0.022
64,startup,robot29-sidecar,2,3.34,48.46,0.0,0.008,0.417,0.032
64,startup,robot29-sidecar,3,3.84,48.56,0.0,0.008,0.439,0.045
64,startup,robot29-sidecar,5,3.13,48.59,0.0,0.012,0.46,0.056
64,startup,robot29-sidecar,6,3.12,48.64,0.0,0.012,0.487,0.066
64,startup,robot29-sidecar,7,3.45,48.68,0.0,0.02,0.507,0.076
64,startup,robot29-sidecar,8,3.93,48.71,0.0,0.02,0.528,0.091
64,startup,robot29-sidecar,10,4.11,48.74,0.0,0.023,0.554,0.107
64,startup,robot29-sidecar,11,4.96,50.87,0.0,0.027,0.577,0.126
64,startup,robot29-sidecar,12,4.43,52.79,0.0,0.027,0.6,0.144
64,startup,robot29-sidecar,13,4.4,55.36,0.0,0.031,0.626,0.166
64,startup,robot29-sidecar,14,4.83,57.27,0.0,0.031,0.653,0.186
64,startup,robot29-sidecar,15,5.11,59.76,0.0,0.035,0.686,0.214
64,startup,robot29-sidecar,16,6.22,62.53,0.0,0.039,0.719,0.243
64,startup,robot29-sidecar,18,5.08,62.91,0.0,0.039,0.753,0.273
64,startup,robot29-sidecar,19,5.56,63.1,0.0,0.043,0.792,0.309
64,startup,robot29-sidecar,20,5.47,63.0,0.0,0.043,0.827,0.339
64,startup,robot29-sidecar,21,5.79,42.46,0.0,0.047,0.873,0.381
64,startup,robot29-sidecar,22,4.71,42.47,0.0,0.059,0.906,0.409
64,startup,robot29-sidecar,24,2.7,42.47,0.0,0.059,0.915,0.41
64,startup,robot29-sidecar,25,2.09,42.47,0.0,0.059,0.922,0.41
64,startup,robot29-sidecar,26,2.24,42.47,0.0,0.059,0.928,0.41
64,startup,robot29-sidecar,27,2.16,42.47,0.0,0.059,0.935,0.41
64,startup,robot29-sidecar,28,2.27,42.47,0.0,0.059,0.942,0.41
64,startup,robot3-sidecar,0,13.65,48.0,0.0,0.008,0.068,0.014
64,startup,robot3-sidecar,1,12.78,48.09,0.0,0.016,0.078,0.019
64,startup,robot3-sidecar,2,13.42,48.12,0.0,0.016,0.084,0.023
64,startup,robot3-sidecar,3,9.4,48.22,0.0,0.016,0.096,0.034
64,startup,robot3-sidecar,4,9.87,48.43,0.0,0.023,0.116,0.048
64,startup,robot3-sidecar,5,18.55,48.33,0.0,0.023,0.128,0.054
64,startup,robot3-sidecar,7,9.32,48.43,0.0,0.031,0.143,0.061
64,startup,robot3-sidecar,8,21.81,48.39,0.0,0.039,0.159,0.073
64,startup,robot3-sidecar,9,12.36,48.42,0.0,0.047,0.172,0.087
64,startup,robot3-sidecar,10,11.25,48.45,0.0,0.047,0.188,0.101
64,startup,robot3-sidecar,11,23.22,49.12,0.0,0.055,0.202,0.114
64,startup,robot3-sidecar,12,15.05,50.71,0.0,0.055,0.215,0.126
64,startup,robot3-sidecar,13,22.17,52.63,0.0,0.062,0.235,0.144
