n_robots,ssp_ms,iterq,cpu_limit,participant,run,role,metric,run_median_s,participant_group
64,20000.0,1.0,,Robot4,3,prover,e2e_blockchain,9.291695716,Robot
64,20000.0,1.0,,Robot4,3,prover,evidence_call,0.0199657765,Robot
64,20000.0,1.0,,Robot4,3,prover,total_lifecycle,9.3111789805,Robot
64,20000.0,1.0,,Robot4,3,verifier,reaction_time,0.009807963000000001,Robot
64,20000.0,1.0,,Robot4,3,verifier,result_call,0.017673004,Robot
64,20000.0,1.0,,Robot4,3,verifier,signatures_fetch,0.003837596,Robot
64,20000.0,1.0,,Robot4,3,verifier,total_lifecycle,0.022699728,Robot
64,20000.0,1.0,,Robot4,3,verifier,verify_compute,8.85e-07,Robot
64,20000.0,1.0,,Robot40,1,prover,e2e_blockchain,9.3604428275,Robot
64,20000.0,1.0,,Robot40,1,prover,evidence_call,0.014440881999999999,Robot
64,20000.0,1.0,,Robot40,1,prover,total_lifecycle,9.3744519735,Robot
64,20000.0,1.0,,Robot40,1,verifier,reaction_time,0.005304656,Robot
64,20000.0,1.0,,Robot40,1,verifier,result_call,0.01445594,Robot
64,20000.0,1.0,,Robot40,1,verifier,signatures_fetch,0.005134703,Robot
64,20000.0,1.0,,Robot40,1,verifier,total_lifecycle,0.022750005,Robot
64,20000.0,1.0,,Robot40,1,verifier,verify_compute,1.594e-06,Robot
64,20000.0,1.0,,Robot40,2,prover,e2e_blockchain,7.6878152669999995,Robot
64,20000.0,1.0,,Robot40,2,prover,evidence_call,0.0139650825,Robot
64,20000.0,1.0,,Robot40,2,prover,total_lifecycle,7.700790009,Robot
64,20000.0,1.0,,Robot40,2,verifier,reaction_time,0.007222022,Robot
64,20000.0,1.0,,Robot40,2,verifier,result_call,0.021776114,Robot
64,20000.0,1.0,,Robot40,2,verifier,signatures_fetch,0.00392864,Robot
64,20000.0,1.0,,Robot40,2,verifier,total_lifecycle,0.028230935,Robot
64,20000.0,1.0,,Robot40,2,verifier,verify_compute,9.58e-07,Robot
64,20000.0,1.0,,Robot40,3,prover,e2e_blockchain,6.1841029085,Robot
64,20000.0,1.0,,Robot40,3,prover,evidence_call,0.017590968499999998,Robot
64,20000.0,1.0,,Robot40,3,prover,total_lifecycle,6.194897476,Robot
64,20000.0,1.0,,Robot40,3,verifier,reaction_time,0.0049865245,Robot
64,20000.0,1.0,,Robot40,3,verifier,result_call,0.030065772499999997,Robot
64,20000.0,1.0,,Robot40,3,verifier,signatures_fetch,0.0028573075,Robot
64,20000.0,1.0,,Robot40,3,verifier,total_lifecycle,0.036340931,Robot
64,20000.0,1.0,,Robot40,3,verifier,verify_compute,1.0975e-06,Robot
64,20000.0,1.0,,Robot41,1,prover,e2e_blockchain,7.573256091999999,Robot
64,20000.0,1.0,,Robot41,1,prover,evidence_call,0.017229875,Robot
64,20000.0,1.0,,Robot41,1,prover,total_lifecycle,7.587356808999999,Robot
64,20000.0,1.0,,Robot41,1,verifier,reaction_time,0.005826772,Robot
64,20000.0,1.0,,Robot41,1,verifier,result_call,0.0205880615,Robot
64,20000.0,1.0,,Robot41,1,verifier,signatures_fetch,0.002658039,Robot
64,20000.0,1.0,,Robot41,1,verifier,total_lifecycle,0.0231441005,Robot
64,20000.0,1.0,,Robot41,1,verifier,verify_compute,1.0299999999999999e-06,Robot
64,20000.0,1.0,,Robot41,2,prover,e2e_blockchain,9.199418917000001,Robot
64,20000.0,1.0,,Robot41,2,prover,evidence_call,0.013337865,Robot
64,20000.0,1.0,,Robot41,2,prover,total_lifecycle,9.215410415000001,Robot
64,20000.0,1.0,,Robot41,2,verifier,reaction_time,0.006078097,Robot
64,20000.0,1.0,,Robot41,2,verifier,result_call,0.021019221999999997,Robot
64,20000.0,1.0,,Robot41,2,verifier,signatures_fetch,0.0034650725,Robot
64,20000.0,1.0,,Robot41,2,verifier,total_lifecycle,0.025091382500000002,Robot
64,20000.0,1.0,,Robot41,2,verifier,verify_compute,1.4045e-06,Robot
64,20000.0,1.0,,Robot41,3,prover,e2e_blockchain,7.407677354499999,Robot
64,20000.0,1.0,,Robot41,3,prover,evidence_call,0.01469214,Robot
64,20000.0,1.0,,Robot41,3,prover,total_lifecycle,7.419108443499999,Robot
64,20000.0,1.0,,Robot41,3,verifier,reaction_time,0.0098213105,Robot
64,20000.0,1.0,,Robot41,3,verifier,result_call,0.024684165,Robot
64,20000.0,1.0,,Robot41,3,verifier,signatures_fetch,0.003690018,Robot
64,20000.0,1.0,,Robot41,3,verifier,total_lifecycle,0.0286228635,Robot
64,20000.0,1.0,,Robot41,3,verifier,verify_compute,1.337e-06,Robot
64,20000.0,1.0,,Robot42,1,prover,e2e_blockchain,7.5960015180000005,Robot
64,20000.0,1.0,,Robot42,1,prover,evidence_call,0.013550543,Robot
64,20000.0,1.0,,Robot42,1,prover,total_lifecycle,7.612543863999999,Robot
64,20000.0,1.0,,Robot42,1,verifier,reaction_time,0.011504314000000002,Robot
64,20000.0,1.0,,Robot42,1,verifier,result_call,0.0196733245,Robot
64,20000.0,1.0,,Robot42,1,verifier,signatures_fetch,0.0064127405,Robot
64,20000.0,1.0,,Robot42,1,verifier,total_lifecycle,0.028631299,Robot
64,20000.0,1.0,,Robot42,1,verifier,verify_compute,1.5825e-06,Robot
64,20000.0,1.0,,Robot42,2,prover,e2e_blockchain,7.682579597,Robot
64,20000.0,1.0,,Robot42,2,prover,evidence_call,0.023212174000000002,Robot
64,20000.0,1.0,,Robot42,2,prover,total_lifecycle,7.696464411999999,Robot
64,20000.0,1.0,,Robot42,2,verifier,reaction_time,0.0086157495,Robot
64,20000.0,1.0,,Robot42,2,verifier,result_call,0.024219469,Robot
64,20000.0,1.0,,Robot42,2,verifier,signatures_fetch,0.0051042375,Robot
64,20000.0,1.0,,Robot42,2,verifier,total_lifecycle,0.0292378845,Robot
64,20000.0,1.0,,Robot42,2,verifier,verify_compute,1.873e-06,Robot
64,20000.0,1.0,,Robot42,3,prover,e2e_blockchain,6.3802267960000005,Robot
64,20000.0,1.0,,Robot42,3,prover,evidence_call,0.0219289275,Robot
64,20000.0,1.0,,Robot42,3,prover,total_lifecycle,6.396414543500001,Robot
64,20000.0,1.0,,Robot42,3,verifier,reaction_time,0.011606423000000001,Robot
64,20000.0,1.0,,Robot42,3,verifier,result_call,0.015329342499999999,Robot
64,20000.0,1.0,,Robot42,3,verifier,signatures_fetch,0.003728037,Robot
64,20000.0,1.0,,Robot42,3,verifier,total_lifecycle,0.020032984500000003,Robot
64,20000.0,1.0,,Robot42,3,verifier,verify_compute,1.4735e-06,Robot
64,20000.0,1.0,,Robot43,1,prover,e2e_blockchain,8.8208705505,Robot
64,20000.0,1.0,,Robot43,1,prover,evidence_call,0.016862188,Robot
64,20000.0,1.0,,Robot43,1,prover,total_lifecycle,8.834899925999999,Robot
64,20000.0,1.0,,Robot43,1,verifier,reaction_time,0.0070857590000000005,Robot
64,20000.0,1.0,,Robot43,1,verifier,result_call,0.022374036,Robot
64,20000.0,1.0,,Robot43,1,verifier,signatures_fetch,0.007920184,Robot
64,20000.0,1.0,,Robot43,1,verifier,total_lifecycle,0.030329572,Robot
64,20000.0,1.0,,Robot43,1,verifier,verify_compute,1.319e-06,Robot
64,20000.0,1.0,,Robot43,2,prover,e2e_blockchain,7.14044022,Robot
64,20000.0,1.0,,Robot43,2,prover,evidence_call,0.0304446855,Robot
64,20000.0,1.0,,Robot43,2,prover,total_lifecycle,7.156066709,Robot
64,20000.0,1.0,,Robot43,2,verifier,reaction_time,0.008918961,Robot
64,20000.0,1.0,,Robot43,2,verifier,result_call,0.033704337,Robot
64,20000.0,1.0,,Robot43,2,verifier,signatures_fetch,0.0033660649999999997,Robot
64,20000.0,1.0,,Robot43,2,verifier,total_lifecycle,0.037831545,Robot
64,20000.0,1.0,,Robot43,2,verifier,verify_compute,1.189e-06,Robot
64,20000.0,1.0,,Robot43,3,prover,e2e_blockchain,8.908285013,Robot
64,20000.0,1.0,,Robot43,3,prover,evidence_call,0.0236528195,Robot
64,20000.0,1.0,,Robot43,3,prover,total_lifecycle,8.924255944999999,Robot
64,20000.0,1.0,,Robot43,3,verifier,reaction_time,0.010503696,Robot
64,20000.0,1.0,,Robot43,3,verifier,result_call,0.022919402999999998,Robot
64,20000.0,1.0,,Robot43,3,verifier,signatures_fetch,0.0037893970000000003,Robot
64,20000.0,1.0,,Robot43,3,verifier,total_lifecycle,0.025502021,Robot
64,20000.0,1.0,,Robot43,3,verifier,verify_compute,1.145e-06,Robot
64,20000.0,1.0,,Robot44,1,prover,e2e_blockchain,7.085170014000001,Robot
64,20000.0,1.0,,Robot44,1,prover,evidence_call,0.0138309925,Robot
64,20000.0,1.0,,Robot44,1,prover,total_lifecycle,7.0964773715,Robot
64,20000.0,1.0,,Robot44,1,verifier,reaction_time,0.012146837,Robot
64,20000.0,1.0,,Robot44,1,verifier,result_call,0.021952004,Robot
64,20000.0,1.0,,Robot44,1,verifier,signatures_fetch,0.004994642,Robot
64,20000.0,1.0,,Robot44,1,verifier,total_lifecycle,0.0275018935,Robot
64,20000.0,1.0,,Robot44,1,verifier,verify_compute,1.5835e-06,Robot
64,20000.0,1.0,,Robot44,2,prover,e2e_blockchain,8.62146741,Robot
64,20000.0,1.0,,Robot44,2,prover,evidence_call,0.020574523,Robot
64,20000.0,1.0,,Robot44,2,prover,total_lifecycle,8.635311921,Robot
64,20000.0,1.0,,Robot44,2,verifier,reaction_time,0.013644501,Robot
64,20000.0,1.0,,Robot44,2,verifier,result_call,0.026163172,Robot
64,20000.0,1.0,,Robot44,2,verifier,signatures_fetch,0.006827132,Robot
64,20000.0,1.0,,Robot44,2,verifier,total_lifecycle,0.033016588,Robot
64,20000.0,1.0,,Robot44,2,verifier,verify_compute,1.42e-06,Robot
64,20000.0,1.0,,Robot44,3,prover,e2e_blockchain,7.1557290965,Robot
64,20000.0,1.0,,Robot44,3,prover,evidence_call,0.014220571,Robot
64,20000.0,1.0,,Robot44,3,prover,total_lifecycle,7.171366508,Robot
64,20000.0,1.0,,Robot44,3,verifier,reaction_time,0.014501035999999998,Robot
64,20000.0,1.0,,Robot44,3,verifier,result_call,0.026753022999999997,Robot
64,20000.0,1.0,,Robot44,3,verifier,signatures_fetch,0.004195159,Robot
64,20000.0,1.0,,Robot44,3,verifier,total_lifecycle,0.030959766,Robot
64,20000.0,1.0,,Robot44,3,verifier,verify_compute,8.7e-07,Robot
64,20000.0,1.0,,Robot45,1,prover,e2e_blockchain,9.866713943,Robot
64,20000.0,1.0,,Robot45,1,prover,evidence_call,0.0114504725,Robot
64,20000.0,1.0,,Robot45,1,prover,total_lifecycle,9.882760304000001,Robot
64,20000.0,1.0,,Robot45,1,verifier,reaction_time,0.018035911,Robot
64,20000.0,1.0,,Robot45,1,verifier,result_call,0.0266207495,Robot
64,20000.0,1.0,,Robot45,1,verifier,signatures_fetch,0.0072915975,Robot
64,20000.0,1.0,,Robot45,1,verifier,total_lifecycle,0.034405835999999995,Robot
64,20000.0,1.0,,Robot45,1,verifier,verify_compute,1.2360000000000001e-06,Robot
64,20000.0,1.0,,Robot45,2,prover,e2e_blockchain,6.3235891285,Robot
64,20000.0,1.0,,Robot45,2,prover,evidence_call,0.024043301500000003,Robot
64,20000.0,1.0,,Robot45,2,prover,total_lifecycle,6.3367237185,Robot
64,20000.0,1.0,,Robot45,2,verifier,reaction_time,0.010842566500000001,Robot
64,20000.0,1.0,,Robot45,2,verifier,result_call,0.0280645905,Robot
64,20000.0,1.0,,Robot45,2,verifier,signatures_fetch,0.008735885,Robot
64,20000.0,1.0,,Robot45,2,verifier,total_lifecycle,0.0379382165,Robot
64,20000.0,1.0,,Robot45,2,verifier,verify_compute,1.0885e-06,Robot
64,20000.0,1.0,,Robot45,3,prover,e2e_blockchain,7.083211429,Robot
64,20000.0,1.0,,Robot45,3,prover,evidence_call,0.032804417,Robot
64,20000.0,1.0,,Robot45,3,prover,total_lifecycle,7.099644703,Robot
64,20000.0,1.0,,Robot45,3,verifier,reaction_time,0.0081526715,Robot
64,20000.0,1.0,,Robot45,3,verifier,result_call,0.021591734,Robot
64,20000.0,1.0,,Robot45,3,verifier,signatures_fetch,0.004655757999999999,Robot
64,20000.0,1.0,,Robot45,3,verifier,total_lifecycle,0.026291634,Robot
64,20000.0,1.0,,Robot45,3,verifier,verify_compute,1.5479999999999998e-06,Robot
64,20000.0,1.0,,Robot46,1,prover,e2e_blockchain,8.641148781,Robot
64,20000.0,1.0,,Robot46,1,prover,evidence_call,0.01192179,Robot
64,20000.0,1.0,,Robot46,1,prover,total_lifecycle,8.656377973000001,Robot
64,20000.0,1.0,,Robot46,1,verifier,reaction_time,0.0069526395,Robot
64,20000.0,1.0,,Robot46,1,verifier,result_call,0.018858792,Robot
64,20000.0,1.0,,Robot46,1,verifier,signatures_fetch,0.0024915305000000002,Robot
64,20000.0,1.0,,Robot46,1,verifier,total_lifecycle,0.0232715145,Robot
64,20000.0,1.0,,Robot46,1,verifier,verify_compute,1.0715e-06,Robot
64,20000.0,1.0,,Robot46,2,prover,e2e_blockchain,8.650928937500002,Robot
64,20000.0,1.0,,Robot46,2,prover,evidence_call,0.015439586500000001,Robot
64,20000.0,1.0,,Robot46,2,prover,total_lifecycle,8.669981684,Robot
64,20000.0,1.0,,Robot46,2,verifier,reaction_time,0.007828229,Robot
64,20000.0,1.0,,Robot46,2,verifier,result_call,0.021745981,Robot
64,20000.0,1.0,,Robot46,2,verifier,signatures_fetch,0.004189203,Robot
64,20000.0,1.0,,Robot46,2,verifier,total_lifecycle,0.027853295,Robot
64,20000.0,1.0,,Robot46,2,verifier,verify_compute,1.826e-06,Robot
64,20000.0,1.0,,Robot46,3,prover,e2e_blockchain,7.619331395500001,Robot
64,20000.0,1.0,,Robot46,3,prover,evidence_call,0.0225634195,Robot
64,20000.0,1.0,,Robot46,3,prover,total_lifecycle,7.631529299,Robot
64,20000.0,1.0,,Robot46,3,verifier,reaction_time,0.005195364,Robot
64,20000.0,1.0,,Robot46,3,verifier,result_call,0.0269924145,Robot
64,20000.0,1.0,,Robot46,3,verifier,signatures_fetch,0.003096435,Robot
64,20000.0,1.0,,Robot46,3,verifier,total_lifecycle,0.029806696999999997,Robot
64,20000.0,1.0,,Robot46,3,verifier,verify_compute,1.337e-06,Robot
64,20000.0,1.0,,Robot47,1,prover,e2e_blockchain,8.8247023835,Robot
64,20000.0,1.0,,Robot47,1,prover,evidence_call,0.022126714,Robot
64,20000.0,1.0,,Robot47,1,prover,total_lifecycle,8.8383384965,Robot
64,20000.0,1.0,,Robot47,1,verifier,reaction_time,0.0086741825,Robot
64,20000.0,1.0,,Robot47,1,verifier,result_call,0.022042941000000003,Robot
64,20000.0,1.0,,Robot47,1,verifier,signatures_fetch,0.0057877595,Robot
64,20000.0,1.0,,Robot47,1,verifier,total_lifecycle,0.029941492,Robot
64,20000.0,1.0,,Robot47,1,verifier,verify_compute,1.2085e-06,Robot
64,20000.0,1.0,,Robot47,2,prover,e2e_blockchain,7.597696477,Robot
64,20000.0,1.0,,Robot47,2,prover,evidence_call,0.029754143,Robot
64,20000.0,1.0,,Robot47,2,prover,total_lifecycle,7.614216980999999,Robot
64,20000.0,1.0,,Robot47,2,verifier,reaction_time,0.0120099275,Robot
64,20000.0,1.0,,Robot47,2,verifier,result_call,0.021898848,Robot
64,20000.0,1.0,,Robot47,2,verifier,signatures_fetch,0.0052153849999999995,Robot
64,20000.0,1.0,,Robot47,2,verifier,total_lifecycle,0.027152924499999998,Robot
64,20000.0,1.0,,Robot47,2,verifier,verify_compute,1.5599999999999999e-06,Robot
64,20000.0,1.0,,Robot47,3,prover,e2e_blockchain,7.6658972069999995,Robot
64,20000.0,1.0,,Robot47,3,prover,evidence_call,0.015438172,Robot
64,20000.0,1.0,,Robot47,3,prover,total_lifecycle,7.680743968,Robot
64,20000.0,1.0,,Robot47,3,verifier,reaction_time,0.011293112000000001,Robot
64,20000.0,1.0,,Robot47,3,verifier,result_call,0.019906116,Robot
64,20000.0,1.0,,Robot47,3,verifier,signatures_fetch,0.004744893,Robot
64,20000.0,1.0,,Robot47,3,verifier,total_lifecycle,0.024198905,Robot
64,20000.0,1.0,,Robot47,3,verifier,verify_compute,1.16e-06,Robot
64,20000.0,1.0,,Robot48,1,prover,e2e_blockchain,9.109591489500001,Robot
64,20000.0,1.0,,Robot48,1,prover,evidence_call,0.014672886999999999,Robot
64,20000.0,1.0,,Robot48,1,prover,total_lifecycle,9.1254307975,Robot
64,20000.0,1.0,,Robot48,1,verifier,reaction_time,0.0088731575,Robot
64,20000.0,1.0,,Robot48,1,verifier,result_call,0.023597940999999997,Robot
64,20000.0,1.0,,Robot48,1,verifier,signatures_fetch,0.008351919,Robot
64,20000.0,1.0,,Robot48,1,verifier,total_lifecycle,0.031434829,Robot
64,20000.0,1.0,,Robot48,1,verifier,verify_compute,1.5029999999999998e-06,Robot
64,20000.0,1.0,,Robot48,2,prover,e2e_blockchain,6.3703638575,Robot
64,20000.0,1.0,,Robot48,2,prover,evidence_call,0.025964195500000002,Robot
64,20000.0,1.0,,Robot48,2,prover,total_lifecycle,6.382924324999999,Robot
64,20000.0,1.0,,Robot48,2,verifier,reaction_time,0.016930036,Robot
64,20000.0,1.0,,Robot48,2,verifier,result_call,0.024499178,Robot
64,20000.0,1.0,,Robot48,2,verifier,signatures_fetch,0.008422095,Robot
64,20000.0,1.0,,Robot48,2,verifier,total_lifecycle,0.032918491,Robot
64,20000.0,1.0,,Robot48,2,verifier,verify_compute,1.3155e-06,Robot
64,20000.0,1.0,,Robot48,3,prover,e2e_blockchain,8.3837675665,Robot
64,20000.0,1.0,,Robot48,3,prover,evidence_call,0.0180813535,Robot
64,20000.0,1.0,,Robot48,3,prover,total_lifecycle,8.402269765,Robot
64,20000.0,1.0,,Robot48,3,verifier,reaction_time,0.012553212000000001,Robot
64,20000.0,1.0,,Robot48,3,verifier,result_call,0.024162289,Robot
64,20000.0,1.0,,Robot48,3,verifier,signatures_fetch,0.00514297,Robot
64,20000.0,1.0,,Robot48,3,verifier,total_lifecycle,0.027973958,Robot
64,20000.0,1.0,,Robot48,3,verifier,verify_compute,1.07e-06,Robot
64,20000.0,1.0,,Robot49,1,prover,e2e_blockchain,9.617686679,Robot
64,20000.0,1.0,,Robot49,1,prover,evidence_call,0.016635443,Robot
64,20000.0,1.0,,Robot49,1,prover,total_lifecycle,9.631990947999999,Robot
64,20000.0,1.0,,Robot49,1,verifier,reaction_time,0.0175502085,Robot
64,20000.0,1.0,,Robot49,1,verifier,result_call,0.024710347,Robot
64,20000.0,1.0,,Robot49,1,verifier,signatures_fetch,0.005425477,Robot
64,20000.0,1.0,,Robot49,1,verifier,total_lifecycle,0.030401843999999997,Robot
64,20000.0,1.0,,Robot49,1,verifier,verify_compute,8.285e-07,Robot
64,20000.0,1.0,,Robot49,2,prover,e2e_blockchain,7.055296131,Robot
64,20000.0,1.0,,Robot49,2,prover,evidence_call,0.016285533999999997,Robot
64,20000.0,1.0,,Robot49,2,prover,total_lifecycle,7.067613887,Robot
64,20000.0,1.0,,Robot49,2,verifier,reaction_time,0.010228667,Robot
64,20000.0,1.0,,Robot49,2,verifier,result_call,0.025329111999999997,Robot
64,20000.0,1.0,,Robot49,2,verifier,signatures_fetch,0.004591678,Robot
64,20000.0,1.0,,Robot49,2,verifier,total_lifecycle,0.031725998,Robot
64,20000.0,1.0,,Robot49,2,verifier,verify_compute,1.0039999999999998e-06,Robot
64,20000.0,1.0,,Robot49,3,prover,e2e_blockchain,7.858158785,Robot
64,20000.0,1.0,,Robot49,3,prover,evidence_call,0.026637718499999997,Robot
64,20000.0,1.0,,Robot49,3,prover,total_lifecycle,7.874725348,Robot
64,20000.0,1.0,,Robot49,3,verifier,reaction_time,0.012490975000000001,Robot
64,20000.0,1.0,,Robot49,3,verifier,result_call,0.025524975999999998,Robot
64,20000.0,1.0,,Robot49,3,verifier,signatures_fetch,0.005182819,Robot
64,20000.0,1.0,,Robot49,3,verifier,total_lifecycle,0.034044978999999996,Robot
64,20000.0,1.0,,Robot49,3,verifier,verify_compute,1.253e-06,Robot
64,20000.0,1.0,,Robot5,1,prover,e2e_blockchain,8.567477425,Robot
64,20000.0,1.0,,Robot5,1,prover,evidence_call,0.0105362345,Robot
64,20000.0,1.0,,Robot5,1,prover,total_lifecycle,8.587890826999999,Robot
64,20000.0,1.0,,Robot5,1,verifier,reaction_time,0.0107776975,Robot
64,20000.0,1.0,,Robot5,1,verifier,result_call,0.015269643999999999,Robot
64,20000.0,1.0,,Robot5,1,verifier,signatures_fetch,0.005505320000000001,Robot
64,20000.0,1.0,,Robot5,1,verifier,total_lifecycle,0.020899751,Robot
64,20000.0,1.0,,Robot5,1,verifier,verify_compute,1.2360000000000001e-06,Robot
64,20000.0,1.0,,Robot5,2,prover,e2e_blockchain,10.3326263465,Robot
64,20000.0,1.0,,Robot5,2,prover,evidence_call,0.0114237195,Robot
64,20000.0,1.0,,Robot5,2,prover,total_lifecycle,10.3521355285,Robot
64,20000.0,1.0,,Robot5,2,verifier,reaction_time,0.009846743,Robot
64,20000.0,1.0,,Robot5,2,verifier,result_call,0.032097018,Robot
64,20000.0,1.0,,Robot5,2,verifier,signatures_fetch,0.008006127,Robot
64,20000.0,1.0,,Robot5,2,verifier,total_lifecycle,0.040561277,Robot
64,20000.0,1.0,,Robot5,2,verifier,verify_compute,1.0239999999999999e-06,Robot
64,20000.0,1.0,,Robot5,3,prover,e2e_blockchain,10.730078873,Robot
64,20000.0,1.0,,Robot5,3,prover,evidence_call,0.018684183,Robot
64,20000.0,1.0,,Robot5,3,prover,total_lifecycle,10.751535776,Robot
64,20000.0,1.0,,Robot5,3,verifier,reaction_time,0.013425253000000002,Robot
64,20000.0,1.0,,Robot5,3,verifier,result_call,0.0284380455,Robot
64,20000.0,1.0,,Robot5,3,verifier,signatures_fetch,0.005645479,Robot
64,20000.0,1.0,,Robot5,3,verifier,total_lifecycle,0.034132555999999994,Robot
64,20000.0,1.0,,Robot5,3,verifier,verify_compute,1.216e-06,Robot
64,20000.0,1.0,,Robot50,1,prover,e2e_blockchain,8.085122675,Robot
64,20000.0,1.0,,Robot50,1,prover,evidence_call,0.017776831,Robot
64,20000.0,1.0,,Robot50,1,prover,total_lifecycle,8.099611513500001,Robot
64,20000.0,1.0,,Robot50,1,verifier,reaction_time,0.0151579175,Robot
64,20000.0,1.0,,Robot50,1,verifier,result_call,0.016984013,Robot
64,20000.0,1.0,,Robot50,1,verifier,signatures_fetch,0.004840611,Robot
64,20000.0,1.0,,Robot50,1,verifier,total_lifecycle,0.023138719500000002,Robot
64,20000.0,1.0,,Robot50,1,verifier,verify_compute,1.1070000000000002e-06,Robot
64,20000.0,1.0,,Robot50,2,prover,e2e_blockchain,5.9295426705,Robot
64,20000.0,1.0,,Robot50,2,prover,evidence_call,0.016264222,Robot
64,20000.0,1.0,,Robot50,2,prover,total_lifecycle,5.944184266500001,Robot
64,20000.0,1.0,,Robot50,2,verifier,reaction_time,0.012018699,Robot
64,20000.0,1.0,,Robot50,2,verifier,result_call,0.026765793,Robot
64,20000.0,1.0,,Robot50,2,verifier,signatures_fetch,0.0049908090000000006,Robot
64,20000.0,1.0,,Robot50,2,verifier,total_lifecycle,0.032291749,Robot
64,20000.0,1.0,,Robot50,2,verifier,verify_compute,1.154e-06,Robot
64,20000.0,1.0,,Robot50,3,prover,e2e_blockchain,7.079200731,Robot
64,20000.0,1.0,,Robot50,3,prover,evidence_call,0.029107277,Robot
64,20000.0,1.0,,Robot50,3,prover,total_lifecycle,7.103213880999999,Robot
64,20000.0,1.0,,Robot50,3,verifier,reaction_time,0.015255165,Robot
64,20000.0,1.0,,Robot50,3,verifier,result_call,0.029022979,Robot
64,20000.0,1.0,,Robot50,3,verifier,signatures_fetch,0.005331687,Robot
64,20000.0,1.0,,Robot50,3,verifier,total_lifecycle,0.036407221999999996,Robot
64,20000.0,1.0,,Robot50,3,verifier,verify_compute,1.534e-06,Robot
64,20000.0,1.0,,Robot51,1,prover,e2e_blockchain,8.877007945999999,Robot
64,20000.0,1.0,,Robot51,1,prover,evidence_call,0.011267501,Robot
64,20000.0,1.0,,Robot51,1,prover,total_lifecycle,8.889577729,Robot
64,20000.0,1.0,,Robot51,1,verifier,reaction_time,0.006840754,Robot
64,20000.0,1.0,,Robot51,1,verifier,result_call,0.023853693500000002,Robot
64,20000.0,1.0,,Robot51,1,verifier,signatures_fetch,0.0033188465,Robot
64,20000.0,1.0,,Robot51,1,verifier,total_lifecycle,0.0321887795,Robot
64,20000.0,1.0,,Robot51,1,verifier,verify_compute,1.3325e-06,Robot
64,20000.0,1.0,,Robot51,2,prover,e2e_blockchain,7.123649760999999,Robot
64,20000.0,1.0,,Robot51,2,prover,evidence_call,0.016786185,Robot
64,20000.0,1.0,,Robot51,2,prover,total_lifecycle,7.139136426,Robot
64,20000.0,1.0,,Robot51,2,verifier,reaction_time,0.004644051999999999,Robot
64,20000.0,1.0,,Robot51,2,verifier,result_call,0.023219365,Robot
64,20000.0,1.0,,Robot51,2,verifier,signatures_fetch,0.0032980674999999997,Robot
64,20000.0,1.0,,Robot51,2,verifier,total_lifecycle,0.02866469,Robot
64,20000.0,1.0,,Robot51,2,verifier,verify_compute,1.061e-06,Robot
64,20000.0,1.0,,Robot51,3,prover,e2e_blockchain,7.3747926790000005,Robot
64,20000.0,1.0,,Robot51,3,prover,evidence_call,0.0221225885,Robot
64,20000.0,1.0,,Robot51,3,prover,total_lifecycle,7.388644683,Robot
64,20000.0,1.0,,Robot51,3,verifier,reaction_time,0.008375403,Robot
64,20000.0,1.0,,Robot51,3,verifier,result_call,0.0248954515,Robot
64,20000.0,1.0,,Robot51,3,verifier,signatures_fetch,0.003626296,Robot
64,20000.0,1.0,,Robot51,3,verifier,total_lifecycle,0.0316426585,Robot
64,20000.0,1.0,,Robot51,3,verifier,verify_compute,1.3945e-06,Robot
64,20000.0,1.0,,Robot52,1,prover,e2e_blockchain,7.014733113,Robot
64,20000.0,1.0,,Robot52,1,prover,evidence_call,0.017698893,Robot
64,20000.0,1.0,,Robot52,1,prover,total_lifecycle,7.030815918999999,Robot
64,20000.0,1.0,,Robot52,1,verifier,reaction_time,0.010894113,Robot
64,20000.0,1.0,,Robot52,1,verifier,result_call,0.023773167,Robot
64,20000.0,1.0,,Robot52,1,verifier,signatures_fetch,0.0043851509999999995,Robot
64,20000.0,1.0,,Robot52,1,verifier,total_lifecycle,0.028908598,Robot
64,20000.0,1.0,,Robot52,1,verifier,verify_compute,1.269e-06,Robot
64,20000.0,1.0,,Robot52,2,prover,e2e_blockchain,8.636558446999999,Robot
64,20000.0,1.0,,Robot52,2,prover,evidence_call,0.027595143,Robot
64,20000.0,1.0,,Robot52,2,prover,total_lifecycle,8.647086318,Robot
64,20000.0,1.0,,Robot52,2,verifier,reaction_time,0.012669369,Robot
64,20000.0,1.0,,Robot52,2,verifier,result_call,0.032250664,Robot
64,20000.0,1.0,,Robot52,2,verifier,signatures_fetch,0.004479658,Robot
64,20000.0,1.0,,Robot52,2,verifier,total_lifecycle,0.036274124,Robot
64,20000.0,1.0,,Robot52,2,verifier,verify_compute,1.1770000000000001e-06,Robot
64,20000.0,1.0,,Robot52,3,prover,e2e_blockchain,7.55128609,Robot
64,20000.0,1.0,,Robot52,3,prover,evidence_call,0.022046728999999998,Robot
64,20000.0,1.0,,Robot52,3,prover,total_lifecycle,7.568244998999999,Robot
64,20000.0,1.0,,Robot52,3,verifier,reaction_time,0.0129863125,Robot
64,20000.0,1.0,,Robot52,3,verifier,result_call,0.029125061,Robot
64,20000.0,1.0,,Robot52,3,verifier,signatures_fetch,0.008862103999999999,Robot
64,20000.0,1.0,,Robot52,3,verifier,total_lifecycle,0.035977577,Robot
