n_robots,ssp_ms,iterq,cpu_limit,participant,run,role,metric,run_median_s,run_mean_s,participant_group
64,20000.0,1.0,,Robot34,3,prover,evidence_call,0.024345828,0.0261538545,Robot
64,20000.0,1.0,,Robot34,3,prover,total_lifecycle,7.25249414,7.420456561166667,Robot
64,20000.0,1.0,,Robot34,4,prover,e2e_blockchain,7.224308478000001,7.257881645833334,Robot
64,20000.0,1.0,,Robot34,4,prover,evidence_call,0.011337016,0.014371128166666665,Robot
64,20000.0,1.0,,Robot34,4,prover,total_lifecycle,7.2350858285,7.268256332500001,Robot
64,20000.0,1.0,,Robot34,5,prover,e2e_blockchain,6.4041514735,6.3099171211666665,Robot
64,20000.0,1.0,,Robot34,5,prover,evidence_call,0.0163590975,0.016214877,Robot
64,20000.0,1.0,,Robot34,5,prover,total_lifecycle,6.419138979,6.324263272666666,Robot
64,20000.0,1.0,,Robot35,1,prover,e2e_blockchain,7.1311260745,6.957817730833334,Robot
64,20000.0,1.0,,Robot35,1,prover,evidence_call,0.010138352,0.009882571666666668,Robot
64,20000.0,1.0,,Robot35,1,prover,total_lifecycle,7.148423923000001,6.9748904755000005,Robot
64,20000.0,1.0,,Robot35,2,prover,e2e_blockchain,7.223911289,7.558202037166667,Robot
64,20000.0,1.0,,Robot35,2,prover,evidence_call,0.0118693,0.012699545,Robot
64,20000.0,1.0,,Robot35,2,prover,total_lifecycle,7.239289887,7.5724476544999995,Robot
64,20000.0,1.0,,Robot35,3,prover,e2e_blockchain,7.0282550465,7.091586513666667,Robot
64,20000.0,1.0,,Robot35,3,prover,evidence_call,0.018049131500000003,0.019037959333333333,Robot
64,20000.0,1.0,,Robot35,3,prover,total_lifecycle,7.0412867935,7.105520313666666,Robot
64,20000.0,1.0,,Robot35,4,prover,e2e_blockchain,6.718850884,6.529582151333333,Robot
64,20000.0,1.0,,Robot35,4,prover,evidence_call,0.016048548,0.018879245333333333,Robot
64,20000.0,1.0,,Robot35,4,prover,total_lifecycle,6.733476941999999,6.543413858166667,Robot
64,20000.0,1.0,,Robot35,5,prover,e2e_blockchain,6.915799660500001,6.653382961000001,Robot
64,20000.0,1.0,,Robot35,5,prover,evidence_call,0.0170451125,0.018277644333333332,Robot
64,20000.0,1.0,,Robot35,5,prover,total_lifecycle,6.930887597,6.669838829666666,Robot
64,20000.0,1.0,,Robot36,1,prover,e2e_blockchain,6.328348253,6.604915844333334,Robot
64,20000.0,1.0,,Robot36,1,prover,evidence_call,0.0093200595,0.011476291666666666,Robot
64,20000.0,1.0,,Robot36,1,prover,total_lifecycle,6.3404743145,6.617918230833333,Robot
64,20000.0,1.0,,Robot36,2,prover,e2e_blockchain,6.6055018655,6.512705985666667,Robot
64,20000.0,1.0,,Robot36,2,prover,evidence_call,0.013084005499999999,0.014496094333333332,Robot
64,20000.0,1.0,,Robot36,2,prover,total_lifecycle,6.6181706555,6.527558851333333,Robot
64,20000.0,1.0,,Robot36,3,prover,e2e_blockchain,7.1365523155,6.689748098833333,Robot
64,20000.0,1.0,,Robot36,3,prover,evidence_call,0.012579947000000001,0.014341371166666667,Robot
64,20000.0,1.0,,Robot36,3,prover,total_lifecycle,7.1492669855,6.701982224999999,Robot
64,20000.0,1.0,,Robot36,4,prover,e2e_blockchain,6.9291272215,6.892005099666666,Robot
64,20000.0,1.0,,Robot36,4,prover,evidence_call,0.0130620875,0.013873975833333335,Robot
64,20000.0,1.0,,Robot36,4,prover,total_lifecycle,6.9415321915,6.909812599833334,Robot
64,20000.0,1.0,,Robot36,5,prover,e2e_blockchain,6.7148730919999995,6.6873716875,Robot
64,20000.0,1.0,,Robot36,5,prover,evidence_call,0.014377791499999999,0.0144868675,Robot
64,20000.0,1.0,,Robot36,5,prover,total_lifecycle,6.731952189,6.702494836333333,Robot
64,20000.0,1.0,,Robot37,1,prover,e2e_blockchain,6.1369086425,5.886865785666667,Robot
64,20000.0,1.0,,Robot37,1,prover,evidence_call,0.011940969499999999,0.011746377833333333,Robot
64,20000.0,1.0,,Robot37,1,prover,total_lifecycle,6.1540378285,5.902155358833333,Robot
64,20000.0,1.0,,Robot37,2,prover,e2e_blockchain,7.1352206185,6.826014136166667,Robot
64,20000.0,1.0,,Robot37,2,prover,evidence_call,0.010363286999999999,0.012863852666666667,Robot
64,20000.0,1.0,,Robot37,2,prover,total_lifecycle,7.1519957635,6.840453931333333,Robot
64,20000.0,1.0,,Robot37,3,prover,e2e_blockchain,5.718900461,5.993123268833333,Robot
64,20000.0,1.0,,Robot37,3,prover,evidence_call,0.029596788,0.029341144166666666,Robot
64,20000.0,1.0,,Robot37,3,prover,total_lifecycle,5.734359023,6.0085983469999995,Robot
64,20000.0,1.0,,Robot37,4,prover,e2e_blockchain,6.7427801745,6.562154753000001,Robot
64,20000.0,1.0,,Robot37,4,prover,evidence_call,0.013726034,0.015540366166666666,Robot
64,20000.0,1.0,,Robot37,4,prover,total_lifecycle,6.764317415,6.579451263,Robot
64,20000.0,1.0,,Robot37,5,prover,e2e_blockchain,6.928401139,6.6579658835,Robot
64,20000.0,1.0,,Robot37,5,prover,evidence_call,0.021924189500000003,0.018978522833333334,Robot
64,20000.0,1.0,,Robot37,5,prover,total_lifecycle,6.9424718865,6.673987690833333,Robot
64,20000.0,1.0,,Robot38,1,prover,e2e_blockchain,6.6303871034999995,6.632442776999999,Robot
64,20000.0,1.0,,Robot38,1,prover,evidence_call,0.0111920585,0.011940980499999998,Robot
64,20000.0,1.0,,Robot38,1,prover,total_lifecycle,6.641660836,6.647841575166667,Robot
64,20000.0,1.0,,Robot38,2,prover,e2e_blockchain,6.107549487,6.139149499166667,Robot
64,20000.0,1.0,,Robot38,2,prover,evidence_call,0.013059050499999999,0.0133228705,Robot
64,20000.0,1.0,,Robot38,2,prover,total_lifecycle,6.118131369,6.152581617666667,Robot
64,20000.0,1.0,,Robot38,3,prover,e2e_blockchain,6.615568616999999,6.657217659,Robot
64,20000.0,1.0,,Robot38,3,prover,evidence_call,0.0141219075,0.015033170333333332,Robot
64,20000.0,1.0,,Robot38,3,prover,total_lifecycle,6.627805836,6.669834930833333,Robot
64,20000.0,1.0,,Robot38,4,prover,e2e_blockchain,6.9280581265,6.5241109765,Robot
64,20000.0,1.0,,Robot38,4,prover,evidence_call,0.017957987,0.018835564833333332,Robot
64,20000.0,1.0,,Robot38,4,prover,total_lifecycle,6.948385089,6.541012125666668,Robot
64,20000.0,1.0,,Robot38,5,prover,e2e_blockchain,5.999690542000001,6.370987875833333,Robot
64,20000.0,1.0,,Robot38,5,prover,evidence_call,0.010479239500000001,0.010711980333333334,Robot
64,20000.0,1.0,,Robot38,5,prover,total_lifecycle,6.013797884000001,6.384243195833334,Robot
64,20000.0,1.0,,Robot39,1,prover,e2e_blockchain,6.6280177105,6.635788895666667,Robot
64,20000.0,1.0,,Robot39,1,prover,evidence_call,0.012894086999999999,0.015054931,Robot
64,20000.0,1.0,,Robot39,1,prover,total_lifecycle,6.639650538,6.649938355333333,Robot
64,20000.0,1.0,,Robot39,2,prover,e2e_blockchain,6.4148378495,6.5153671065,Robot
64,20000.0,1.0,,Robot39,2,prover,evidence_call,0.0198743765,0.020008951166666667,Robot
64,20000.0,1.0,,Robot39,2,prover,total_lifecycle,6.42832593,6.528437780833333,Robot
64,20000.0,1.0,,Robot39,3,prover,e2e_blockchain,7.2468599575,7.366952213666667,Robot
64,20000.0,1.0,,Robot39,3,prover,evidence_call,0.011278258499999999,0.013436976500000001,Robot
64,20000.0,1.0,,Robot39,3,prover,total_lifecycle,7.2583614875,7.3789880965,Robot
64,20000.0,1.0,,Robot39,4,prover,e2e_blockchain,6.929945044,6.522930051666667,Robot
64,20000.0,1.0,,Robot39,4,prover,evidence_call,0.0171114395,0.016771995333333335,Robot
64,20000.0,1.0,,Robot39,4,prover,total_lifecycle,6.947170127,6.538887526,Robot
64,20000.0,1.0,,Robot39,5,prover,e2e_blockchain,6.710755804,6.382488062166666,Robot
64,20000.0,1.0,,Robot39,5,prover,evidence_call,0.0155004145,0.018248706833333333,Robot
64,20000.0,1.0,,Robot39,5,prover,total_lifecycle,6.7285976705,6.399331221166666,Robot
64,20000.0,1.0,,Robot4,1,prover,e2e_blockchain,8.5435591795,8.134715101333333,Robot
64,20000.0,1.0,,Robot4,1,prover,evidence_call,0.013450513,0.014471508666666667,Robot
64,20000.0,1.0,,Robot4,1,prover,total_lifecycle,8.5618069505,8.152515890166667,Robot
64,20000.0,1.0,,Robot4,2,prover,e2e_blockchain,8.837204550500001,7.662051779,Robot
64,20000.0,1.0,,Robot4,2,prover,evidence_call,0.0132172225,0.013963853166666665,Robot
64,20000.0,1.0,,Robot4,2,prover,total_lifecycle,8.851218085,7.6772833406666665,Robot
64,20000.0,1.0,,Robot4,2,verifier,reaction_time,0.18993602899999998,0.1630361767777778,Robot
64,20000.0,1.0,,Robot4,2,verifier,result_call,0.011564791,0.01638848511111111,Robot
64,20000.0,1.0,,Robot4,2,verifier,signatures_fetch,0.001893413,0.003568056523809524,Robot
64,20000.0,1.0,,Robot4,2,verifier,total_lifecycle,0.013711055,0.019975729666666667,Robot
64,20000.0,1.0,,Robot4,2,verifier,verify_compute,1.366e-06,1.4681746031746032e-06,Robot
64,20000.0,1.0,,Robot4,3,prover,e2e_blockchain,6.929126564500001,7.265989785666666,Robot
64,20000.0,1.0,,Robot4,3,prover,evidence_call,0.0161192035,0.017579711333333334,Robot
64,20000.0,1.0,,Robot4,3,prover,total_lifecycle,6.948800782999999,7.284626131833332,Robot
64,20000.0,1.0,,Robot4,4,prover,e2e_blockchain,9.058920487,8.685660861999999,Robot
64,20000.0,1.0,,Robot4,4,prover,evidence_call,0.0122431295,0.012367538499999999,Robot
64,20000.0,1.0,,Robot4,4,prover,total_lifecycle,9.072312586999999,8.701615281833334,Robot
64,20000.0,1.0,,Robot4,4,verifier,reaction_time,0.175096385,0.16537654150793651,Robot
64,20000.0,1.0,,Robot4,4,verifier,result_call,0.012280006999999999,0.016011298365079363,Robot
64,20000.0,1.0,,Robot4,4,verifier,signatures_fetch,0.002002521,0.002746578523809524,Robot
64,20000.0,1.0,,Robot4,4,verifier,total_lifecycle,0.014318662,0.018780653777777778,Robot
64,20000.0,1.0,,Robot4,4,verifier,verify_compute,1.742e-06,1.6683968253968254e-06,Robot
64,20000.0,1.0,,Robot4,5,prover,e2e_blockchain,8.7618122515,8.108506970999999,Robot
64,20000.0,1.0,,Robot4,5,prover,evidence_call,0.0177742625,0.020305944833333336,Robot
64,20000.0,1.0,,Robot4,5,prover,total_lifecycle,8.7737907735,8.121453128499999,Robot
64,20000.0,1.0,,Robot4,5,verifier,reaction_time,0.210575862,0.18947590096825398,Robot
64,20000.0,1.0,,Robot4,5,verifier,result_call,0.012825251,0.015727488587301587,Robot
64,20000.0,1.0,,Robot4,5,verifier,signatures_fetch,0.002057495,0.0026475948253968256,Robot
64,20000.0,1.0,,Robot4,5,verifier,total_lifecycle,0.014513893,0.018398251269841272,Robot
64,20000.0,1.0,,Robot4,5,verifier,verify_compute,1.681e-06,1.6568253968253967e-06,Robot
64,20000.0,1.0,,Robot40,1,prover,e2e_blockchain,6.616258006500001,6.282086459166667,Robot
64,20000.0,1.0,,Robot40,1,prover,evidence_call,0.0080355645,0.008155797000000001,Robot
64,20000.0,1.0,,Robot40,1,prover,total_lifecycle,6.6278042930000005,6.294599499499999,Robot
64,20000.0,1.0,,Robot40,2,prover,e2e_blockchain,7.128362451999999,7.149993818666666,Robot
64,20000.0,1.0,,Robot40,2,prover,evidence_call,0.010906636,0.0113835385,Robot
64,20000.0,1.0,,Robot40,2,prover,total_lifecycle,7.1413722825,7.162267273166667,Robot
64,20000.0,1.0,,Robot40,3,prover,e2e_blockchain,7.0424182805,7.439714049166668,Robot
64,20000.0,1.0,,Robot40,3,prover,evidence_call,0.023698436500000003,0.02324248766666667,Robot
64,20000.0,1.0,,Robot40,3,prover,total_lifecycle,7.0562919245,7.453126566833333,Robot
64,20000.0,1.0,,Robot40,4,prover,e2e_blockchain,5.7335983335,5.852316691666666,Robot
64,20000.0,1.0,,Robot40,4,prover,evidence_call,0.012578519,0.019062039333333333,Robot
64,20000.0,1.0,,Robot40,4,prover,total_lifecycle,5.7477196695,5.8646065265,Robot
64,20000.0,1.0,,Robot40,5,prover,e2e_blockchain,6.915887183500001,6.658036773333333,Robot
64,20000.0,1.0,,Robot40,5,prover,evidence_call,0.017729001,0.019139592666666667,Robot
64,20000.0,1.0,,Robot40,5,prover,total_lifecycle,6.9349085215,6.675999471666667,Robot
64,20000.0,1.0,,Robot41,1,prover,e2e_blockchain,6.8601062295,6.635143728,Robot
64,20000.0,1.0,,Robot41,1,prover,evidence_call,0.009962888,0.012181519833333335,Robot
64,20000.0,1.0,,Robot41,1,prover,total_lifecycle,6.8801767845,6.651684637166667,Robot
64,20000.0,1.0,,Robot41,2,prover,e2e_blockchain,6.7161447005,6.5468374215,Robot
64,20000.0,1.0,,Robot41,2,prover,evidence_call,0.012182792,0.014377477833333333,Robot
64,20000.0,1.0,,Robot41,2,prover,total_lifecycle,6.7262957199999995,6.5598896165000005,Robot
64,20000.0,1.0,,Robot41,3,prover,e2e_blockchain,7.2356121215,7.061380540166667,Robot
64,20000.0,1.0,,Robot41,3,prover,evidence_call,0.013796283,0.014376968666666665,Robot
64,20000.0,1.0,,Robot41,3,prover,total_lifecycle,7.249781998,7.076084670666667,Robot
64,20000.0,1.0,,Robot41,4,prover,e2e_blockchain,7.228845198,6.895337756333333,Robot
64,20000.0,1.0,,Robot41,4,prover,evidence_call,0.020366205,0.020658475166666666,Robot
64,20000.0,1.0,,Robot41,4,prover,total_lifecycle,7.243953901499999,6.909410854833333,Robot
64,20000.0,1.0,,Robot41,5,prover,e2e_blockchain,6.2931497355,6.270269348833334,Robot
64,20000.0,1.0,,Robot41,5,prover,evidence_call,0.0113076915,0.013298169333333333,Robot
64,20000.0,1.0,,Robot41,5,prover,total_lifecycle,6.3031152995,6.281931975166667,Robot
64,20000.0,1.0,,Robot42,1,prover,e2e_blockchain,6.616329378,6.590981402833333,Robot
64,20000.0,1.0,,Robot42,1,prover,evidence_call,0.010107136999999999,0.010174554,Robot
64,20000.0,1.0,,Robot42,1,prover,total_lifecycle,6.6288860305,6.604235948333334,Robot
64,20000.0,1.0,,Robot42,2,prover,e2e_blockchain,7.112166333,7.153794090833333,Robot
64,20000.0,1.0,,Robot42,2,prover,evidence_call,0.0126876475,0.013751835499999998,Robot
64,20000.0,1.0,,Robot42,2,prover,total_lifecycle,7.1247964515,7.166773642166667,Robot
64,20000.0,1.0,,Robot42,3,prover,e2e_blockchain,7.028684779999999,7.092638584166667,Robot
64,20000.0,1.0,,Robot42,3,prover,evidence_call,0.0165811155,0.017984228333333335,Robot
64,20000.0,1.0,,Robot42,3,prover,total_lifecycle,7.043359933,7.106559264666667,Robot
64,20000.0,1.0,,Robot42,4,prover,e2e_blockchain,5.7235658275,5.818343536833333,Robot
64,20000.0,1.0,,Robot42,4,prover,evidence_call,0.024343911000000003,0.023186657333333333,Robot
64,20000.0,1.0,,Robot42,4,prover,total_lifecycle,5.7379641325,5.83323253,Robot
64,20000.0,1.0,,Robot42,5,prover,e2e_blockchain,6.9262859785,6.651189780166667,Robot
64,20000.0,1.0,,Robot42,5,prover,evidence_call,0.018862253500000002,0.017651546333333334,Robot
64,20000.0,1.0,,Robot42,5,prover,total_lifecycle,6.941181891499999,6.6663913070000005,Robot
64,20000.0,1.0,,Robot43,1,prover,e2e_blockchain,6.5380755675,6.226285148166666,Robot
64,20000.0,1.0,,Robot43,1,prover,evidence_call,0.008447015,0.010504597833333332,Robot
64,20000.0,1.0,,Robot43,1,prover,total_lifecycle,6.5501307005,6.239780348166666,Robot
64,20000.0,1.0,,Robot43,1,verifier,reaction_time,0.196531129,0.1646183605873016,Robot
64,20000.0,1.0,,Robot43,1,verifier,result_call,0.014244198000000001,0.019195455269841268,Robot
64,20000.0,1.0,,Robot43,1,verifier,signatures_fetch,0.005221413,0.006900263523809524,Robot
64,20000.0,1.0,,Robot43,1,verifier,total_lifecycle,0.018671757,0.02612018877777778,Robot
64,20000.0,1.0,,Robot43,1,verifier,verify_compute,1.771e-06,1.7876190476190477e-06,Robot
64,20000.0,1.0,,Robot43,2,prover,e2e_blockchain,6.414124235,6.513022366833333,Robot
64,20000.0,1.0,,Robot43,2,prover,evidence_call,0.016392616999999998,0.017307494333333333,Robot
64,20000.0,1.0,,Robot43,2,prover,total_lifecycle,6.42531155,6.524328863333333,Robot
64,20000.0,1.0,,Robot43,3,prover,e2e_blockchain,7.23526668,7.072318501666667,Robot
64,20000.0,1.0,,Robot43,3,prover,evidence_call,0.0137101135,0.015898897166666665,Robot
64,20000.0,1.0,,Robot43,3,prover,total_lifecycle,7.2557084414999995,7.088865731833334,Robot
64,20000.0,1.0,,Robot43,4,prover,e2e_blockchain,6.919433131,6.5273739698333335,Robot
64,20000.0,1.0,,Robot43,4,prover,evidence_call,0.0153699935,0.017327650333333333,Robot
64,20000.0,1.0,,Robot43,4,prover,total_lifecycle,6.93981327,6.5471467015,Robot
64,20000.0,1.0,,Robot43,5,prover,e2e_blockchain,6.6034366145,6.308275550833333,Robot
64,20000.0,1.0,,Robot43,5,prover,evidence_call,0.0132433335,0.013908533,Robot
64,20000.0,1.0,,Robot43,5,prover,total_lifecycle,6.6153481385,6.3237441343333325,Robot
64,20000.0,1.0,,Robot44,1,prover,e2e_blockchain,6.6072518645,6.28235135,Robot
64,20000.0,1.0,,Robot44,1,prover,evidence_call,0.009345021,0.009354339833333334,Robot
64,20000.0,1.0,,Robot44,1,prover,total_lifecycle,6.6183371025,6.294445022166666,Robot
64,20000.0,1.0,,Robot44,2,prover,e2e_blockchain,7.119830480500001,7.156380460833333,Robot
64,20000.0,1.0,,Robot44,2,prover,evidence_call,0.0140345165,0.014943812833333334,Robot
64,20000.0,1.0,,Robot44,2,prover,total_lifecycle,7.1324922645,7.169333354666667,Robot
64,20000.0,1.0,,Robot44,3,prover,e2e_blockchain,6.8162029345,6.649852880333333,Robot
64,20000.0,1.0,,Robot44,3,prover,evidence_call,0.0110348355,0.012355454,Robot
64,20000.0,1.0,,Robot44,3,prover,total_lifecycle,6.8281633285,6.662450024666666,Robot
64,20000.0,1.0,,Robot44,4,prover,e2e_blockchain,6.739615071499999,6.494894701333333,Robot
64,20000.0,1.0,,Robot44,4,prover,evidence_call,0.0129381185,0.020047562166666668,Robot
64,20000.0,1.0,,Robot44,4,prover,total_lifecycle,6.752247163,6.5076044280000005,Robot
64,20000.0,1.0,,Robot44,5,prover,e2e_blockchain,6.9294762675,6.653349461166667,Robot
64,20000.0,1.0,,Robot44,5,prover,evidence_call,0.0122994835,0.012530656666666667,Robot
64,20000.0,1.0,,Robot44,5,prover,total_lifecycle,6.946547957,6.669630600833333,Robot
64,20000.0,1.0,,Robot45,1,prover,e2e_blockchain,6.5467749155,6.554149029,Robot
64,20000.0,1.0,,Robot45,1,prover,evidence_call,0.01893063,0.0189147295,Robot
64,20000.0,1.0,,Robot45,1,prover,total_lifecycle,6.559870200500001,6.571670606999999,Robot
64,20000.0,1.0,,Robot45,2,prover,e2e_blockchain,6.412227795000001,6.517636391333333,Robot
64,20000.0,1.0,,Robot45,2,prover,evidence_call,0.016765091,0.016549192,Robot
64,20000.0,1.0,,Robot45,2,prover,total_lifecycle,6.425502874,6.531028993166667,Robot
64,20000.0,1.0,,Robot45,3,prover,e2e_blockchain,7.235264675,7.0437670075000005,Robot
64,20000.0,1.0,,Robot45,3,prover,evidence_call,0.016932688,0.016731663666666667,Robot
64,20000.0,1.0,,Robot45,3,prover,total_lifecycle,7.248306873,7.057143935833333,Robot
64,20000.0,1.0,,Robot45,4,prover,e2e_blockchain,6.932398714,6.5259767475,Robot
64,20000.0,1.0,,Robot45,4,prover,evidence_call,0.020665778000000003,0.022045933,Robot
64,20000.0,1.0,,Robot45,4,prover,total_lifecycle,6.9498642165,6.542313797666666,Robot
64,20000.0,1.0,,Robot45,5,prover,e2e_blockchain,6.6079508695,6.312344021333334,Robot
64,20000.0,1.0,,Robot45,5,prover,evidence_call,0.015882521,0.015194724166666666,Robot
64,20000.0,1.0,,Robot45,5,prover,total_lifecycle,6.622421515999999,6.328127643666666,Robot
64,20000.0,1.0,,Robot46,1,prover,e2e_blockchain,6.787194783,6.5353161625,Robot
64,20000.0,1.0,,Robot46,1,prover,evidence_call,0.008365571500000002,0.014989724000000001,Robot
64,20000.0,1.0,,Robot46,1,prover,total_lifecycle,6.8012059935,6.547782936833333,Robot
64,20000.0,1.0,,Robot46,2,prover,e2e_blockchain,6.7141347235,6.550965674666667,Robot
64,20000.0,1.0,,Robot46,2,prover,evidence_call,0.0154309215,0.015511205333333333,Robot
64,20000.0,1.0,,Robot46,2,prover,total_lifecycle,6.726339175,6.564680377833334,Robot
64,20000.0,1.0,,Robot46,3,prover,e2e_blockchain,7.136963253000001,6.962226829666666,Robot
64,20000.0,1.0,,Robot46,3,prover,evidence_call,0.017129554,0.016636896333333335,Robot
64,20000.0,1.0,,Robot46,3,prover,total_lifecycle,7.152216646499999,6.977629397666667,Robot
64,20000.0,1.0,,Robot46,4,prover,e2e_blockchain,7.224417846,6.891199674666667,Robot
64,20000.0,1.0,,Robot46,4,prover,evidence_call,0.0197693575,0.019173354166666667,Robot
64,20000.0,1.0,,Robot46,4,prover,total_lifecycle,7.239478164,6.905606543333334,Robot
64,20000.0,1.0,,Robot46,5,prover,e2e_blockchain,6.095206649,5.941345665833334,Robot
64,20000.0,1.0,,Robot46,5,prover,evidence_call,0.0116974925,0.013359652666666666,Robot
64,20000.0,1.0,,Robot46,5,prover,total_lifecycle,6.106680452999999,5.955287980833333,Robot
64,20000.0,1.0,,Robot47,1,prover,e2e_blockchain,6.5135504715,6.2272078760000005,Robot
64,20000.0,1.0,,Robot47,1,prover,evidence_call,0.0133357705,0.011811978,Robot
64,20000.0,1.0,,Robot47,1,prover,total_lifecycle,6.5250399725,6.241983600833333,Robot
64,20000.0,1.0,,Robot47,2,prover,e2e_blockchain,6.614770426,6.510389602,Robot
64,20000.0,1.0,,Robot47,2,prover,evidence_call,0.0130886885,0.012962981333333333,Robot
64,20000.0,1.0,,Robot47,2,prover,total_lifecycle,6.6267266005,6.524417517833334,Robot
64,20000.0,1.0,,Robot47,3,prover,e2e_blockchain,5.3990795165,5.6742885686666655,Robot
64,20000.0,1.0,,Robot47,3,prover,evidence_call,0.015007108000000002,0.017796372833333334,Robot
64,20000.0,1.0,,Robot47,3,prover,total_lifecycle,5.411862129999999,5.688282218,Robot
64,20000.0,1.0,,Robot47,4,prover,e2e_blockchain,7.222592469,6.889967214333333,Robot
64,20000.0,1.0,,Robot47,4,prover,evidence_call,0.019036182999999998,0.019538316333333333,Robot
64,20000.0,1.0,,Robot47,4,prover,total_lifecycle,7.2388731655,6.9045121605,Robot
64,20000.0,1.0,,Robot47,5,prover,e2e_blockchain,6.295138702499999,6.2718326765,Robot
64,20000.0,1.0,,Robot47,5,prover,evidence_call,0.012398545,0.013910206999999999,Robot
64,20000.0,1.0,,Robot47,5,prover,total_lifecycle,6.306485037,6.285780702499999,Robot
64,20000.0,1.0,,Robot48,1,prover,e2e_blockchain,6.5464208575,6.545577226,Robot
64,20000.0,1.0,,Robot48,1,prover,evidence_call,0.0145443855,0.017196006666666666,Robot
64,20000.0,1.0,,Robot48,1,prover,total_lifecycle,6.5619737825,6.565853682833333,Robot
64,20000.0,1.0,,Robot48,2,prover,e2e_blockchain,6.1125159369999995,6.1778353165,Robot
64,20000.0,1.0,,Robot48,2,prover,evidence_call,0.0196031645,0.018607529666666667,Robot
64,20000.0,1.0,,Robot48,2,prover,total_lifecycle,6.127823315500001,6.190898137833333,Robot
64,20000.0,1.0,,Robot48,3,prover,e2e_blockchain,7.231522992,7.073321677666667,Robot
64,20000.0,1.0,,Robot48,3,prover,evidence_call,0.015295087999999998,0.016756502666666666,Robot
64,20000.0,1.0,,Robot48,3,prover,total_lifecycle,7.252539370999999,7.090909996666666,Robot
64,20000.0,1.0,,Robot48,4,prover,e2e_blockchain,6.933705423,6.523283879,Robot
64,20000.0,1.0,,Robot48,4,prover,evidence_call,0.015182273,0.016055880499999998,Robot
64,20000.0,1.0,,Robot48,4,prover,total_lifecycle,6.94907585,6.537583839666667,Robot
64,20000.0,1.0,,Robot48,5,prover,e2e_blockchain,5.7992949540000005,5.943016912666667,Robot
64,20000.0,1.0,,Robot48,5,prover,evidence_call,0.0163329565,0.018829057666666666,Robot
64,20000.0,1.0,,Robot48,5,prover,total_lifecycle,5.8129533945,5.956841821833334,Robot
64,20000.0,1.0,,Robot49,1,prover,e2e_blockchain,5.8322021500000005,5.8617808965,Robot
64,20000.0,1.0,,Robot49,1,prover,evidence_call,0.0106412655,0.012735637166666666,Robot
64,20000.0,1.0,,Robot49,1,prover,total_lifecycle,5.845138732500001,5.87898419,Robot
64,20000.0,1.0,,Robot49,2,prover,e2e_blockchain,7.120143689,7.155370009166667,Robot
64,20000.0,1.0,,Robot49,2,prover,evidence_call,0.015540836,0.014649858666666668,Robot
64,20000.0,1.0,,Robot49,2,prover,total_lifecycle,7.134529859000001,7.168977290333333,Robot
64,20000.0,1.0,,Robot49,3,prover,e2e_blockchain,7.02408738,6.717576804666667,Robot
64,20000.0,1.0,,Robot49,3,prover,evidence_call,0.016510564499999998,0.016196002499999997,Robot
64,20000.0,1.0,,Robot49,3,prover,total_lifecycle,7.041184349,6.732187018,Robot
64,20000.0,1.0,,Robot49,4,prover,e2e_blockchain,6.2089803065,6.193711305833333,Robot
64,20000.0,1.0,,Robot49,4,prover,evidence_call,0.016583833,0.017041285666666666,Robot
64,20000.0,1.0,,Robot49,4,prover,total_lifecycle,6.222767444,6.206842409166666,Robot
64,20000.0,1.0,,Robot49,5,prover,e2e_blockchain,6.9323452020000005,6.665386544333334,Robot
64,20000.0,1.0,,Robot49,5,prover,evidence_call,0.020454388499999997,0.020013188333333334,Robot
64,20000.0,1.0,,Robot49,5,prover,total_lifecycle,6.9463200025,6.682356568666667,Robot
64,20000.0,1.0,,Robot5,1,prover,e2e_blockchain,9.685651145,8.733356551166667,Robot
64,20000.0,1.0,,Robot5,1,prover,evidence_call,0.012610465,0.013930989333333333,Robot
64,20000.0,1.0,,Robot5,1,prover,total_lifecycle,9.701035959,8.750378958,Robot
64,20000.0,1.0,,Robot5,1,verifier,reaction_time,0.139245181,0.14364421592063492,Robot
64,20000.0,1.0,,Robot5,1,verifier,result_call,0.010735804,0.014652009349206348,Robot
64,20000.0,1.0,,Robot5,1,verifier,signatures_fetch,0.002534473,0.0037433650158730162,Robot
64,20000.0,1.0,,Robot5,1,verifier,total_lifecycle,0.014164053,0.018416174174603173,Robot
64,20000.0,1.0,,Robot5,1,verifier,verify_compute,1.418e-06,1.5793650793650794e-06,Robot
64,20000.0,1.0,,Robot5,2,prover,e2e_blockchain,8.749727734,8.273153179500001,Robot
64,20000.0,1.0,,Robot5,2,prover,evidence_call,0.012548373,0.018471812833333334,Robot
64,20000.0,1.0,,Robot5,2,prover,total_lifecycle,8.762786518999999,8.288031132833334,Robot
64,20000.0,1.0,,Robot5,3,prover,e2e_blockchain,8.851275965500001,8.483620452166667,Robot
64,20000.0,1.0,,Robot5,3,prover,evidence_call,0.021339742,0.021222689333333333,Robot
64,20000.0,1.0,,Robot5,3,prover,total_lifecycle,8.8640501715,8.5016186475,Robot
64,20000.0,1.0,,Robot5,3,verifier,reaction_time,0.24145654300000002,0.19593181330158732,Robot
64,20000.0,1.0,,Robot5,3,verifier,result_call,0.012217491,0.017133330174603174,Robot
64,20000.0,1.0,,Robot5,3,verifier,signatures_fetch,0.0021256680000000003,0.00385780926984127,Robot
