n_robots,mode,participant,run,role,metric,run_mean_s,participant_group
10,continuous,Robot5,4,verifier,verify_compute,1.6396666666666665e-06,Robot
10,continuous,Robot5,5,prover,e2e_blockchain,5.175725518909091,Robot
10,continuous,Robot5,5,prover,evidence_call,0.009317942454545454,Robot
10,continuous,Robot5,5,prover,total_lifecycle,5.443973843272728,Robot
10,continuous,Robot5,5,verifier,reaction_time,0.0072105653636363645,Robot
10,continuous,Robot5,5,verifier,result_call,0.017584594272727273,Robot
10,continuous,Robot5,5,verifier,signatures_fetch,0.007654536727272728,Robot
10,continuous,Robot5,5,verifier,total_lifecycle,0.025321666,Robot
10,continuous,Robot5,5,verifier,verify_compute,7.181818181818182e-07,Robot
10,continuous,Robot6,1,prover,e2e_blockchain,5.036750924090909,Robot
10,continuous,Robot6,1,prover,evidence_call,0.015534015545454544,Robot
10,continuous,Robot6,1,prover,total_lifecycle,5.220006194181818,Robot
10,continuous,Robot6,1,verifier,reaction_time,0.009793238666666667,Robot
10,continuous,Robot6,1,verifier,result_call,0.017474479444444444,Robot
10,continuous,Robot6,1,verifier,signatures_fetch,0.004512329555555555,Robot
10,continuous,Robot6,1,verifier,total_lifecycle,0.022068757888888887,Robot
10,continuous,Robot6,1,verifier,verify_compute,7.227777777777777e-07,Robot
10,continuous,Robot6,2,prover,e2e_blockchain,5.076476173090909,Robot
10,continuous,Robot6,2,prover,evidence_call,0.012951776363636364,Robot
10,continuous,Robot6,2,prover,total_lifecycle,5.298338260272727,Robot
10,continuous,Robot6,2,verifier,reaction_time,0.003757001625,Robot
10,continuous,Robot6,2,verifier,result_call,0.014438179374999999,Robot
10,continuous,Robot6,2,verifier,signatures_fetch,0.002834922625,Robot
10,continuous,Robot6,2,verifier,total_lifecycle,0.017363728374999998,Robot
10,continuous,Robot6,2,verifier,verify_compute,7.2625e-07,Robot
10,continuous,Robot6,3,prover,e2e_blockchain,5.0432946329999995,Robot
10,continuous,Robot6,3,prover,evidence_call,0.010709516454545454,Robot
10,continuous,Robot6,3,prover,total_lifecycle,5.218997437818182,Robot
10,continuous,Robot6,3,verifier,reaction_time,0.004398022333333334,Robot
10,continuous,Robot6,3,verifier,result_call,0.01490775488888889,Robot
10,continuous,Robot6,3,verifier,signatures_fetch,0.0019365548888888888,Robot
10,continuous,Robot6,3,verifier,total_lifecycle,0.016940919,Robot
10,continuous,Robot6,3,verifier,verify_compute,6.498888888888889e-07,Robot
10,continuous,Robot6,4,prover,e2e_blockchain,5.055869112,Robot
10,continuous,Robot6,4,prover,evidence_call,0.011020968272727272,Robot
10,continuous,Robot6,4,prover,total_lifecycle,5.270755444818182,Robot
10,continuous,Robot6,4,verifier,reaction_time,0.00377276575,Robot
10,continuous,Robot6,4,verifier,result_call,0.017092101375,Robot
10,continuous,Robot6,4,verifier,signatures_fetch,0.0040008225,Robot
10,continuous,Robot6,4,verifier,total_lifecycle,0.02117831575,Robot
10,continuous,Robot6,4,verifier,verify_compute,6.835e-07,Robot
10,continuous,Robot6,5,prover,e2e_blockchain,5.080038812090909,Robot
10,continuous,Robot6,5,prover,evidence_call,0.01875656281818182,Robot
10,continuous,Robot6,5,prover,total_lifecycle,5.3268189023636365,Robot
10,continuous,Robot6,5,verifier,reaction_time,0.0074290047857142865,Robot
10,continuous,Robot6,5,verifier,result_call,0.011148993642857142,Robot
10,continuous,Robot6,5,verifier,signatures_fetch,0.002069072142857143,Robot
10,continuous,Robot6,5,verifier,total_lifecycle,0.013291328214285714,Robot
10,continuous,Robot6,5,verifier,verify_compute,7.166428571428572e-07,Robot
10,continuous,Robot7,1,prover,e2e_blockchain,5.087806840090909,Robot
10,continuous,Robot7,1,prover,evidence_call,0.012371063636363637,Robot
10,continuous,Robot7,1,prover,total_lifecycle,5.2984934255454545,Robot
10,continuous,Robot7,1,verifier,reaction_time,0.012456502,Robot
10,continuous,Robot7,1,verifier,result_call,0.02139123176923077,Robot
10,continuous,Robot7,1,verifier,signatures_fetch,0.003285156538461539,Robot
10,continuous,Robot7,1,verifier,total_lifecycle,0.02475435976923077,Robot
10,continuous,Robot7,1,verifier,verify_compute,6.72076923076923e-07,Robot
10,continuous,Robot7,2,prover,e2e_blockchain,5.126079446636364,Robot
10,continuous,Robot7,2,prover,evidence_call,0.012840273636363636,Robot
10,continuous,Robot7,2,prover,total_lifecycle,5.318627270636363,Robot
10,continuous,Robot7,2,verifier,reaction_time,0.014385408785714286,Robot
10,continuous,Robot7,2,verifier,result_call,0.019237543785714288,Robot
10,continuous,Robot7,2,verifier,signatures_fetch,0.0032365474285714286,Robot
10,continuous,Robot7,2,verifier,total_lifecycle,0.022562577642857146,Robot
10,continuous,Robot7,2,verifier,verify_compute,7.105e-07,Robot
10,continuous,Robot7,3,prover,e2e_blockchain,4.938756972090909,Robot
10,continuous,Robot7,3,prover,evidence_call,0.015591852818181819,Robot
10,continuous,Robot7,3,prover,total_lifecycle,5.117447812181818,Robot
10,continuous,Robot7,3,verifier,reaction_time,0.010920264923076923,Robot
10,continuous,Robot7,3,verifier,result_call,0.014274888769230769,Robot
10,continuous,Robot7,3,verifier,signatures_fetch,0.0021516105384615384,Robot
10,continuous,Robot7,3,verifier,total_lifecycle,0.016512059153846154,Robot
10,continuous,Robot7,3,verifier,verify_compute,6.723846153846153e-07,Robot
10,continuous,Robot7,4,prover,e2e_blockchain,5.071577330636363,Robot
10,continuous,Robot7,4,prover,evidence_call,0.015852218636363633,Robot
10,continuous,Robot7,4,prover,total_lifecycle,5.272912000636364,Robot
10,continuous,Robot7,4,verifier,reaction_time,0.0057412466,Robot
10,continuous,Robot7,4,verifier,result_call,0.0126389901,Robot
10,continuous,Robot7,4,verifier,signatures_fetch,0.0022933347,Robot
10,continuous,Robot7,4,verifier,total_lifecycle,0.0150195888,Robot
10,continuous,Robot7,4,verifier,verify_compute,2.0818e-06,Robot
10,continuous,Robot7,5,prover,e2e_blockchain,4.928051481545454,Robot
10,continuous,Robot7,5,prover,evidence_call,0.015387937545454545,Robot
10,continuous,Robot7,5,prover,total_lifecycle,5.0893865709999995,Robot
10,continuous,Robot7,5,verifier,reaction_time,0.0039846643749999995,Robot
10,continuous,Robot7,5,verifier,result_call,0.011394532124999999,Robot
10,continuous,Robot7,5,verifier,signatures_fetch,0.00199484825,Robot
10,continuous,Robot7,5,verifier,total_lifecycle,0.013471579749999999,Robot
10,continuous,Robot7,5,verifier,verify_compute,6.5775e-07,Robot
10,continuous,Robot8,1,prover,e2e_blockchain,5.125934217,Robot
10,continuous,Robot8,1,prover,evidence_call,0.01689711209090909,Robot
10,continuous,Robot8,1,prover,total_lifecycle,5.350523023909091,Robot
10,continuous,Robot8,1,verifier,reaction_time,0.006861923583333333,Robot
10,continuous,Robot8,1,verifier,result_call,0.015001464833333332,Robot
10,continuous,Robot8,1,verifier,signatures_fetch,0.00523054,Robot
10,continuous,Robot8,1,verifier,total_lifecycle,0.02034166225,Robot
10,continuous,Robot8,1,verifier,verify_compute,7.386666666666667e-07,Robot
10,continuous,Robot8,2,prover,e2e_blockchain,5.220366945272727,Robot
10,continuous,Robot8,2,prover,evidence_call,0.01657288981818182,Robot
10,continuous,Robot8,2,prover,total_lifecycle,5.423563696727272,Robot
10,continuous,Robot8,2,verifier,reaction_time,0.004644533181818181,Robot
10,continuous,Robot8,2,verifier,result_call,0.017569676727272728,Robot
10,continuous,Robot8,2,verifier,signatures_fetch,0.0060303072727272726,Robot
10,continuous,Robot8,2,verifier,total_lifecycle,0.023689064727272727,Robot
10,continuous,Robot8,2,verifier,verify_compute,6.768181818181819e-07,Robot
10,continuous,Robot8,3,prover,e2e_blockchain,4.977227785818181,Robot
10,continuous,Robot8,3,prover,evidence_call,0.015647411636363635,Robot
10,continuous,Robot8,3,prover,total_lifecycle,5.138965693909091,Robot
10,continuous,Robot8,3,verifier,reaction_time,0.005382827999999999,Robot
10,continuous,Robot8,3,verifier,result_call,0.014021478416666665,Robot
10,continuous,Robot8,3,verifier,signatures_fetch,0.00190939025,Robot
10,continuous,Robot8,3,verifier,total_lifecycle,0.016009944416666668,Robot
10,continuous,Robot8,3,verifier,verify_compute,6.794166666666666e-07,Robot
10,continuous,Robot8,4,prover,e2e_blockchain,5.014658138000001,Robot
10,continuous,Robot8,4,prover,evidence_call,0.019273451454545454,Robot
10,continuous,Robot8,4,prover,total_lifecycle,5.232681068181818,Robot
10,continuous,Robot8,4,verifier,reaction_time,0.003866975615384615,Robot
10,continuous,Robot8,4,verifier,result_call,0.01712470469230769,Robot
10,continuous,Robot8,4,verifier,signatures_fetch,0.002722022153846154,Robot
10,continuous,Robot8,4,verifier,total_lifecycle,0.01993625607692308,Robot
10,continuous,Robot8,4,verifier,verify_compute,1.4285384615384614e-06,Robot
10,continuous,Robot8,5,prover,e2e_blockchain,5.201452494090909,Robot
10,continuous,Robot8,5,prover,evidence_call,0.012935164454545456,Robot
10,continuous,Robot8,5,prover,total_lifecycle,5.437846527272727,Robot
10,continuous,Robot8,5,verifier,reaction_time,0.00437693,Robot
10,continuous,Robot8,5,verifier,result_call,0.01796100058333333,Robot
10,continuous,Robot8,5,verifier,signatures_fetch,0.0017767978333333332,Robot
10,continuous,Robot8,5,verifier,total_lifecycle,0.01990366458333333,Robot
10,continuous,Robot8,5,verifier,verify_compute,6.388333333333334e-07,Robot
10,continuous,Robot9,1,prover,e2e_blockchain,5.036728418,Robot
10,continuous,Robot9,1,prover,evidence_call,0.010644755727272727,Robot
10,continuous,Robot9,1,prover,total_lifecycle,5.218284197636364,Robot
10,continuous,Robot9,1,verifier,reaction_time,0.005688476555555555,Robot
10,continuous,Robot9,1,verifier,result_call,0.019799396222222224,Robot
10,continuous,Robot9,1,verifier,signatures_fetch,0.005380774555555555,Robot
10,continuous,Robot9,1,verifier,total_lifecycle,0.025278540111111112,Robot
10,continuous,Robot9,1,verifier,verify_compute,7.158888888888889e-07,Robot
10,continuous,Robot9,2,prover,e2e_blockchain,5.1914608846363635,Robot
10,continuous,Robot9,2,prover,evidence_call,0.010556255545454545,Robot
10,continuous,Robot9,2,prover,total_lifecycle,5.379567123,Robot
10,continuous,Robot9,2,verifier,reaction_time,0.009838911818181818,Robot
10,continuous,Robot9,2,verifier,result_call,0.020590187727272728,Robot
10,continuous,Robot9,2,verifier,signatures_fetch,0.004130404363636363,Robot
10,continuous,Robot9,2,verifier,total_lifecycle,0.02480601418181818,Robot
10,continuous,Robot9,2,verifier,verify_compute,6.882727272727272e-07,Robot
10,continuous,Robot9,3,prover,e2e_blockchain,5.178601761636364,Robot
10,continuous,Robot9,3,prover,evidence_call,0.014866192181818182,Robot
10,continuous,Robot9,3,prover,total_lifecycle,5.3766029361818175,Robot
10,continuous,Robot9,3,verifier,reaction_time,0.012672816818181819,Robot
10,continuous,Robot9,3,verifier,result_call,0.013296395727272729,Robot
10,continuous,Robot9,3,verifier,signatures_fetch,0.002982605363636364,Robot
10,continuous,Robot9,3,verifier,total_lifecycle,0.016349194272727272,Robot
10,continuous,Robot9,3,verifier,verify_compute,7.17909090909091e-07,Robot
10,continuous,Robot9,4,prover,e2e_blockchain,5.123902629272727,Robot
10,continuous,Robot9,4,prover,evidence_call,0.013141446545454545,Robot
10,continuous,Robot9,4,prover,total_lifecycle,5.3368068754545455,Robot
10,continuous,Robot9,4,verifier,reaction_time,0.003725059916666667,Robot
10,continuous,Robot9,4,verifier,result_call,0.017343156083333332,Robot
10,continuous,Robot9,4,verifier,signatures_fetch,0.0024422125,Robot
10,continuous,Robot9,4,verifier,total_lifecycle,0.019872155833333332,Robot
10,continuous,Robot9,4,verifier,verify_compute,6.59e-07,Robot
10,continuous,Robot9,5,prover,e2e_blockchain,5.228765751545454,Robot
10,continuous,Robot9,5,prover,evidence_call,0.009787182545454546,Robot
10,continuous,Robot9,5,prover,total_lifecycle,5.4645716637272725,Robot
10,continuous,Robot9,5,verifier,reaction_time,0.005370007230769231,Robot
10,continuous,Robot9,5,verifier,result_call,0.012559072538461538,Robot
10,continuous,Robot9,5,verifier,signatures_fetch,0.0025516229230769234,Robot
10,continuous,Robot9,5,verifier,total_lifecycle,0.015202747230769233,Robot
10,continuous,Robot9,5,verifier,verify_compute,6.945384615384615e-07,Robot
10,continuous,SECaaS,1,oracle,db_lookup,0.0012710745210084034,SECaaS
10,continuous,SECaaS,1,oracle,prover_addr_fetch,0.01405156644537815,SECaaS
10,continuous,SECaaS,1,oracle,reaction_time,0.42099508005882347,SECaaS
10,continuous,SECaaS,1,oracle,ref_signature_call,0.04603898409243698,SECaaS
10,continuous,SECaaS,1,oracle,total_lifecycle,0.08660662902521009,SECaaS
10,continuous,SECaaS,2,oracle,db_lookup,0.0012112983220338984,SECaaS
10,continuous,SECaaS,2,oracle,prover_addr_fetch,0.012282358237288135,SECaaS
10,continuous,SECaaS,2,oracle,reaction_time,0.3659046760084746,SECaaS
10,continuous,SECaaS,2,oracle,ref_signature_call,0.038345913237288136,SECaaS
10,continuous,SECaaS,2,oracle,total_lifecycle,0.07292354970338982,SECaaS
10,continuous,SECaaS,3,oracle,db_lookup,0.0012069287868852459,SECaaS
10,continuous,SECaaS,3,oracle,prover_addr_fetch,0.012550869590163934,SECaaS
10,continuous,SECaaS,3,oracle,reaction_time,0.3076736866229508,SECaaS
10,continuous,SECaaS,3,oracle,ref_signature_call,0.037065017581967216,SECaaS
10,continuous,SECaaS,3,oracle,total_lifecycle,0.07135028504918033,SECaaS
10,continuous,SECaaS,4,oracle,db_lookup,0.0012716372566371683,SECaaS
10,continuous,SECaaS,4,oracle,prover_addr_fetch,0.012291708681415929,SECaaS
10,continuous,SECaaS,4,oracle,reaction_time,0.3443893565929203,SECaaS
10,continuous,SECaaS,4,oracle,ref_signature_call,0.03926421059292035,SECaaS
10,continuous,SECaaS,4,oracle,total_lifecycle,0.07472592178761062,SECaaS
10,continuous,SECaaS,5,oracle,db_lookup,0.0014175651587301588,SECaaS
10,continuous,SECaaS,5,oracle,prover_addr_fetch,0.012383415420634921,SECaaS
10,continuous,SECaaS,5,oracle,reaction_time,0.31219190619841275,SECaaS
10,continuous,SECaaS,5,oracle,ref_signature_call,0.0378450541984127,SECaaS
10,continuous,SECaaS,5,oracle,total_lifecycle,0.07276490408730159,SECaaS
10,startup,Robot1,1,prover,e2e_blockchain,4.52209402,Robot
10,startup,Robot1,1,prover,evidence_call,0.043018967000000005,Robot
10,startup,Robot1,1,prover,total_lifecycle,4.822983439,Robot
10,startup,Robot1,2,prover,e2e_blockchain,3.7165809129999996,Robot
10,startup,Robot1,2,prover,evidence_call,0.021456786999999998,Robot
10,startup,Robot1,2,prover,total_lifecycle,3.901379757,Robot
10,startup,Robot1,3,prover,e2e_blockchain,3.607133331,Robot
10,startup,Robot1,3,prover,evidence_call,0.021647687999999998,Robot
10,startup,Robot1,3,prover,total_lifecycle,3.8053897780000003,Robot
10,startup,Robot1,4,prover,e2e_blockchain,3.733547674,Robot
10,startup,Robot1,4,prover,evidence_call,0.038489600000000006,Robot
10,startup,Robot1,4,prover,total_lifecycle,3.903936377,Robot
10,startup,Robot1,5,prover,e2e_blockchain,3.630900086,Robot
10,startup,Robot1,5,prover,evidence_call,0.015141733000000001,Robot
10,startup,Robot1,5,prover,total_lifecycle,3.8407305700000003,Robot
10,startup,Robot1,6,prover,e2e_blockchain,3.709725659,Robot
10,startup,Robot1,6,prover,evidence_call,0.010837613,Robot
10,startup,Robot1,6,prover,total_lifecycle,3.927854725,Robot
10,startup,Robot1,7,prover,e2e_blockchain,3.698606675,Robot
10,startup,Robot1,7,prover,evidence_call,0.011524133,Robot
10,startup,Robot1,7,prover,total_lifecycle,3.846036262,Robot
10,startup,Robot1,8,prover,e2e_blockchain,3.5673294049999997,Robot
10,startup,Robot1,8,prover,evidence_call,0.010349374,Robot
10,startup,Robot1,8,prover,total_lifecycle,3.822819774,Robot
10,startup,Robot1,9,prover,e2e_blockchain,3.6758969350000004,Robot
10,startup,Robot1,9,prover,evidence_call,0.021423192,Robot
10,startup,Robot1,9,prover,total_lifecycle,3.831438324,Robot
10,startup,Robot1,10,prover,e2e_blockchain,5.555752359,Robot
10,startup,Robot1,10,prover,evidence_call,0.019240099,Robot
10,startup,Robot1,10,prover,total_lifecycle,5.745339245,Robot
10,startup,Robot10,1,prover,e2e_blockchain,4.491569697,Robot
10,startup,Robot10,1,prover,evidence_call,0.026855556,Robot
10,startup,Robot10,1,prover,total_lifecycle,4.808872021999999,Robot
10,startup,Robot10,2,prover,e2e_blockchain,3.6118880939999998,Robot
10,startup,Robot10,2,prover,evidence_call,0.019495000000000002,Robot
10,startup,Robot10,2,prover,total_lifecycle,3.888635818,Robot
10,startup,Robot10,3,prover,e2e_blockchain,3.603859414,Robot
10,startup,Robot10,3,prover,evidence_call,0.028900202,Robot
10,startup,Robot10,3,prover,total_lifecycle,3.776822255,Robot
10,startup,Robot10,4,prover,e2e_blockchain,3.663919526,Robot
10,startup,Robot10,4,prover,evidence_call,0.018934205,Robot
10,startup,Robot10,4,prover,total_lifecycle,3.879953853,Robot
10,startup,Robot10,5,prover,e2e_blockchain,3.69054951,Robot
10,startup,Robot10,5,prover,evidence_call,0.0192787,Robot
10,startup,Robot10,5,prover,total_lifecycle,3.852926038,Robot
10,startup,Robot10,6,prover,e2e_blockchain,3.683143373,Robot
10,startup,Robot10,6,prover,evidence_call,0.016602168,Robot
10,startup,Robot10,6,prover,total_lifecycle,3.8757872790000003,Robot
10,startup,Robot10,7,prover,e2e_blockchain,3.5926030150000003,Robot
10,startup,Robot10,7,prover,evidence_call,0.01872483,Robot
10,startup,Robot10,7,prover,total_lifecycle,3.819145491,Robot
10,startup,Robot10,8,prover,e2e_blockchain,3.4782218560000002,Robot
10,startup,Robot10,8,prover,evidence_call,0.018204671999999998,Robot
10,startup,Robot10,8,prover,total_lifecycle,3.781411357,Robot
10,startup,Robot10,9,prover,e2e_blockchain,3.586347499,Robot
10,startup,Robot10,9,prover,evidence_call,0.025213529999999998,Robot
10,startup,Robot10,9,prover,total_lifecycle,3.7898145800000003,Robot
10,startup,Robot10,10,prover,e2e_blockchain,3.570955919,Robot
10,startup,Robot10,10,prover,evidence_call,0.032927019,Robot
10,startup,Robot10,10,prover,total_lifecycle,3.759944156,Robot
10,startup,Robot2,1,prover,e2e_blockchain,4.504917807,Robot
10,startup,Robot2,1,prover,evidence_call,0.045846739,Robot
10,startup,Robot2,1,prover,total_lifecycle,4.798684124999999,Robot
10,startup,Robot2,2,prover,e2e_blockchain,3.721450746,Robot
10,startup,Robot2,2,prover,evidence_call,0.012409698,Robot
10,startup,Robot2,2,prover,total_lifecycle,3.884995241,Robot
10,startup,Robot2,3,prover,e2e_blockchain,3.678716121,Robot
10,startup,Robot2,3,prover,evidence_call,0.011080653999999999,Robot
10,startup,Robot2,3,prover,total_lifecycle,3.785711897,Robot
10,startup,Robot2,4,prover,e2e_blockchain,3.700063876,Robot
10,startup,Robot2,4,prover,evidence_call,0.010883498,Robot
10,startup,Robot2,4,prover,total_lifecycle,3.8950404659999998,Robot
10,startup,Robot2,5,prover,e2e_blockchain,3.5891112090000004,Robot
10,startup,Robot2,5,prover,evidence_call,0.008353127,Robot
10,startup,Robot2,5,prover,total_lifecycle,3.8548770020000003,Robot
10,startup,Robot2,6,prover,e2e_blockchain,3.66999935,Robot
10,startup,Robot2,6,prover,evidence_call,0.030121237000000002,Robot
10,startup,Robot2,6,prover,total_lifecycle,3.8949916250000003,Robot
10,startup,Robot2,7,prover,e2e_blockchain,3.6662797030000003,Robot
10,startup,Robot2,7,prover,evidence_call,0.011773647,Robot
10,startup,Robot2,7,prover,total_lifecycle,3.815567243,Robot
10,startup,Robot2,8,prover,e2e_blockchain,3.655352765,Robot
10,startup,Robot2,8,prover,evidence_call,0.012719753,Robot
10,startup,Robot2,8,prover,total_lifecycle,3.80546771,Robot
10,startup,Robot2,9,prover,e2e_blockchain,3.571702796,Robot
10,startup,Robot2,9,prover,evidence_call,0.025972966,Robot
10,startup,Robot2,9,prover,total_lifecycle,3.815051991,Robot
10,startup,Robot2,10,prover,e2e_blockchain,3.559698997,Robot
10,startup,Robot2,10,prover,evidence_call,0.013043817000000001,Robot
10,startup,Robot2,10,prover,total_lifecycle,3.768577018,Robot
10,startup,Robot3,1,prover,e2e_blockchain,2.538385914,Robot
10,startup,Robot3,1,prover,evidence_call,0.057167011000000004,Robot
10,startup,Robot3,1,prover,total_lifecycle,2.8337940720000003,Robot
10,startup,Robot3,2,prover,e2e_blockchain,3.660162094,Robot
10,startup,Robot3,2,prover,evidence_call,0.016193534,Robot
10,startup,Robot3,2,prover,total_lifecycle,3.869598191,Robot
10,startup,Robot3,3,prover,e2e_blockchain,3.577921715,Robot
10,startup,Robot3,3,prover,evidence_call,0.038112821,Robot
10,startup,Robot3,3,prover,total_lifecycle,3.761620175,Robot
10,startup,Robot3,4,prover,e2e_blockchain,3.759464535,Robot
10,startup,Robot3,4,prover,evidence_call,0.010621749,Robot
10,startup,Robot3,4,prover,total_lifecycle,3.88969494,Robot
10,startup,Robot3,5,prover,e2e_blockchain,3.681808046,Robot
10,startup,Robot3,5,prover,evidence_call,0.021867262000000002,Robot
10,startup,Robot3,5,prover,total_lifecycle,3.843670783,Robot
10,startup,Robot3,6,prover,e2e_blockchain,3.754049611,Robot
10,startup,Robot3,6,prover,evidence_call,0.011295557999999999,Robot
10,startup,Robot3,6,prover,total_lifecycle,3.896095346,Robot
10,startup,Robot3,7,prover,e2e_blockchain,3.504910978,Robot
10,startup,Robot3,7,prover,evidence_call,0.015607631,Robot
10,startup,Robot3,7,prover,total_lifecycle,3.8340101239999997,Robot
10,startup,Robot3,8,prover,e2e_blockchain,3.6297121750000003,Robot
10,startup,Robot3,8,prover,evidence_call,0.01183583,Robot
10,startup,Robot3,8,prover,total_lifecycle,3.818344304,Robot
10,startup,Robot3,9,prover,e2e_blockchain,3.5645761269999996,Robot
10,startup,Robot3,9,prover,evidence_call,0.022139938999999997,Robot
10,startup,Robot3,9,prover,total_lifecycle,3.81250592,Robot
10,startup,Robot3,10,prover,e2e_blockchain,5.615965911,Robot
10,startup,Robot3,10,prover,evidence_call,0.057233231,Robot
10,startup,Robot3,10,prover,total_lifecycle,5.733062777,Robot
10,startup,Robot4,1,prover,e2e_blockchain,4.596877518,Robot
10,startup,Robot4,1,prover,evidence_call,0.074867525,Robot
10,startup,Robot4,1,prover,total_lifecycle,4.8120042860000005,Robot
10,startup,Robot4,2,prover,e2e_blockchain,3.683834863,Robot
10,startup,Robot4,2,prover,evidence_call,0.021740469999999998,Robot
10,startup,Robot4,2,prover,total_lifecycle,3.881977875,Robot
10,startup,Robot4,3,prover,e2e_blockchain,3.611924171,Robot
10,startup,Robot4,3,prover,evidence_call,0.013376029000000001,Robot
10,startup,Robot4,3,prover,total_lifecycle,3.774546937,Robot
10,startup,Robot4,4,prover,e2e_blockchain,3.700274194,Robot
10,startup,Robot4,4,prover,evidence_call,0.011432819,Robot
10,startup,Robot4,4,prover,total_lifecycle,3.906912666,Robot
10,startup,Robot4,5,prover,e2e_blockchain,3.666865778,Robot
10,startup,Robot4,5,prover,evidence_call,0.009606825000000001,Robot
10,startup,Robot4,5,prover,total_lifecycle,3.8354878560000003,Robot
10,startup,Robot4,6,prover,e2e_blockchain,3.653956445,Robot
10,startup,Robot4,6,prover,evidence_call,0.009872223999999999,Robot
10,startup,Robot4,6,prover,total_lifecycle,3.86871908,Robot
10,startup,Robot4,7,prover,e2e_blockchain,3.672886505,Robot
10,startup,Robot4,7,prover,evidence_call,0.011283251,Robot
10,startup,Robot4,7,prover,total_lifecycle,3.826474712,Robot
10,startup,Robot4,8,prover,e2e_blockchain,3.579891127,Robot
10,startup,Robot4,8,prover,evidence_call,0.035108522,Robot
10,startup,Robot4,8,prover,total_lifecycle,3.7923055199999998,Robot
10,startup,Robot4,9,prover,e2e_blockchain,3.562498796,Robot
10,startup,Robot4,9,prover,evidence_call,0.016163893999999998,Robot
10,startup,Robot4,9,prover,total_lifecycle,3.800645093,Robot
10,startup,Robot4,10,prover,e2e_blockchain,3.587363214,Robot
10,startup,Robot4,10,prover,evidence_call,0.020856646000000003,Robot
10,startup,Robot4,10,prover,total_lifecycle,3.769230411,Robot
10,startup,Robot5,1,prover,e2e_blockchain,4.58572946,Robot
10,startup,Robot5,1,prover,evidence_call,0.065802792,Robot
10,startup,Robot5,1,prover,total_lifecycle,4.804510234,Robot
10,startup,Robot5,2,prover,e2e_blockchain,3.615224026,Robot
10,startup,Robot5,2,prover,evidence_call,0.017921676,Robot
10,startup,Robot5,2,prover,total_lifecycle,3.887074306,Robot
10,startup,Robot5,3,prover,e2e_blockchain,3.619015443,Robot
10,startup,Robot5,3,prover,evidence_call,0.014784974999999999,Robot
10,startup,Robot5,3,prover,total_lifecycle,3.784813705,Robot
10,startup,Robot5,4,prover,e2e_blockchain,3.699124197,Robot
10,startup,Robot5,4,prover,evidence_call,0.007356779999999999,Robot
10,startup,Robot5,4,prover,total_lifecycle,3.8835503680000003,Robot
10,startup,Robot5,5,prover,e2e_blockchain,3.592142316,Robot
10,startup,Robot5,5,prover,evidence_call,0.016512619,Robot
10,startup,Robot5,5,prover,total_lifecycle,3.853882818,Robot
10,startup,Robot5,6,prover,e2e_blockchain,3.668484563,Robot
10,startup,Robot5,6,prover,evidence_call,0.014140027,Robot
10,startup,Robot5,6,prover,total_lifecycle,3.871410274,Robot
10,startup,Robot5,7,prover,e2e_blockchain,3.4981339389999997,Robot
10,startup,Robot5,7,prover,evidence_call,0.008957928,Robot
10,startup,Robot5,7,prover,total_lifecycle,3.8223074109999997,Robot
10,startup,Robot5,8,prover,e2e_blockchain,3.578881607,Robot
10,startup,Robot5,8,prover,evidence_call,0.01079834,Robot
10,startup,Robot5,8,prover,total_lifecycle,3.7918037410000003,Robot
10,startup,Robot5,9,prover,e2e_blockchain,3.5745306030000004,Robot
10,startup,Robot5,9,prover,evidence_call,0.023291265,Robot
10,startup,Robot5,9,prover,total_lifecycle,3.801794339,Robot
10,startup,Robot5,10,prover,e2e_blockchain,3.571249257,Robot
10,startup,Robot5,10,prover,evidence_call,0.013813083,Robot
10,startup,Robot5,10,prover,total_lifecycle,3.7636144380000003,Robot
10,startup,Robot6,1,prover,e2e_blockchain,2.5093637629999996,Robot
10,startup,Robot6,1,prover,evidence_call,0.040235533,Robot
10,startup,Robot6,1,prover,total_lifecycle,2.826883748,Robot
10,startup,Robot6,2,prover,e2e_blockchain,3.6104342689999998,Robot
10,startup,Robot6,2,prover,evidence_call,0.019713728,Robot
10,startup,Robot6,2,prover,total_lifecycle,3.882189708,Robot
10,startup,Robot6,3,prover,e2e_blockchain,3.580808435,Robot
10,startup,Robot6,3,prover,evidence_call,0.035736884000000003,Robot
10,startup,Robot6,3,prover,total_lifecycle,3.763631496,Robot
10,startup,Robot6,4,prover,e2e_blockchain,3.678640224,Robot
10,startup,Robot6,4,prover,evidence_call,0.015058785,Robot
10,startup,Robot6,4,prover,total_lifecycle,3.87647697,Robot
10,startup,Robot6,5,prover,e2e_blockchain,3.683329357,Robot
10,startup,Robot6,5,prover,evidence_call,0.020384189,Robot
10,startup,Robot6,5,prover,total_lifecycle,3.842918509,Robot
10,startup,Robot6,6,prover,e2e_blockchain,3.66154268,Robot
10,startup,Robot6,6,prover,evidence_call,0.014786953,Robot
10,startup,Robot6,6,prover,total_lifecycle,3.8667470170000002,Robot
10,startup,Robot6,7,prover,e2e_blockchain,3.676332382,Robot
10,startup,Robot6,7,prover,evidence_call,0.015099148,Robot
10,startup,Robot6,7,prover,total_lifecycle,3.833602113,Robot
10,startup,Robot6,8,prover,e2e_blockchain,3.570864091,Robot
10,startup,Robot6,8,prover,evidence_call,0.010257405,Robot
10,startup,Robot6,8,prover,total_lifecycle,3.789959464,Robot
