n_robots,participant,run,role,metric,duration_s
16,SECaaS,1,verifier,verify_compute,1.1904e-05
16,SECaaS,1,verifier,verify_compute,8.769e-06
16,SECaaS,1,verifier,verify_compute,7.485e-06
16,SECaaS,1,verifier,verify_compute,7.852e-06
16,SECaaS,1,verifier,verify_compute,7.102e-06
16,SECaaS,1,verifier,verify_compute,7.5940000000000005e-06
16,SECaaS,1,verifier,result_call,0.099013943
16,SECaaS,1,verifier,result_call,0.08692038599999999
16,SECaaS,1,verifier,result_call,0.067731752
16,SECaaS,1,verifier,result_call,0.05754196
16,SECaaS,1,verifier,result_call,0.065014947
16,SECaaS,1,verifier,result_call,0.05184313
16,SECaaS,1,verifier,result_call,0.05372085
16,SECaaS,1,verifier,result_call,0.067486425
16,SECaaS,1,verifier,result_call,0.052956221
16,SECaaS,1,verifier,result_call,0.08904661500000001
16,SECaaS,1,verifier,result_call,0.059308661
16,SECaaS,1,verifier,result_call,0.051978103
16,SECaaS,1,verifier,result_call,0.071200764
16,SECaaS,1,verifier,result_call,0.050199575
16,SECaaS,1,verifier,result_call,0.08216474100000001
16,SECaaS,1,verifier,result_call,0.051235367
16,SECaaS,1,verifier,total_lifecycle,0.207694512
16,SECaaS,1,verifier,total_lifecycle,0.18416855799999998
16,SECaaS,1,verifier,total_lifecycle,0.15617603900000002
16,SECaaS,1,verifier,total_lifecycle,0.141511256
16,SECaaS,1,verifier,total_lifecycle,0.13548965400000001
16,SECaaS,1,verifier,total_lifecycle,0.120915477
16,SECaaS,1,verifier,total_lifecycle,0.11231120300000001
16,SECaaS,1,verifier,total_lifecycle,0.136336187
16,SECaaS,1,verifier,total_lifecycle,0.139594365
16,SECaaS,1,verifier,total_lifecycle,0.17537114199999998
16,SECaaS,1,verifier,total_lifecycle,0.179876818
16,SECaaS,1,verifier,total_lifecycle,0.119882214
16,SECaaS,1,verifier,total_lifecycle,0.128669213
16,SECaaS,1,verifier,total_lifecycle,0.11006534600000001
16,SECaaS,1,verifier,total_lifecycle,0.127875373
16,SECaaS,1,verifier,total_lifecycle,0.105406205
16,SECaaS,1,oracle,reaction_time,0.0023656579999999996
16,SECaaS,1,oracle,reaction_time,0.221529635
16,SECaaS,1,oracle,reaction_time,0.412352519
16,SECaaS,1,oracle,reaction_time,0.584577572
16,SECaaS,1,oracle,reaction_time,0.7342557279999999
16,SECaaS,1,oracle,reaction_time,0.87740662
16,SECaaS,1,oracle,reaction_time,1.007077585
16,SECaaS,1,oracle,reaction_time,1.1291341689999999
16,SECaaS,1,oracle,reaction_time,1.2762746999999999
16,SECaaS,1,oracle,reaction_time,1.426156332
16,SECaaS,1,oracle,reaction_time,1.6139793850000002
16,SECaaS,1,oracle,reaction_time,1.8035258550000002
16,SECaaS,1,oracle,reaction_time,1.931918986
16,SECaaS,1,oracle,reaction_time,2.0739465249999998
16,SECaaS,1,oracle,reaction_time,2.1950638039999997
16,SECaaS,1,oracle,reaction_time,2.334572271
16,SECaaS,1,oracle,prover_addr_fetch,0.03253127
16,SECaaS,1,oracle,prover_addr_fetch,0.027860059
16,SECaaS,1,oracle,prover_addr_fetch,0.026166924
16,SECaaS,1,oracle,prover_addr_fetch,0.016811762
16,SECaaS,1,oracle,prover_addr_fetch,0.018871693000000002
16,SECaaS,1,oracle,prover_addr_fetch,0.012215056
16,SECaaS,1,oracle,prover_addr_fetch,0.018789677999999997
16,SECaaS,1,oracle,prover_addr_fetch,0.014573181999999999
16,SECaaS,1,oracle,prover_addr_fetch,0.021899533000000002
16,SECaaS,1,oracle,prover_addr_fetch,0.0212849
16,SECaaS,1,oracle,prover_addr_fetch,0.04683022
16,SECaaS,1,oracle,prover_addr_fetch,0.016369995
16,SECaaS,1,oracle,prover_addr_fetch,0.013520775
16,SECaaS,1,oracle,prover_addr_fetch,0.015231403999999999
16,SECaaS,1,oracle,prover_addr_fetch,0.011995585999999999
16,SECaaS,1,oracle,prover_addr_fetch,0.016325161999999997
16,SECaaS,1,oracle,db_lookup,0.00240686
16,SECaaS,1,oracle,db_lookup,0.001037917
16,SECaaS,1,oracle,db_lookup,0.0063332119999999995
16,SECaaS,1,oracle,db_lookup,0.001186144
16,SECaaS,1,oracle,db_lookup,0.001866422
16,SECaaS,1,oracle,db_lookup,0.0009505270000000001
16,SECaaS,1,oracle,db_lookup,0.001108436
16,SECaaS,1,oracle,db_lookup,0.001057512
16,SECaaS,1,oracle,db_lookup,0.001069145
16,SECaaS,1,oracle,db_lookup,0.001679427
16,SECaaS,1,oracle,db_lookup,0.0010795289999999999
16,SECaaS,1,oracle,db_lookup,0.001196765
16,SECaaS,1,oracle,db_lookup,0.000913588
16,SECaaS,1,oracle,db_lookup,0.000964348
16,SECaaS,1,oracle,db_lookup,0.001187384
16,SECaaS,1,oracle,db_lookup,0.000983553
16,SECaaS,10,verifier,reaction_time,0.00361803
16,SECaaS,10,verifier,reaction_time,0.107143476
16,SECaaS,10,verifier,reaction_time,0.18716418899999998
16,SECaaS,10,verifier,reaction_time,0.275203235
16,SECaaS,10,verifier,reaction_time,0.360444256
16,SECaaS,10,verifier,reaction_time,0.444188669
16,SECaaS,10,verifier,reaction_time,0.526494101
16,SECaaS,10,verifier,reaction_time,0.600734099
16,SECaaS,10,verifier,reaction_time,0.679500457
16,SECaaS,10,verifier,reaction_time,0.755183877
16,SECaaS,10,verifier,reaction_time,0.8430782729999999
16,SECaaS,10,verifier,reaction_time,0.9237229889999999
16,SECaaS,10,verifier,reaction_time,1.016567834
16,SECaaS,10,verifier,reaction_time,1.109729314
16,SECaaS,10,verifier,reaction_time,1.217662131
16,SECaaS,10,verifier,reaction_time,1.3042412939999999
16,SECaaS,10,verifier,signatures_fetch,0.009330997
16,SECaaS,10,verifier,signatures_fetch,0.009707534
16,SECaaS,10,verifier,signatures_fetch,0.010209189
16,SECaaS,10,verifier,signatures_fetch,0.009630747
16,SECaaS,10,verifier,signatures_fetch,0.00938627
16,SECaaS,10,verifier,signatures_fetch,0.009305635999999999
16,SECaaS,10,verifier,signatures_fetch,0.008609112
16,SECaaS,10,verifier,signatures_fetch,0.009465488000000001
16,SECaaS,10,verifier,signatures_fetch,0.00745602
16,SECaaS,10,verifier,signatures_fetch,0.009656607
16,SECaaS,10,verifier,signatures_fetch,0.008509813
16,SECaaS,10,verifier,signatures_fetch,0.011067949
16,SECaaS,10,verifier,signatures_fetch,0.009262452
16,SECaaS,10,verifier,signatures_fetch,0.009723031
16,SECaaS,10,verifier,signatures_fetch,0.00991708
16,SECaaS,10,verifier,signatures_fetch,0.01107225
16,SECaaS,10,verifier,verify_compute,6.797e-06
16,SECaaS,10,verifier,verify_compute,6.906e-06
16,SECaaS,10,verifier,verify_compute,6.841e-06
16,SECaaS,10,verifier,verify_compute,7.282e-06
16,SECaaS,10,verifier,verify_compute,6.96e-06
16,SECaaS,10,verifier,verify_compute,6.163e-06
16,SECaaS,10,verifier,verify_compute,2.2649e-05
16,SECaaS,10,verifier,verify_compute,6.636999999999999e-06
16,SECaaS,10,verifier,verify_compute,6.202e-06
16,SECaaS,10,verifier,verify_compute,6.455e-06
16,SECaaS,10,verifier,verify_compute,8.055e-06
16,SECaaS,10,verifier,verify_compute,7.499e-06
16,SECaaS,10,verifier,verify_compute,6.871000000000001e-06
16,SECaaS,10,verifier,verify_compute,8.125000000000001e-06
16,SECaaS,10,verifier,verify_compute,7.157e-06
16,SECaaS,10,verifier,verify_compute,7.447e-06
16,SECaaS,10,verifier,result_call,0.033069195
16,SECaaS,10,verifier,result_call,0.034990741
16,SECaaS,10,verifier,result_call,0.030172352
16,SECaaS,10,verifier,result_call,0.036126681
16,SECaaS,10,verifier,result_call,0.034568089
16,SECaaS,10,verifier,result_call,0.031638247
16,SECaaS,10,verifier,result_call,0.031438227
16,SECaaS,10,verifier,result_call,0.031085431
16,SECaaS,10,verifier,result_call,0.031180211
16,SECaaS,10,verifier,result_call,0.035747057
16,SECaaS,10,verifier,result_call,0.035904381
16,SECaaS,10,verifier,result_call,0.038387152
16,SECaaS,10,verifier,result_call,0.039119096
16,SECaaS,10,verifier,result_call,0.046498319
16,SECaaS,10,verifier,result_call,0.033738831
16,SECaaS,10,verifier,result_call,0.032185429999999994
16,SECaaS,10,verifier,total_lifecycle,0.09619645800000001
16,SECaaS,10,verifier,total_lifecycle,0.073371401
16,SECaaS,10,verifier,total_lifecycle,0.073326399
16,SECaaS,10,verifier,total_lifecycle,0.077953476
16,SECaaS,10,verifier,total_lifecycle,0.07615411799999999
16,SECaaS,10,verifier,total_lifecycle,0.07265788000000001
16,SECaaS,10,verifier,total_lifecycle,0.066840448
16,SECaaS,10,verifier,total_lifecycle,0.070566002
16,SECaaS,10,verifier,total_lifecycle,0.067008753
16,SECaaS,10,verifier,total_lifecycle,0.080014955
16,SECaaS,10,verifier,total_lifecycle,0.072737122
16,SECaaS,10,verifier,total_lifecycle,0.082417193
16,SECaaS,10,verifier,total_lifecycle,0.081868259
16,SECaaS,10,verifier,total_lifecycle,0.09823497
16,SECaaS,10,verifier,total_lifecycle,0.07695721500000001
16,SECaaS,10,verifier,total_lifecycle,0.073494356
16,SECaaS,10,oracle,reaction_time,0.00361803
16,SECaaS,10,oracle,reaction_time,0.107143476
16,SECaaS,10,oracle,reaction_time,0.18716418899999998
16,SECaaS,10,oracle,reaction_time,0.275203235
16,SECaaS,10,oracle,reaction_time,0.360444256
16,SECaaS,10,oracle,reaction_time,0.444188669
16,SECaaS,10,oracle,reaction_time,0.526494101
16,SECaaS,10,oracle,reaction_time,0.600734099
16,SECaaS,10,oracle,reaction_time,0.679500457
16,SECaaS,10,oracle,reaction_time,0.755183877
16,SECaaS,10,oracle,reaction_time,0.8430782729999999
16,SECaaS,10,oracle,reaction_time,0.9237229889999999
16,SECaaS,10,oracle,reaction_time,1.016567834
16,SECaaS,10,oracle,reaction_time,1.109729314
16,SECaaS,10,oracle,reaction_time,1.217662131
16,SECaaS,10,oracle,reaction_time,1.3042412939999999
16,SECaaS,10,oracle,prover_addr_fetch,0.021170327
16,SECaaS,10,oracle,prover_addr_fetch,0.009388559000000001
16,SECaaS,10,oracle,prover_addr_fetch,0.010324028
16,SECaaS,10,oracle,prover_addr_fetch,0.010527862
16,SECaaS,10,oracle,prover_addr_fetch,0.011200982
16,SECaaS,10,oracle,prover_addr_fetch,0.010323919
16,SECaaS,10,oracle,prover_addr_fetch,0.009160871000000001
16,SECaaS,10,oracle,prover_addr_fetch,0.009875468
16,SECaaS,10,oracle,prover_addr_fetch,0.009941528
16,SECaaS,10,oracle,prover_addr_fetch,0.009115999
16,SECaaS,10,oracle,prover_addr_fetch,0.010140050000000001
16,SECaaS,10,oracle,prover_addr_fetch,0.01045837
16,SECaaS,10,oracle,prover_addr_fetch,0.013377979
16,SECaaS,10,oracle,prover_addr_fetch,0.01335394
16,SECaaS,10,oracle,prover_addr_fetch,0.013849081
16,SECaaS,10,oracle,prover_addr_fetch,0.010328387
16,SECaaS,10,oracle,db_lookup,0.001036962
16,SECaaS,10,oracle,db_lookup,0.000946381
16,SECaaS,10,oracle,db_lookup,0.000882131
16,SECaaS,10,oracle,db_lookup,0.000743341
16,SECaaS,10,oracle,db_lookup,0.001296127
16,SECaaS,10,oracle,db_lookup,0.001197374
16,SECaaS,10,oracle,db_lookup,0.00082973
16,SECaaS,10,oracle,db_lookup,0.0008928390000000001
16,SECaaS,10,oracle,db_lookup,0.0015422659999999998
16,SECaaS,10,oracle,db_lookup,0.000940836
16,SECaaS,10,oracle,db_lookup,0.000958428
16,SECaaS,10,oracle,db_lookup,0.0009535479999999999
16,SECaaS,10,oracle,db_lookup,0.0008351060000000001
16,SECaaS,10,oracle,db_lookup,0.001354371
16,SECaaS,10,oracle,db_lookup,0.001022996
16,SECaaS,10,oracle,db_lookup,0.000987799
16,SECaaS,2,verifier,reaction_time,0.0011548700000000001
16,SECaaS,2,verifier,reaction_time,0.148200739
16,SECaaS,2,verifier,reaction_time,0.283424999
16,SECaaS,2,verifier,reaction_time,0.424400365
16,SECaaS,2,verifier,reaction_time,0.571053656
16,SECaaS,2,verifier,reaction_time,0.685762858
16,SECaaS,2,verifier,reaction_time,0.8225120899999999
16,SECaaS,2,verifier,reaction_time,0.943465486
16,SECaaS,2,verifier,reaction_time,1.148313392
16,SECaaS,2,verifier,reaction_time,1.264938078
16,SECaaS,2,verifier,reaction_time,1.368831682
16,SECaaS,2,verifier,reaction_time,1.4817536119999999
16,SECaaS,2,verifier,reaction_time,1.59574372
16,SECaaS,2,verifier,reaction_time,1.7147373259999998
16,SECaaS,2,verifier,reaction_time,1.872386987
16,SECaaS,2,verifier,reaction_time,1.969176872
16,SECaaS,2,verifier,signatures_fetch,0.020444714000000003
16,SECaaS,2,verifier,signatures_fetch,0.0147827
16,SECaaS,2,verifier,signatures_fetch,0.018076713
16,SECaaS,2,verifier,signatures_fetch,0.021724207
16,SECaaS,2,verifier,signatures_fetch,0.011900049
16,SECaaS,2,verifier,signatures_fetch,0.02167942
16,SECaaS,2,verifier,signatures_fetch,0.012466798000000001
16,SECaaS,2,verifier,signatures_fetch,0.0172994
16,SECaaS,2,verifier,signatures_fetch,0.011146696000000001
16,SECaaS,2,verifier,signatures_fetch,0.009273084000000001
16,SECaaS,2,verifier,signatures_fetch,0.011161888
16,SECaaS,2,verifier,signatures_fetch,0.011861214
16,SECaaS,2,verifier,signatures_fetch,0.016234425
16,SECaaS,2,verifier,signatures_fetch,0.020072549
16,SECaaS,2,verifier,signatures_fetch,0.011009762000000001
16,SECaaS,2,verifier,signatures_fetch,0.012502102000000001
16,SECaaS,2,verifier,verify_compute,1.3446e-05
16,SECaaS,2,verifier,verify_compute,7.901e-06
16,SECaaS,2,verifier,verify_compute,7.828999999999999e-06
16,SECaaS,2,verifier,verify_compute,7.811e-06
16,SECaaS,2,verifier,verify_compute,1.0598e-05
16,SECaaS,2,verifier,verify_compute,8.346e-06
16,SECaaS,2,verifier,verify_compute,8.142e-06
16,SECaaS,2,verifier,verify_compute,1.2387999999999999e-05
16,SECaaS,2,verifier,verify_compute,1.2791e-05
16,SECaaS,2,verifier,verify_compute,6.968e-06
16,SECaaS,2,verifier,verify_compute,8.148e-06
16,SECaaS,2,verifier,verify_compute,8.833e-06
16,SECaaS,2,verifier,verify_compute,1.1071e-05
16,SECaaS,2,verifier,verify_compute,1.3676000000000001e-05
16,SECaaS,2,verifier,verify_compute,8.629e-06
16,SECaaS,2,verifier,verify_compute,8.227e-06
16,SECaaS,2,verifier,result_call,0.06108914
16,SECaaS,2,verifier,result_call,0.064350324
16,SECaaS,2,verifier,result_call,0.058545797000000004
16,SECaaS,2,verifier,result_call,0.047041835
16,SECaaS,2,verifier,result_call,0.050244351
16,SECaaS,2,verifier,result_call,0.056399977999999996
16,SECaaS,2,verifier,result_call,0.048063043
16,SECaaS,2,verifier,result_call,0.049492198
16,SECaaS,2,verifier,result_call,0.047404566
16,SECaaS,2,verifier,result_call,0.045689927
16,SECaaS,2,verifier,result_call,0.04607293
16,SECaaS,2,verifier,result_call,0.043370547
16,SECaaS,2,verifier,result_call,0.051640532
16,SECaaS,2,verifier,result_call,0.08787152299999999
16,SECaaS,2,verifier,result_call,0.036872378
16,SECaaS,2,verifier,result_call,0.038629116000000005
16,SECaaS,2,verifier,total_lifecycle,0.140142068
16,SECaaS,2,verifier,total_lifecycle,0.128324984
16,SECaaS,2,verifier,total_lifecycle,0.131640437
16,SECaaS,2,verifier,total_lifecycle,0.13892825
16,SECaaS,2,verifier,total_lifecycle,0.10679548200000001
16,SECaaS,2,verifier,total_lifecycle,0.126849327
16,SECaaS,2,verifier,total_lifecycle,0.11007282600000001
16,SECaaS,2,verifier,total_lifecycle,0.188592018
16,SECaaS,2,verifier,total_lifecycle,0.10342298999999999
16,SECaaS,2,verifier,total_lifecycle,0.09332510000000001
16,SECaaS,2,verifier,total_lifecycle,0.10053588499999999
16,SECaaS,2,verifier,total_lifecycle,0.09159888399999999
16,SECaaS,2,verifier,total_lifecycle,0.10817639300000001
16,SECaaS,2,verifier,total_lifecycle,0.146411271
16,SECaaS,2,verifier,total_lifecycle,0.088126368
16,SECaaS,2,verifier,total_lifecycle,0.092474468
16,SECaaS,2,oracle,reaction_time,0.0011548700000000001
16,SECaaS,2,oracle,reaction_time,0.148200739
16,SECaaS,2,oracle,reaction_time,0.283424999
16,SECaaS,2,oracle,reaction_time,0.424400365
16,SECaaS,2,oracle,reaction_time,0.571053656
16,SECaaS,2,oracle,reaction_time,0.685762858
16,SECaaS,2,oracle,reaction_time,0.8225120899999999
16,SECaaS,2,oracle,reaction_time,0.943465486
16,SECaaS,2,oracle,reaction_time,1.148313392
16,SECaaS,2,oracle,reaction_time,1.264938078
16,SECaaS,2,oracle,reaction_time,1.368831682
16,SECaaS,2,oracle,reaction_time,1.4817536119999999
16,SECaaS,2,oracle,reaction_time,1.59574372
16,SECaaS,2,oracle,reaction_time,1.7147373259999998
16,SECaaS,2,oracle,reaction_time,1.872386987
16,SECaaS,2,oracle,reaction_time,1.969176872
16,SECaaS,2,oracle,prover_addr_fetch,0.026787745
16,SECaaS,2,oracle,prover_addr_fetch,0.021226206
16,SECaaS,2,oracle,prover_addr_fetch,0.020844199
16,SECaaS,2,oracle,prover_addr_fetch,0.026802771
16,SECaaS,2,oracle,prover_addr_fetch,0.015909357
16,SECaaS,2,oracle,prover_addr_fetch,0.014650011
16,SECaaS,2,oracle,prover_addr_fetch,0.02034614
16,SECaaS,2,oracle,prover_addr_fetch,0.077145146
16,SECaaS,2,oracle,prover_addr_fetch,0.013273535000000001
16,SECaaS,2,oracle,prover_addr_fetch,0.015328198999999999
16,SECaaS,2,oracle,prover_addr_fetch,0.018324003000000002
16,SECaaS,2,oracle,prover_addr_fetch,0.014865299
16,SECaaS,2,oracle,prover_addr_fetch,0.012994449
16,SECaaS,2,oracle,prover_addr_fetch,0.015969105
16,SECaaS,2,oracle,prover_addr_fetch,0.014916785
16,SECaaS,2,oracle,prover_addr_fetch,0.014469006
16,SECaaS,2,oracle,db_lookup,0.001200124
16,SECaaS,2,oracle,db_lookup,0.001010933
16,SECaaS,2,oracle,db_lookup,0.000835199
16,SECaaS,2,oracle,db_lookup,0.0020852529999999996
16,SECaaS,2,oracle,db_lookup,0.000888875
16,SECaaS,2,oracle,db_lookup,0.001781847
16,SECaaS,2,oracle,db_lookup,0.001093537
16,SECaaS,2,oracle,db_lookup,0.001199778
16,SECaaS,2,oracle,db_lookup,0.0026585740000000004
16,SECaaS,2,oracle,db_lookup,0.001062907
16,SECaaS,2,oracle,db_lookup,0.0010249
16,SECaaS,2,oracle,db_lookup,0.0009311500000000001
16,SECaaS,2,oracle,db_lookup,0.0010381
16,SECaaS,2,oracle,db_lookup,0.0009736
16,SECaaS,2,oracle,db_lookup,0.0011695
16,SECaaS,2,oracle,db_lookup,0.001016834
16,SECaaS,3,verifier,reaction_time,0.0059707119999999995
16,SECaaS,3,verifier,reaction_time,0.13990730199999998
16,SECaaS,3,verifier,reaction_time,0.271022543
16,SECaaS,3,verifier,reaction_time,0.383917616
16,SECaaS,3,verifier,reaction_time,0.491262837
16,SECaaS,3,verifier,reaction_time,0.605731854
16,SECaaS,3,verifier,reaction_time,0.7206717
16,SECaaS,3,verifier,reaction_time,0.8354295150000001
16,SECaaS,3,verifier,reaction_time,0.932169971
16,SECaaS,3,verifier,reaction_time,1.0442621630000002
16,SECaaS,3,verifier,reaction_time,1.136111595
16,SECaaS,3,verifier,reaction_time,1.231654414
16,SECaaS,3,verifier,reaction_time,1.340478055
16,SECaaS,3,verifier,reaction_time,1.472310181
16,SECaaS,3,verifier,reaction_time,1.6144391120000001
16,SECaaS,3,verifier,reaction_time,1.728083646
16,SECaaS,3,verifier,signatures_fetch,0.016814526
16,SECaaS,3,verifier,signatures_fetch,0.015238651
16,SECaaS,3,verifier,signatures_fetch,0.015099991
16,SECaaS,3,verifier,signatures_fetch,0.013003232
16,SECaaS,3,verifier,signatures_fetch,0.010863863999999999
16,SECaaS,3,verifier,signatures_fetch,0.013397679000000001
16,SECaaS,3,verifier,signatures_fetch,0.013070778
16,SECaaS,3,verifier,signatures_fetch,0.011187609
16,SECaaS,3,verifier,signatures_fetch,0.01676026
16,SECaaS,3,verifier,signatures_fetch,0.011055445
16,SECaaS,3,verifier,signatures_fetch,0.009767856
16,SECaaS,3,verifier,signatures_fetch,0.013989739
16,SECaaS,3,verifier,signatures_fetch,0.017521572
16,SECaaS,3,verifier,signatures_fetch,0.016593168999999998
16,SECaaS,3,verifier,signatures_fetch,0.014515581
16,SECaaS,3,verifier,signatures_fetch,0.012033561
16,SECaaS,3,verifier,verify_compute,8.877e-06
16,SECaaS,3,verifier,verify_compute,8.655e-06
16,SECaaS,3,verifier,verify_compute,7.874000000000001e-06
16,SECaaS,3,verifier,verify_compute,8.153e-06
16,SECaaS,3,verifier,verify_compute,7.216e-06
16,SECaaS,3,verifier,verify_compute,9.226e-06
16,SECaaS,3,verifier,verify_compute,8.006e-06
16,SECaaS,3,verifier,verify_compute,8.16e-06
16,SECaaS,3,verifier,verify_compute,8.383e-06
16,SECaaS,3,verifier,verify_compute,6.760999999999999e-06
16,SECaaS,3,verifier,verify_compute,6.538000000000001e-06
16,SECaaS,3,verifier,verify_compute,8.166e-06
16,SECaaS,3,verifier,verify_compute,8.534999999999999e-06
16,SECaaS,3,verifier,verify_compute,8.24e-06
16,SECaaS,3,verifier,verify_compute,7.3049999999999995e-06
16,SECaaS,3,verifier,verify_compute,8.245e-06
16,SECaaS,3,verifier,result_call,0.054468973
16,SECaaS,3,verifier,result_call,0.051987642
16,SECaaS,3,verifier,result_call,0.045379101
16,SECaaS,3,verifier,result_call,0.04353521
16,SECaaS,3,verifier,result_call,0.057085622
16,SECaaS,3,verifier,result_call,0.050600081000000005
16,SECaaS,3,verifier,result_call,0.047166089999999994
16,SECaaS,3,verifier,result_call,0.040837190999999995
16,SECaaS,3,verifier,result_call,0.043731613
16,SECaaS,3,verifier,result_call,0.037404357
