n_robots,ssp_ms,iterq,cpu_limit,participant,run,role,metric,duration_s
8,20000.0,1.0,,Robot6,3,verifier,total_lifecycle,0.014115308
8,20000.0,1.0,,Robot6,3,verifier,total_lifecycle,0.013853808
8,20000.0,1.0,,Robot6,3,verifier,total_lifecycle,0.022062483
8,20000.0,1.0,,Robot7,1,prover,e2e_blockchain,5.8558344479999995
8,20000.0,1.0,,Robot7,1,prover,e2e_blockchain,5.310787442
8,20000.0,1.0,,Robot7,1,prover,e2e_blockchain,4.786553558
8,20000.0,1.0,,Robot7,1,prover,e2e_blockchain,4.26117029
8,20000.0,1.0,,Robot7,1,prover,e2e_blockchain,5.76210795
8,20000.0,1.0,,Robot7,1,prover,e2e_blockchain,5.2490285729999995
8,20000.0,1.0,,Robot7,1,prover,evidence_call,0.020070776999999998
8,20000.0,1.0,,Robot7,1,prover,evidence_call,0.012484393
8,20000.0,1.0,,Robot7,1,prover,evidence_call,0.028700372999999998
8,20000.0,1.0,,Robot7,1,prover,evidence_call,0.019988269
8,20000.0,1.0,,Robot7,1,prover,evidence_call,0.018909077
8,20000.0,1.0,,Robot7,1,prover,evidence_call,0.015745402999999998
8,20000.0,1.0,,Robot7,1,prover,total_lifecycle,5.872207839
8,20000.0,1.0,,Robot7,1,prover,total_lifecycle,5.32589692
8,20000.0,1.0,,Robot7,1,prover,total_lifecycle,4.802258052999999
8,20000.0,1.0,,Robot7,1,prover,total_lifecycle,4.278116422
8,20000.0,1.0,,Robot7,1,prover,total_lifecycle,5.772564731
8,20000.0,1.0,,Robot7,1,prover,total_lifecycle,5.263860637
8,20000.0,1.0,,Robot7,1,verifier,reaction_time,0.013347293999999999
8,20000.0,1.0,,Robot7,1,verifier,reaction_time,0.007248449
8,20000.0,1.0,,Robot7,1,verifier,reaction_time,0.0027912460000000003
8,20000.0,1.0,,Robot7,1,verifier,reaction_time,0.005000131
8,20000.0,1.0,,Robot7,1,verifier,reaction_time,0.004075037
8,20000.0,1.0,,Robot7,1,verifier,reaction_time,0.003557366
8,20000.0,1.0,,Robot7,1,verifier,reaction_time,0.020960712
8,20000.0,1.0,,Robot7,1,verifier,signatures_fetch,0.017655694
8,20000.0,1.0,,Robot7,1,verifier,signatures_fetch,0.002165877
8,20000.0,1.0,,Robot7,1,verifier,signatures_fetch,0.001896347
8,20000.0,1.0,,Robot7,1,verifier,signatures_fetch,0.0028828710000000004
8,20000.0,1.0,,Robot7,1,verifier,signatures_fetch,0.002445054
8,20000.0,1.0,,Robot7,1,verifier,signatures_fetch,0.005509871
8,20000.0,1.0,,Robot7,1,verifier,signatures_fetch,0.001623657
8,20000.0,1.0,,Robot7,1,verifier,verify_compute,1.376e-06
8,20000.0,1.0,,Robot7,1,verifier,verify_compute,2.169e-06
8,20000.0,1.0,,Robot7,1,verifier,verify_compute,1.6999999999999998e-06
8,20000.0,1.0,,Robot7,1,verifier,verify_compute,1.307e-06
8,20000.0,1.0,,Robot7,1,verifier,verify_compute,1.849e-06
8,20000.0,1.0,,Robot7,1,verifier,verify_compute,1.779e-06
8,20000.0,1.0,,Robot7,1,verifier,verify_compute,2.375e-06
8,20000.0,1.0,,Robot7,1,verifier,result_call,0.029578302
8,20000.0,1.0,,Robot7,1,verifier,result_call,0.014197986999999999
8,20000.0,1.0,,Robot7,1,verifier,result_call,0.010040072
8,20000.0,1.0,,Robot7,1,verifier,result_call,0.008862333
8,20000.0,1.0,,Robot7,1,verifier,result_call,0.012373159
8,20000.0,1.0,,Robot7,1,verifier,result_call,0.013806977
8,20000.0,1.0,,Robot7,1,verifier,result_call,0.030179641
8,20000.0,1.0,,Robot7,1,verifier,total_lifecycle,0.047286873
8,20000.0,1.0,,Robot7,1,verifier,total_lifecycle,0.016437583
8,20000.0,1.0,,Robot7,1,verifier,total_lifecycle,0.01197019
8,20000.0,1.0,,Robot7,1,verifier,total_lifecycle,0.011771531
8,20000.0,1.0,,Robot7,1,verifier,total_lifecycle,0.014846997999999998
8,20000.0,1.0,,Robot7,1,verifier,total_lifecycle,0.019355629
8,20000.0,1.0,,Robot7,1,verifier,total_lifecycle,0.031836801
8,20000.0,1.0,,Robot7,2,prover,e2e_blockchain,5.1439226840000005
8,20000.0,1.0,,Robot7,2,prover,e2e_blockchain,4.623774673
8,20000.0,1.0,,Robot7,2,prover,e2e_blockchain,4.119043366
8,20000.0,1.0,,Robot7,2,prover,e2e_blockchain,5.6047389359999995
8,20000.0,1.0,,Robot7,2,prover,e2e_blockchain,5.090324039
8,20000.0,1.0,,Robot7,2,prover,e2e_blockchain,4.550624728
8,20000.0,1.0,,Robot7,2,prover,evidence_call,0.032816097
8,20000.0,1.0,,Robot7,2,prover,evidence_call,0.035377115
8,20000.0,1.0,,Robot7,2,prover,evidence_call,0.011983677
8,20000.0,1.0,,Robot7,2,prover,evidence_call,0.009349852
8,20000.0,1.0,,Robot7,2,prover,evidence_call,0.01156183
8,20000.0,1.0,,Robot7,2,prover,evidence_call,0.018933494
8,20000.0,1.0,,Robot7,2,prover,total_lifecycle,5.162635129
8,20000.0,1.0,,Robot7,2,prover,total_lifecycle,4.642540911
8,20000.0,1.0,,Robot7,2,prover,total_lifecycle,4.133924199
8,20000.0,1.0,,Robot7,2,prover,total_lifecycle,5.620861361999999
8,20000.0,1.0,,Robot7,2,prover,total_lifecycle,5.106686187999999
8,20000.0,1.0,,Robot7,2,prover,total_lifecycle,4.566565997
8,20000.0,1.0,,Robot7,2,verifier,reaction_time,0.007671201
8,20000.0,1.0,,Robot7,2,verifier,reaction_time,0.004735305
8,20000.0,1.0,,Robot7,2,verifier,reaction_time,0.008985943000000001
8,20000.0,1.0,,Robot7,2,verifier,reaction_time,0.00346525
8,20000.0,1.0,,Robot7,2,verifier,reaction_time,0.018513553999999998
8,20000.0,1.0,,Robot7,2,verifier,reaction_time,0.0035102329999999998
8,20000.0,1.0,,Robot7,2,verifier,reaction_time,0.006545321999999999
8,20000.0,1.0,,Robot7,2,verifier,reaction_time,0.002993227
8,20000.0,1.0,,Robot7,2,verifier,signatures_fetch,0.006264443
8,20000.0,1.0,,Robot7,2,verifier,signatures_fetch,0.007199316
8,20000.0,1.0,,Robot7,2,verifier,signatures_fetch,0.00194204
8,20000.0,1.0,,Robot7,2,verifier,signatures_fetch,0.001699289
8,20000.0,1.0,,Robot7,2,verifier,signatures_fetch,0.0012664949999999999
8,20000.0,1.0,,Robot7,2,verifier,signatures_fetch,0.001873093
8,20000.0,1.0,,Robot7,2,verifier,signatures_fetch,0.004064995
8,20000.0,1.0,,Robot7,2,verifier,signatures_fetch,0.0021995879999999997
8,20000.0,1.0,,Robot7,2,verifier,verify_compute,1.843e-06
8,20000.0,1.0,,Robot7,2,verifier,verify_compute,8.7e-07
8,20000.0,1.0,,Robot7,2,verifier,verify_compute,2.6689999999999998e-06
8,20000.0,1.0,,Robot7,2,verifier,verify_compute,1.866e-06
8,20000.0,1.0,,Robot7,2,verifier,verify_compute,1.843e-06
8,20000.0,1.0,,Robot7,2,verifier,verify_compute,1.372e-06
8,20000.0,1.0,,Robot7,2,verifier,verify_compute,1.554e-06
8,20000.0,1.0,,Robot7,2,verifier,verify_compute,2.26e-06
8,20000.0,1.0,,Robot7,2,verifier,result_call,0.016262146
8,20000.0,1.0,,Robot7,2,verifier,result_call,0.036177356
8,20000.0,1.0,,Robot7,2,verifier,result_call,0.016207575
8,20000.0,1.0,,Robot7,2,verifier,result_call,0.015948010999999998
8,20000.0,1.0,,Robot7,2,verifier,result_call,0.009570871
8,20000.0,1.0,,Robot7,2,verifier,result_call,0.006937487
8,20000.0,1.0,,Robot7,2,verifier,result_call,0.012894880000000001
8,20000.0,1.0,,Robot7,2,verifier,result_call,0.00910328
8,20000.0,1.0,,Robot7,2,verifier,total_lifecycle,0.02255451
8,20000.0,1.0,,Robot7,2,verifier,total_lifecycle,0.04342782
8,20000.0,1.0,,Robot7,2,verifier,total_lifecycle,0.018197137000000002
8,20000.0,1.0,,Robot7,2,verifier,total_lifecycle,0.017683803999999997
8,20000.0,1.0,,Robot7,2,verifier,total_lifecycle,0.010858369
8,20000.0,1.0,,Robot7,2,verifier,total_lifecycle,0.008833281
8,20000.0,1.0,,Robot7,2,verifier,total_lifecycle,0.017030169999999997
8,20000.0,1.0,,Robot7,2,verifier,total_lifecycle,0.011351414
8,20000.0,1.0,,Robot7,3,prover,e2e_blockchain,4.454510976
8,20000.0,1.0,,Robot7,3,prover,e2e_blockchain,5.956271791
8,20000.0,1.0,,Robot7,3,prover,e2e_blockchain,5.4338021
8,20000.0,1.0,,Robot7,3,prover,e2e_blockchain,4.909847399999999
8,20000.0,1.0,,Robot7,3,prover,e2e_blockchain,4.38863927
8,20000.0,1.0,,Robot7,3,prover,e2e_blockchain,5.890716732
8,20000.0,1.0,,Robot7,3,prover,evidence_call,0.017231729
8,20000.0,1.0,,Robot7,3,prover,evidence_call,0.012354682
8,20000.0,1.0,,Robot7,3,prover,evidence_call,0.014303826
8,20000.0,1.0,,Robot7,3,prover,evidence_call,0.016190034
8,20000.0,1.0,,Robot7,3,prover,evidence_call,0.015011568999999999
8,20000.0,1.0,,Robot7,3,prover,evidence_call,0.017006730999999997
8,20000.0,1.0,,Robot7,3,prover,total_lifecycle,4.475810193999999
8,20000.0,1.0,,Robot7,3,prover,total_lifecycle,5.970492783
8,20000.0,1.0,,Robot7,3,prover,total_lifecycle,5.449301389
8,20000.0,1.0,,Robot7,3,prover,total_lifecycle,4.930554583
8,20000.0,1.0,,Robot7,3,prover,total_lifecycle,4.405198113
8,20000.0,1.0,,Robot7,3,prover,total_lifecycle,5.902951806
8,20000.0,1.0,,Robot7,3,verifier,reaction_time,0.010893926
8,20000.0,1.0,,Robot7,3,verifier,reaction_time,0.016875288999999998
8,20000.0,1.0,,Robot7,3,verifier,reaction_time,0.004745004
8,20000.0,1.0,,Robot7,3,verifier,reaction_time,0.020610955
8,20000.0,1.0,,Robot7,3,verifier,reaction_time,0.006645891
8,20000.0,1.0,,Robot7,3,verifier,reaction_time,0.00659997
8,20000.0,1.0,,Robot7,3,verifier,reaction_time,0.019956054
8,20000.0,1.0,,Robot7,3,verifier,reaction_time,0.005658331000000001
8,20000.0,1.0,,Robot7,3,verifier,reaction_time,0.004781854
8,20000.0,1.0,,Robot7,3,verifier,signatures_fetch,0.002689668
8,20000.0,1.0,,Robot7,3,verifier,signatures_fetch,0.005013804
8,20000.0,1.0,,Robot7,3,verifier,signatures_fetch,0.003979571
8,20000.0,1.0,,Robot7,3,verifier,signatures_fetch,0.00276982
8,20000.0,1.0,,Robot7,3,verifier,signatures_fetch,0.005480428
8,20000.0,1.0,,Robot7,3,verifier,signatures_fetch,0.005854135999999999
8,20000.0,1.0,,Robot7,3,verifier,signatures_fetch,0.002613798
8,20000.0,1.0,,Robot7,3,verifier,signatures_fetch,0.002957102
8,20000.0,1.0,,Robot7,3,verifier,signatures_fetch,0.0030592749999999998
8,20000.0,1.0,,Robot7,3,verifier,verify_compute,1.843e-06
8,20000.0,1.0,,Robot7,3,verifier,verify_compute,1.7429999999999999e-06
8,20000.0,1.0,,Robot7,3,verifier,verify_compute,2.202e-06
8,20000.0,1.0,,Robot7,3,verifier,verify_compute,1.276e-06
8,20000.0,1.0,,Robot7,3,verifier,verify_compute,7.07e-07
8,20000.0,1.0,,Robot7,3,verifier,verify_compute,2.489e-06
8,20000.0,1.0,,Robot7,3,verifier,verify_compute,2.539e-06
8,20000.0,1.0,,Robot7,3,verifier,verify_compute,2.0869999999999997e-06
8,20000.0,1.0,,Robot7,3,verifier,verify_compute,2.038e-06
8,20000.0,1.0,,Robot7,3,verifier,result_call,0.013223795
8,20000.0,1.0,,Robot7,3,verifier,result_call,0.008881294999999999
8,20000.0,1.0,,Robot7,3,verifier,result_call,0.015359146
8,20000.0,1.0,,Robot7,3,verifier,result_call,0.008246787
8,20000.0,1.0,,Robot7,3,verifier,result_call,0.014839453
8,20000.0,1.0,,Robot7,3,verifier,result_call,0.0129913
8,20000.0,1.0,,Robot7,3,verifier,result_call,0.012501667
8,20000.0,1.0,,Robot7,3,verifier,result_call,0.013378084
8,20000.0,1.0,,Robot7,3,verifier,result_call,0.007375586
8,20000.0,1.0,,Robot7,3,verifier,total_lifecycle,0.015980808
8,20000.0,1.0,,Robot7,3,verifier,total_lifecycle,0.013923999
8,20000.0,1.0,,Robot7,3,verifier,total_lifecycle,0.019389551999999997
8,20000.0,1.0,,Robot7,3,verifier,total_lifecycle,0.011039721
8,20000.0,1.0,,Robot7,3,verifier,total_lifecycle,0.020337005000000002
8,20000.0,1.0,,Robot7,3,verifier,total_lifecycle,0.018902198
8,20000.0,1.0,,Robot7,3,verifier,total_lifecycle,0.015141866
8,20000.0,1.0,,Robot7,3,verifier,total_lifecycle,0.016370527
8,20000.0,1.0,,Robot7,3,verifier,total_lifecycle,0.010465388
8,20000.0,1.0,,Robot8,1,prover,e2e_blockchain,5.840006495
8,20000.0,1.0,,Robot8,1,prover,e2e_blockchain,5.313004006
8,20000.0,1.0,,Robot8,1,prover,e2e_blockchain,4.774358714
8,20000.0,1.0,,Robot8,1,prover,e2e_blockchain,4.2546979920000005
8,20000.0,1.0,,Robot8,1,prover,e2e_blockchain,5.756511324
8,20000.0,1.0,,Robot8,1,prover,e2e_blockchain,5.247343428
8,20000.0,1.0,,Robot8,1,prover,evidence_call,0.015042569
8,20000.0,1.0,,Robot8,1,prover,evidence_call,0.015724532
8,20000.0,1.0,,Robot8,1,prover,evidence_call,0.019114409
8,20000.0,1.0,,Robot8,1,prover,evidence_call,0.012834377
8,20000.0,1.0,,Robot8,1,prover,evidence_call,0.00689003
8,20000.0,1.0,,Robot8,1,prover,evidence_call,0.012680481
8,20000.0,1.0,,Robot8,1,prover,total_lifecycle,5.860192425
8,20000.0,1.0,,Robot8,1,prover,total_lifecycle,5.328432525
8,20000.0,1.0,,Robot8,1,prover,total_lifecycle,4.795086465000001
8,20000.0,1.0,,Robot8,1,prover,total_lifecycle,4.269920782
8,20000.0,1.0,,Robot8,1,prover,total_lifecycle,5.771281446
8,20000.0,1.0,,Robot8,1,prover,total_lifecycle,5.259576558
8,20000.0,1.0,,Robot8,1,verifier,reaction_time,0.013058726
8,20000.0,1.0,,Robot8,1,verifier,reaction_time,0.003442621
8,20000.0,1.0,,Robot8,1,verifier,reaction_time,0.004047281
8,20000.0,1.0,,Robot8,1,verifier,reaction_time,0.003750961
8,20000.0,1.0,,Robot8,1,verifier,reaction_time,0.003604623
8,20000.0,1.0,,Robot8,1,verifier,reaction_time,0.003398215
8,20000.0,1.0,,Robot8,1,verifier,signatures_fetch,0.005485797
8,20000.0,1.0,,Robot8,1,verifier,signatures_fetch,0.001957413
8,20000.0,1.0,,Robot8,1,verifier,signatures_fetch,0.001932572
8,20000.0,1.0,,Robot8,1,verifier,signatures_fetch,0.001952013
8,20000.0,1.0,,Robot8,1,verifier,signatures_fetch,0.0020516
8,20000.0,1.0,,Robot8,1,verifier,signatures_fetch,0.004335497
8,20000.0,1.0,,Robot8,1,verifier,verify_compute,2.026e-06
8,20000.0,1.0,,Robot8,1,verifier,verify_compute,2.0730000000000003e-06
8,20000.0,1.0,,Robot8,1,verifier,verify_compute,2.497e-06
8,20000.0,1.0,,Robot8,1,verifier,verify_compute,1.032e-06
8,20000.0,1.0,,Robot8,1,verifier,verify_compute,2.635e-06
8,20000.0,1.0,,Robot8,1,verifier,verify_compute,1.861e-06
8,20000.0,1.0,,Robot8,1,verifier,result_call,0.017186643
8,20000.0,1.0,,Robot8,1,verifier,result_call,0.017579061
8,20000.0,1.0,,Robot8,1,verifier,result_call,0.025184866
8,20000.0,1.0,,Robot8,1,verifier,result_call,0.010656057
8,20000.0,1.0,,Robot8,1,verifier,result_call,0.008418515
8,20000.0,1.0,,Robot8,1,verifier,result_call,0.011353557
8,20000.0,1.0,,Robot8,1,verifier,total_lifecycle,0.022722047
8,20000.0,1.0,,Robot8,1,verifier,total_lifecycle,0.019576427
8,20000.0,1.0,,Robot8,1,verifier,total_lifecycle,0.027164195
8,20000.0,1.0,,Robot8,1,verifier,total_lifecycle,0.012629395
8,20000.0,1.0,,Robot8,1,verifier,total_lifecycle,0.010531917
8,20000.0,1.0,,Robot8,1,verifier,total_lifecycle,0.015729873
8,20000.0,1.0,,Robot8,2,prover,e2e_blockchain,5.133640111
8,20000.0,1.0,,Robot8,2,prover,e2e_blockchain,4.638578075000001
8,20000.0,1.0,,Robot8,2,prover,e2e_blockchain,4.108821461000001
8,20000.0,1.0,,Robot8,2,prover,e2e_blockchain,5.589204021
8,20000.0,1.0,,Robot8,2,prover,e2e_blockchain,5.088235988
8,20000.0,1.0,,Robot8,2,prover,e2e_blockchain,4.560995426000001
8,20000.0,1.0,,Robot8,2,prover,evidence_call,0.020488083
8,20000.0,1.0,,Robot8,2,prover,evidence_call,0.010700233
8,20000.0,1.0,,Robot8,2,prover,evidence_call,0.014406326
8,20000.0,1.0,,Robot8,2,prover,evidence_call,0.012673987000000001
8,20000.0,1.0,,Robot8,2,prover,evidence_call,0.010746208
8,20000.0,1.0,,Robot8,2,prover,evidence_call,0.010780217
8,20000.0,1.0,,Robot8,2,prover,total_lifecycle,5.153014296
8,20000.0,1.0,,Robot8,2,prover,total_lifecycle,4.654769449000001
8,20000.0,1.0,,Robot8,2,prover,total_lifecycle,4.128591569
8,20000.0,1.0,,Robot8,2,prover,total_lifecycle,5.600540539
8,20000.0,1.0,,Robot8,2,prover,total_lifecycle,5.100046441000001
8,20000.0,1.0,,Robot8,2,prover,total_lifecycle,4.579875293
8,20000.0,1.0,,Robot8,2,verifier,reaction_time,0.003607604
8,20000.0,1.0,,Robot8,2,verifier,reaction_time,0.003912741
8,20000.0,1.0,,Robot8,2,verifier,reaction_time,0.004424303
8,20000.0,1.0,,Robot8,2,verifier,reaction_time,0.00239758
8,20000.0,1.0,,Robot8,2,verifier,reaction_time,0.002625479
8,20000.0,1.0,,Robot8,2,verifier,reaction_time,0.002766349
8,20000.0,1.0,,Robot8,2,verifier,reaction_time,0.004735525
8,20000.0,1.0,,Robot8,2,verifier,signatures_fetch,0.003227532
8,20000.0,1.0,,Robot8,2,verifier,signatures_fetch,0.004238749
8,20000.0,1.0,,Robot8,2,verifier,signatures_fetch,0.004880519
8,20000.0,1.0,,Robot8,2,verifier,signatures_fetch,0.006181443
8,20000.0,1.0,,Robot8,2,verifier,signatures_fetch,0.001787636
8,20000.0,1.0,,Robot8,2,verifier,signatures_fetch,0.017416075
8,20000.0,1.0,,Robot8,2,verifier,signatures_fetch,0.002327046
8,20000.0,1.0,,Robot8,2,verifier,verify_compute,1.887e-06
8,20000.0,1.0,,Robot8,2,verifier,verify_compute,8.09e-07
8,20000.0,1.0,,Robot8,2,verifier,verify_compute,1.618e-06
8,20000.0,1.0,,Robot8,2,verifier,verify_compute,1.674e-06
8,20000.0,1.0,,Robot8,2,verifier,verify_compute,1.709e-06
8,20000.0,1.0,,Robot8,2,verifier,verify_compute,2.006e-06
8,20000.0,1.0,,Robot8,2,verifier,verify_compute,9.78e-07
8,20000.0,1.0,,Robot8,2,verifier,result_call,0.011961214
8,20000.0,1.0,,Robot8,2,verifier,result_call,0.023035236
8,20000.0,1.0,,Robot8,2,verifier,result_call,0.012970141
8,20000.0,1.0,,Robot8,2,verifier,result_call,0.009081746
8,20000.0,1.0,,Robot8,2,verifier,result_call,0.013407503999999999
8,20000.0,1.0,,Robot8,2,verifier,result_call,0.013419843
8,20000.0,1.0,,Robot8,2,verifier,result_call,0.007515764
8,20000.0,1.0,,Robot8,2,verifier,total_lifecycle,0.015238314000000001
8,20000.0,1.0,,Robot8,2,verifier,total_lifecycle,0.027298043
8,20000.0,1.0,,Robot8,2,verifier,total_lifecycle,0.017891965
8,20000.0,1.0,,Robot8,2,verifier,total_lifecycle,0.015304011
8,20000.0,1.0,,Robot8,2,verifier,total_lifecycle,0.015241166
8,20000.0,1.0,,Robot8,2,verifier,total_lifecycle,0.030893429
8,20000.0,1.0,,Robot8,2,verifier,total_lifecycle,0.009879319000000001
8,20000.0,1.0,,Robot8,3,prover,e2e_blockchain,4.459678641
8,20000.0,1.0,,Robot8,3,prover,e2e_blockchain,5.949723711
8,20000.0,1.0,,Robot8,3,prover,e2e_blockchain,5.436971332
8,20000.0,1.0,,Robot8,3,prover,e2e_blockchain,4.909027419
8,20000.0,1.0,,Robot8,3,prover,e2e_blockchain,4.408386934
8,20000.0,1.0,,Robot8,3,prover,e2e_blockchain,5.888865782
8,20000.0,1.0,,Robot8,3,prover,evidence_call,0.009712286
8,20000.0,1.0,,Robot8,3,prover,evidence_call,0.016445615
8,20000.0,1.0,,Robot8,3,prover,evidence_call,0.017173590000000002
8,20000.0,1.0,,Robot8,3,prover,evidence_call,0.010377239
8,20000.0,1.0,,Robot8,3,prover,evidence_call,0.0114626
8,20000.0,1.0,,Robot8,3,prover,evidence_call,0.025750692000000002
8,20000.0,1.0,,Robot8,3,prover,total_lifecycle,4.476943627
8,20000.0,1.0,,Robot8,3,prover,total_lifecycle,5.963905733
8,20000.0,1.0,,Robot8,3,prover,total_lifecycle,5.451197013
8,20000.0,1.0,,Robot8,3,prover,total_lifecycle,4.929044391000001
8,20000.0,1.0,,Robot8,3,prover,total_lifecycle,4.422433753
8,20000.0,1.0,,Robot8,3,prover,total_lifecycle,5.9017398210000005
8,20000.0,1.0,,Robot8,3,verifier,reaction_time,0.002949119
8,20000.0,1.0,,Robot8,3,verifier,reaction_time,0.0026732360000000003
8,20000.0,1.0,,Robot8,3,verifier,reaction_time,0.0052135179999999995
8,20000.0,1.0,,Robot8,3,verifier,reaction_time,0.0038223479999999997
8,20000.0,1.0,,Robot8,3,verifier,reaction_time,0.002754678
8,20000.0,1.0,,Robot8,3,verifier,reaction_time,0.003675898
8,20000.0,1.0,,Robot8,3,verifier,reaction_time,0.006079243
8,20000.0,1.0,,Robot8,3,verifier,signatures_fetch,0.0049838339999999995
8,20000.0,1.0,,Robot8,3,verifier,signatures_fetch,0.001480563
8,20000.0,1.0,,Robot8,3,verifier,signatures_fetch,0.001649251
8,20000.0,1.0,,Robot8,3,verifier,signatures_fetch,0.004795092
8,20000.0,1.0,,Robot8,3,verifier,signatures_fetch,0.002265642
8,20000.0,1.0,,Robot8,3,verifier,signatures_fetch,0.002214559
8,20000.0,1.0,,Robot8,3,verifier,signatures_fetch,0.005142325
8,20000.0,1.0,,Robot8,3,verifier,verify_compute,1.871e-06
8,20000.0,1.0,,Robot8,3,verifier,verify_compute,2.1389999999999998e-06
8,20000.0,1.0,,Robot8,3,verifier,verify_compute,1.8359999999999999e-06
8,20000.0,1.0,,Robot8,3,verifier,verify_compute,8.63e-07
8,20000.0,1.0,,Robot8,3,verifier,verify_compute,1.714e-06
8,20000.0,1.0,,Robot8,3,verifier,verify_compute,1.714e-06
8,20000.0,1.0,,Robot8,3,verifier,verify_compute,1.742e-06
8,20000.0,1.0,,Robot8,3,verifier,result_call,0.009410812999999999
8,20000.0,1.0,,Robot8,3,verifier,result_call,0.008024307999999999
8,20000.0,1.0,,Robot8,3,verifier,result_call,0.007681628
8,20000.0,1.0,,Robot8,3,verifier,result_call,0.011759413
8,20000.0,1.0,,Robot8,3,verifier,result_call,0.011800411
8,20000.0,1.0,,Robot8,3,verifier,result_call,0.012835181999999999
8,20000.0,1.0,,Robot8,3,verifier,result_call,0.017049024
8,20000.0,1.0,,Robot8,3,verifier,total_lifecycle,0.014444325
8,20000.0,1.0,,Robot8,3,verifier,total_lifecycle,0.009551694
8,20000.0,1.0,,Robot8,3,verifier,total_lifecycle,0.009364321
8,20000.0,1.0,,Robot8,3,verifier,total_lifecycle,0.016594173
8,20000.0,1.0,,Robot8,3,verifier,total_lifecycle,0.014093356
8,20000.0,1.0,,Robot8,3,verifier,total_lifecycle,0.015089108
8,20000.0,1.0,,Robot8,3,verifier,total_lifecycle,0.022235262
8,20000.0,1.0,,SECaaS,1,oracle,reaction_time,0.00031773200000000004
8,20000.0,1.0,,SECaaS,1,oracle,reaction_time,0.139511255
8,20000.0,1.0,,SECaaS,1,oracle,reaction_time,0.26268652600000003
8,20000.0,1.0,,SECaaS,1,oracle,reaction_time,0.38292883699999997
8,20000.0,1.0,,SECaaS,1,oracle,reaction_time,0.5028130049999999
8,20000.0,1.0,,SECaaS,1,oracle,reaction_time,0.63017363
8,20000.0,1.0,,SECaaS,1,oracle,reaction_time,0.750608556
8,20000.0,1.0,,SECaaS,1,oracle,reaction_time,0.899054347
8,20000.0,1.0,,SECaaS,1,oracle,reaction_time,0.001537001
8,20000.0,1.0,,SECaaS,1,oracle,reaction_time,0.09789216399999999
8,20000.0,1.0,,SECaaS,1,oracle,reaction_time,0.21271680599999998
8,20000.0,1.0,,SECaaS,1,oracle,reaction_time,0.310180316
8,20000.0,1.0,,SECaaS,1,oracle,reaction_time,0.41092409700000004
8,20000.0,1.0,,SECaaS,1,oracle,reaction_time,0.51377451
8,20000.0,1.0,,SECaaS,1,oracle,reaction_time,0.609385704
8,20000.0,1.0,,SECaaS,1,oracle,reaction_time,0.7050916899999999
8,20000.0,1.0,,SECaaS,1,oracle,reaction_time,0.000283769
8,20000.0,1.0,,SECaaS,1,oracle,reaction_time,0.09969468399999999
8,20000.0,1.0,,SECaaS,1,oracle,reaction_time,0.191128141
8,20000.0,1.0,,SECaaS,1,oracle,reaction_time,0.263508174
8,20000.0,1.0,,SECaaS,1,oracle,reaction_time,0.378476288
8,20000.0,1.0,,SECaaS,1,oracle,reaction_time,0.456699238
8,20000.0,1.0,,SECaaS,1,oracle,reaction_time,0.540094633
8,20000.0,1.0,,SECaaS,1,oracle,reaction_time,0.629377664
8,20000.0,1.0,,SECaaS,1,oracle,reaction_time,0.00022281500000000001
8,20000.0,1.0,,SECaaS,1,oracle,reaction_time,0.07189988700000001
8,20000.0,1.0,,SECaaS,1,oracle,reaction_time,0.140822012
8,20000.0,1.0,,SECaaS,1,oracle,reaction_time,0.219083821
8,20000.0,1.0,,SECaaS,1,oracle,reaction_time,0.296062658
8,20000.0,1.0,,SECaaS,1,oracle,reaction_time,0.36946520299999996
8,20000.0,1.0,,SECaaS,1,oracle,reaction_time,0.442718747
8,20000.0,1.0,,SECaaS,1,oracle,reaction_time,0.5240760609999999
8,20000.0,1.0,,SECaaS,1,oracle,reaction_time,0.001501002
8,20000.0,1.0,,SECaaS,1,oracle,reaction_time,0.081640394
8,20000.0,1.0,,SECaaS,1,oracle,reaction_time,0.166287948
8,20000.0,1.0,,SECaaS,1,oracle,reaction_time,0.24114281199999998
8,20000.0,1.0,,SECaaS,1,oracle,reaction_time,0.31365775100000004
8,20000.0,1.0,,SECaaS,1,oracle,reaction_time,0.386176252
8,20000.0,1.0,,SECaaS,1,oracle,reaction_time,0.46645447100000004
8,20000.0,1.0,,SECaaS,1,oracle,reaction_time,0.554292928
8,20000.0,1.0,,SECaaS,1,oracle,reaction_time,0.002636584
8,20000.0,1.0,,SECaaS,1,oracle,reaction_time,0.120274529
8,20000.0,1.0,,SECaaS,1,oracle,reaction_time,0.20060169200000003
8,20000.0,1.0,,SECaaS,1,oracle,reaction_time,0.28124688099999995
8,20000.0,1.0,,SECaaS,1,oracle,reaction_time,0.354369219
8,20000.0,1.0,,SECaaS,1,oracle,reaction_time,0.44101194
8,20000.0,1.0,,SECaaS,1,oracle,reaction_time,0.521017212
8,20000.0,1.0,,SECaaS,1,oracle,reaction_time,0.603806462
8,20000.0,1.0,,SECaaS,1,oracle,prover_addr_fetch,0.022402914
8,20000.0,1.0,,SECaaS,1,oracle,prover_addr_fetch,0.02354173
8,20000.0,1.0,,SECaaS,1,oracle,prover_addr_fetch,0.021603856
8,20000.0,1.0,,SECaaS,1,oracle,prover_addr_fetch,0.021268657
