t_rel_s,formation_error,cum_damage,centroid_x,centroid_y,cross_track,along_track,x_robot1,x_robot2,x_robot3,x_robot4,y_robot1,y_robot2,y_robot3,y_robot4,yaw_robot1,yaw_robot2,yaw_robot3,yaw_robot4
13.70,0.0395,0.5389,3.0501,-0.0017,0.0016,3.0026,5.0760,1.0753,1.0771,4.9718,1.9935,1.9938,-1.9972,-1.9969,-0.0001,-0.0001,0.0001,0.0001
13.80,0.0395,0.5428,3.0720,-0.0017,0.0016,3.0246,5.0980,1.0973,1.0991,4.9938,1.9935,1.9938,-1.9972,-1.9969,-0.0001,-0.0001,0.0001,0.0001
13.90,0.0395,0.5468,3.0939,-0.0017,0.0016,3.0464,5.1199,1.1192,1.1210,5.0157,1.9935,1.9938,-1.9972,-1.9969,-0.0001,-0.0001,0.0001,0.0001
14.00,0.0395,0.5507,3.1158,-0.0017,0.0016,3.0683,5.1418,1.1411,1.1429,5.0375,1.9935,1.9938,-1.9972,-1.9969,-0.0001,-0.0001,0.0001,0.0001
14.10,0.0395,0.5547,3.1379,-0.0017,0.0016,3.0904,5.1638,1.1631,1.1649,5.0596,1.9935,1.9938,-1.9972,-1.9969,-0.0001,-0.0001,0.0001,0.0001
14.20,0.0395,0.5586,3.1599,-0.0017,0.0016,3.1124,5.1858,1.1852,1.1869,5.0816,1.9935,1.9938,-1.9972,-1.9969,-0.0001,-0.0001,0.0001,0.0001
14.30,0.0395,0.5626,3.1818,-0.0017,0.0016,3.1343,5.2077,1.2071,1.2089,5.1035,1.9935,1.9938,-1.9972,-1.9969,-0.0001,-0.0001,0.0001,0.0001
14.40,0.0395,0.5665,3.2036,-0.0017,0.0016,3.1562,5.2296,1.2289,1.2307,5.1254,1.9935,1.9938,-1.9972,-1.9969,-0.0001,-0.0001,0.0001,0.0001
14.50,0.0395,0.5705,3.2256,-0.0017,0.0016,3.1781,5.2516,1.2509,1.2527,5.1473,1.9935,1.9938,-1.9972,-1.9969,-0.0001,-0.0001,0.0001,0.0001
14.60,0.0395,0.5744,3.2476,-0.0017,0.0016,3.2001,5.2736,1.2729,1.2747,5.1693,1.9935,1.9938,-1.9972,-1.9968,-0.0001,-0.0001,0.0001,0.0001
14.70,0.0395,0.5784,3.2696,-0.0017,0.0016,3.2222,5.2956,1.2949,1.2967,5.1914,1.9935,1.9938,-1.9972,-1.9968,-0.0001,-0.0001,0.0001,0.0001
14.80,0.0395,0.5823,3.2916,-0.0017,0.0016,3.2441,5.3176,1.3169,1.3187,5.2133,1.9935,1.9938,-1.9972,-1.9968,-0.0001,-0.0001,0.0001,0.0001
14.90,0.0395,0.5863,3.3137,-0.0017,0.0016,3.2662,5.3396,1.3390,1.3407,5.2354,1.9935,1.9938,-1.9972,-1.9968,-0.0001,-0.0001,0.0001,0.0001
15.00,0.0395,0.5902,3.3357,-0.0017,0.0016,3.2882,5.3616,1.3610,1.3628,5.2574,1.9935,1.9938,-1.9972,-1.9968,-0.0001,-0.0001,0.0001,0.0001
15.10,0.0395,0.5942,3.3578,-0.0017,0.0016,3.3103,5.3837,1.3831,1.3849,5.2795,1.9935,1.9938,-1.9972,-1.9968,-0.0001,-0.0001,0.0001,0.0001
15.20,0.0395,0.5981,3.3797,-0.0017,0.0016,3.3322,5.4057,1.4050,1.4068,5.3014,1.9935,1.9938,-1.9972,-1.9968,-0.0001,-0.0001,0.0001,0.0001
15.30,0.0395,0.6021,3.4018,-0.0017,0.0016,3.3543,5.4277,1.4271,1.4289,5.3235,1.9935,1.9938,-1.9972,-1.9968,-0.0001,-0.0001,0.0001,0.0001
15.40,0.0395,0.6060,3.4238,-0.0017,0.0016,3.3763,5.4498,1.4491,1.4509,5.3455,1.9935,1.9938,-1.9971,-1.9968,-0.0001,-0.0001,0.0001,0.0001
15.50,0.0395,0.6100,3.4458,-0.0017,0.0016,3.3983,5.4718,1.4711,1.4729,5.3676,1.9935,1.9938,-1.9971,-1.9968,-0.0001,-0.0001,0.0001,0.0001
15.60,0.0395,0.6139,3.4678,-0.0017,0.0016,3.4203,5.4938,1.4931,1.4949,5.3895,1.9935,1.9938,-1.9971,-1.9968,-0.0001,-0.0001,0.0001,0.0001
15.70,0.0395,0.6178,3.4896,-0.0017,0.0016,3.4421,5.5156,1.5149,1.5167,5.4113,1.9934,1.9938,-1.9971,-1.9968,-0.0001,-0.0001,0.0001,0.0001
15.80,0.0395,0.6218,3.5117,-0.0017,0.0016,3.4642,5.5376,1.5370,1.5387,5.4334,1.9934,1.9938,-1.9971,-1.9968,-0.0001,-0.0001,0.0001,0.0001
15.90,0.0395,0.6257,3.5338,-0.0017,0.0016,3.4863,5.5597,1.5591,1.5608,5.4555,1.9934,1.9938,-1.9971,-1.9968,-0.0001,-0.0001,0.0001,0.0001
16.00,0.0395,0.6297,3.5557,-0.0017,0.0016,3.5082,5.5816,1.5810,1.5827,5.4774,1.9934,1.9938,-1.9971,-1.9968,-0.0001,-0.0001,0.0001,0.0001
16.10,0.0395,0.6336,3.5777,-0.0017,0.0016,3.5302,5.6037,1.6030,1.6048,5.4994,1.9934,1.9938,-1.9971,-1.9968,-0.0001,-0.0001,0.0001,0.0001
16.20,0.0395,0.6376,3.5997,-0.0017,0.0016,3.5523,5.6257,1.6250,1.6268,5.5215,1.9934,1.9938,-1.9971,-1.9968,-0.0001,-0.0001,0.0001,0.0001
16.30,0.0395,0.6415,3.6217,-0.0017,0.0016,3.5743,5.6477,1.6470,1.6488,5.5435,1.9934,1.9938,-1.9971,-1.9968,-0.0001,-0.0001,0.0001,0.0001
16.40,0.0395,0.6455,3.6438,-0.0017,0.0016,3.5963,5.6697,1.6690,1.6708,5.5655,1.9934,1.9938,-1.9971,-1.9968,-0.0001,-0.0001,0.0001,0.0001
16.50,0.0395,0.6494,3.6658,-0.0017,0.0016,3.6183,5.6917,1.6911,1.6928,5.5875,1.9934,1.9938,-1.9971,-1.9968,-0.0001,-0.0001,0.0001,0.0001
16.60,0.0395,0.6534,3.6877,-0.0017,0.0016,3.6402,5.7137,1.7130,1.7148,5.6094,1.9934,1.9938,-1.9971,-1.9968,-0.0001,-0.0001,0.0001,0.0001
16.70,0.0395,0.6573,3.7097,-0.0017,0.0016,3.6622,5.7357,1.7350,1.7368,5.6314,1.9934,1.9938,-1.9971,-1.9968,-0.0001,-0.0001,0.0001,0.0001
16.80,0.0395,0.6613,3.7317,-0.0017,0.0016,3.6842,5.7577,1.7570,1.7588,5.6534,1.9934,1.9938,-1.9971,-1.9968,-0.0001,-0.0001,0.0001,0.0001
16.90,0.0395,0.6652,3.7537,-0.0017,0.0016,3.7062,5.7796,1.7790,1.7808,5.6754,1.9934,1.9938,-1.9971,-1.9968,-0.0001,-0.0001,0.0001,0.0001
17.00,0.0395,0.6692,3.7757,-0.0017,0.0016,3.7282,5.8016,1.8010,1.8028,5.6974,1.9934,1.9938,-1.9971,-1.9968,-0.0001,-0.0001,0.0001,0.0001
17.10,0.0395,0.6731,3.7977,-0.0017,0.0016,3.7502,5.8237,1.8230,1.8248,5.7194,1.9934,1.9938,-1.9971,-1.9968,-0.0001,-0.0001,0.0001,0.0001
17.20,0.0395,0.6771,3.8198,-0.0017,0.0016,3.7723,5.8457,1.8450,1.8468,5.7415,1.9934,1.9938,-1.9971,-1.9968,-0.0001,-0.0001,0.0001,0.0001
17.30,0.0395,0.6810,3.8417,-0.0017,0.0016,3.7943,5.8677,1.8670,1.8688,5.7635,1.9934,1.9937,-1.9971,-1.9968,-0.0001,-0.0001,0.0001,0.0001
17.40,0.0395,0.6850,3.8638,-0.0017,0.0016,3.8163,5.8897,1.8890,1.8908,5.7855,1.9934,1.9937,-1.9971,-1.9968,-0.0001,-0.0001,0.0001,0.0001
17.50,0.0395,0.6889,3.8857,-0.0017,0.0016,3.8382,5.9116,1.9110,1.9127,5.8074,1.9934,1.9937,-1.9971,-1.9968,-0.0001,-0.0001,0.0001,0.0001
17.60,0.0395,0.6929,3.9077,-0.0017,0.0016,3.8602,5.9337,1.9330,1.9348,5.8294,1.9934,1.9937,-1.9971,-1.9968,-0.0001,-0.0001,0.0001,0.0001
17.70,0.0395,0.6968,3.9297,-0.0017,0.0016,3.8822,5.9557,1.9550,1.9568,5.8514,1.9934,1.9937,-1.9971,-1.9968,-0.0001,-0.0001,0.0001,0.0001
17.80,0.0395,0.7008,3.9517,-0.0017,0.0016,3.9042,5.9776,1.9770,1.9787,5.8734,1.9934,1.9937,-1.9971,-1.9968,-0.0001,-0.0001,0.0001,0.0001
17.90,0.0395,0.7047,3.9736,-0.0017,0.0016,3.9262,5.9996,1.9989,2.0007,5.8954,1.9934,1.9937,-1.9971,-1.9968,-0.0001,-0.0001,0.0001,0.0001
18.00,0.0395,0.7087,3.9956,-0.0017,0.0016,3.9481,6.0215,2.0209,2.0227,5.9173,1.9934,1.9937,-1.9971,-1.9968,-0.0001,-0.0001,0.0001,0.0001
18.10,0.0395,0.7126,4.0175,-0.0017,0.0016,3.9701,6.0435,2.0428,2.0446,5.9393,1.9934,1.9937,-1.9971,-1.9968,-0.0001,-0.0001,0.0001,0.0001
18.20,0.0395,0.7166,4.0394,-0.0017,0.0016,3.9919,6.0654,2.0647,2.0665,5.9611,1.9934,1.9937,-1.9971,-1.9968,-0.0001,-0.0001,0.0001,0.0001
18.30,0.0395,0.7205,4.0614,-0.0017,0.0016,4.0139,6.0873,2.0867,2.0885,5.9831,1.9934,1.9937,-1.9971,-1.9968,-0.0001,-0.0001,0.0001,0.0001
18.40,0.0395,0.7245,4.0834,-0.0017,0.0016,4.0359,6.1093,2.1087,2.1105,6.0051,1.9934,1.9937,-1.9971,-1.9968,-0.0001,-0.0001,0.0001,0.0001
18.50,0.0395,0.7284,4.1054,-0.0017,0.0016,4.0579,6.1313,2.1307,2.1325,6.0271,1.9934,1.9937,-1.9971,-1.9968,-0.0001,-0.0001,0.0001,0.0001
18.60,0.0395,0.7324,4.1274,-0.0017,0.0016,4.0799,6.1533,2.1527,2.1545,6.0491,1.9934,1.9937,-1.9971,-1.9968,-0.0001,-0.0001,0.0001,0.0001
18.70,0.0395,0.7363,4.1494,-0.0017,0.0016,4.1019,6.1753,2.1747,2.1765,6.0712,1.9934,1.9937,-1.9971,-1.9968,-0.0001,-0.0001,0.0001,0.0001
18.80,0.0395,0.7403,4.1714,-0.0017,0.0016,4.1239,6.1973,2.1967,2.1984,6.0931,1.9934,1.9937,-1.9971,-1.9968,-0.0001,-0.0001,0.0001,0.0001
18.90,0.0395,0.7442,4.1933,-0.0017,0.0016,4.1459,6.2193,2.2186,2.2204,6.1151,1.9934,1.9937,-1.9971,-1.9968,-0.0001,-0.0001,0.0001,0.0001
19.00,0.0395,0.7482,4.2154,-0.0017,0.0016,4.1679,6.2413,2.2407,2.2425,6.1371,1.9934,1.9937,-1.9971,-1.9968,-0.0001,-0.0001,0.0001,0.0001
19.10,0.0395,0.7521,4.2374,-0.0017,0.0016,4.1899,6.2633,2.2626,2.2644,6.1591,1.9934,1.9937,-1.9971,-1.9968,-0.0001,-0.0001,0.0001,0.0001
19.20,0.0395,0.7561,4.2594,-0.0017,0.0016,4.2119,6.2853,2.2846,2.2864,6.1811,1.9934,1.9937,-1.9971,-1.9968,-0.0001,-0.0001,0.0001,0.0001
19.30,0.0395,0.7600,4.2814,-0.0017,0.0016,4.2339,6.3073,2.3066,2.3084,6.2031,1.9934,1.9937,-1.9971,-1.9968,-0.0001,-0.0001,0.0001,0.0001
19.40,0.0395,0.7640,4.3034,-0.0017,0.0016,4.2559,6.3293,2.3287,2.3304,6.2251,1.9934,1.9937,-1.9971,-1.9968,-0.0001,-0.0001,0.0001,0.0001
19.50,0.0395,0.7679,4.3252,-0.0017,0.0016,4.2778,6.3512,2.3505,2.3523,6.2470,1.9934,1.9937,-1.9971,-1.9968,-0.0001,-0.0001,0.0001,0.0001
19.60,0.0395,0.7719,4.3472,-0.0017,0.0016,4.2997,6.3731,2.3725,2.3743,6.2689,1.9934,1.9937,-1.9971,-1.9968,-0.0001,-0.0001,0.0001,0.0001
19.70,0.0395,0.7758,4.3692,-0.0017,0.0016,4.3217,6.3951,2.3945,2.3963,6.2909,1.9934,1.9937,-1.9971,-1.9968,-0.0001,-0.0001,0.0001,0.0001
19.80,0.0395,0.7798,4.3912,-0.0017,0.0016,4.3437,6.4171,2.4165,2.4183,6.3129,1.9934,1.9937,-1.9971,-1.9968,-0.0001,-0.0001,0.0001,0.0001
19.90,0.0395,0.7837,4.4132,-0.0017,0.0016,4.3657,6.4391,2.4385,2.4402,6.3349,1.9934,1.9937,-1.9971,-1.9968,-0.0001,-0.0001,0.0001,0.0001
20.00,0.0395,0.7877,4.4352,-0.0017,0.0016,4.3877,6.4611,2.4605,2.4623,6.3570,1.9934,1.9937,-1.9971,-1.9968,-0.0001,-0.0001,0.0001,0.0001
20.10,0.0395,0.7916,4.4573,-0.0017,0.0016,4.4098,6.4832,2.4826,2.4844,6.3790,1.9934,1.9937,-1.9971,-1.9968,-0.0001,-0.0001,0.0001,0.0001
20.20,0.0395,0.7956,4.4793,-0.0017,0.0016,4.4318,6.5052,2.5045,2.5063,6.4010,1.9933,1.9937,-1.9971,-1.9968,-0.0001,-0.0001,0.0001,0.0001
20.30,0.0395,0.7995,4.5014,-0.0017,0.0016,4.4539,6.5273,2.5267,2.5284,6.4231,1.9933,1.9937,-1.9971,-1.9967,-0.0001,-0.0001,0.0001,0.0001
20.40,0.0395,0.8035,4.5234,-0.0017,0.0016,4.4759,6.5493,2.5487,2.5505,6.4451,1.9933,1.9937,-1.9971,-1.9967,-0.0001,-0.0001,0.0001,0.0001
20.50,0.0395,0.8074,4.5454,-0.0017,0.0016,4.4979,6.5713,2.5707,2.5725,6.4671,1.9933,1.9937,-1.9971,-1.9967,-0.0001,-0.0001,0.0001,0.0001
20.60,0.0395,0.8114,4.5674,-0.0017,0.0016,4.5199,6.5933,2.5927,2.5945,6.4891,1.9933,1.9937,-1.9971,-1.9967,-0.0001,-0.0001,0.0001,0.0001
20.70,0.0395,0.8153,4.5894,-0.0017,0.0016,4.5419,6.6153,2.6147,2.6164,6.5111,1.9933,1.9937,-1.9971,-1.9967,-0.0001,-0.0001,0.0001,0.0001
20.80,0.0395,0.8193,4.6114,-0.0017,0.0016,4.5639,6.6373,2.6367,2.6385,6.5331,1.9933,1.9937,-1.9971,-1.9967,-0.0001,-0.0001,0.0001,0.0001
20.90,0.0395,0.8232,4.6334,-0.0017,0.0016,4.5859,6.6593,2.6587,2.6605,6.5551,1.9933,1.9937,-1.9971,-1.9967,-0.0001,-0.0001,0.0001,0.0001
21.00,0.0395,0.8272,4.6554,-0.0017,0.0016,4.6079,6.6813,2.6807,2.6824,6.5771,1.9933,1.9937,-1.9971,-1.9967,-0.0001,-0.0001,0.0001,0.0001
21.10,0.0395,0.8311,4.6774,-0.0017,0.0016,4.6299,6.7033,2.7027,2.7044,6.5991,1.9933,1.9937,-1.9971,-1.9967,-0.0001,-0.0001,0.0001,0.0001
21.20,0.0395,0.8351,4.6994,-0.0017,0.0016,4.6519,6.7254,2.7247,2.7265,6.6211,1.9933,1.9937,-1.9971,-1.9967,-0.0001,-0.0001,0.0001,0.0001
21.30,0.0395,0.8390,4.7214,-0.0017,0.0016,4.6739,6.7473,2.7467,2.7485,6.6431,1.9933,1.9937,-1.9971,-1.9967,-0.0001,-0.0001,0.0001,0.0001
21.40,0.0395,0.8430,4.7434,-0.0017,0.0016,4.6959,6.7693,2.7687,2.7704,6.6651,1.9933,1.9937,-1.9971,-1.9967,-0.0001,-0.0001,0.0001,0.0001
21.50,0.0395,0.8469,4.7654,-0.0017,0.0016,4.7179,6.7913,2.7907,2.7925,6.6871,1.9933,1.9937,-1.9971,-1.9967,-0.0001,-0.0001,0.0001,0.0001
21.60,0.0395,0.8509,4.7874,-0.0017,0.0016,4.7399,6.8133,2.8127,2.8145,6.7091,1.9933,1.9937,-1.9971,-1.9967,-0.0001,-0.0001,0.0001,0.0001
21.70,0.0395,0.8548,4.8094,-0.0017,0.0016,4.7619,6.8353,2.8347,2.8365,6.7311,1.9933,1.9937,-1.9971,-1.9967,-0.0001,-0.0001,0.0001,0.0001
21.80,0.0395,0.8588,4.8314,-0.0017,0.0016,4.7839,6.8573,2.8567,2.8584,6.7531,1.9933,1.9937,-1.9971,-1.9967,-0.0001,-0.0001,0.0001,0.0001
21.90,0.0395,0.8627,4.8533,-0.0017,0.0016,4.8058,6.8792,2.8786,2.8804,6.7750,1.9933,1.9937,-1.9970,-1.9967,-0.0001,-0.0001,0.0001,0.0001
22.00,0.0395,0.8667,4.8752,-0.0017,0.0016,4.8277,6.9011,2.9005,2.9023,6.7969,1.9933,1.9937,-1.9970,-1.9967,-0.0001,-0.0001,0.0001,0.0001
22.10,0.0395,0.8706,4.8972,-0.0017,0.0016,4.8497,6.9231,2.9225,2.9243,6.8189,1.9933,1.9937,-1.9970,-1.9967,-0.0001,-0.0001,0.0001,0.0001
22.20,0.0395,0.8746,4.9192,-0.0017,0.0016,4.8718,6.9452,2.9445,2.9463,6.8410,1.9933,1.9937,-1.9970,-1.9967,-0.0001,-0.0001,0.0001,0.0001
22.30,0.0395,0.8785,4.9412,-0.0017,0.0016,4.8937,6.9671,2.9665,2.9683,6.8629,1.9933,1.9937,-1.9970,-1.9967,-0.0001,-0.0001,0.0001,0.0001
22.40,0.0395,0.8825,4.9632,-0.0017,0.0016,4.9157,6.9891,2.9885,2.9903,6.8849,1.9933,1.9936,-1.9970,-1.9967,-0.0001,-0.0001,0.0001,0.0001
22.50,0.0395,0.8864,4.9853,-0.0017,0.0016,4.9378,7.0112,3.0106,3.0123,6.9070,1.9933,1.9936,-1.9970,-1.9967,-0.0001,-0.0001,0.0001,0.0001
22.60,0.0395,0.8904,5.0073,-0.0017,0.0016,4.9598,7.0332,3.0326,3.0344,6.9290,1.9933,1.9936,-1.9970,-1.9967,-0.0001,-0.0001,0.0001,0.0001
22.70,0.0395,0.8943,5.0292,-0.0017,0.0016,4.9818,7.0551,3.0545,3.0563,6.9510,1.9933,1.9936,-1.9970,-1.9967,-0.0001,-0.0001,0.0001,0.0001
22.80,0.0395,0.8983,5.0513,-0.0017,0.0016,5.0038,7.0772,3.0766,3.0783,6.9730,1.9933,1.9936,-1.9970,-1.9967,-0.0001,-0.0001,0.0001,0.0001
22.90,0.0395,0.9022,5.0732,-0.0017,0.0016,5.0257,7.0992,3.0985,3.1003,6.9949,1.9933,1.9936,-1.9970,-1.9967,-0.0001,-0.0001,0.0001,0.0001
23.00,0.0395,0.9062,5.0952,-0.0017,0.0016,5.0477,7.1212,3.1205,3.1223,7.0169,1.9933,1.9936,-1.9970,-1.9967,-0.0001,-0.0001,0.0001,0.0001
23.10,0.0395,0.9101,5.1172,-0.0017,0.0016,5.0697,7.1431,3.1425,3.1443,7.0389,1.9933,1.9936,-1.9970,-1.9967,-0.0001,-0.0001,0.0001,0.0001
23.20,0.0395,0.9141,5.1392,-0.0017,0.0016,5.0917,7.1651,3.1645,3.1663,7.0609,1.9933,1.9936,-1.9970,-1.9967,-0.0001,-0.0001,0.0001,0.0001
23.30,0.0395,0.9180,5.1613,-0.0017,0.0016,5.1138,7.1872,3.1865,3.1883,7.0830,1.9933,1.9936,-1.9970,-1.9967,-0.0001,-0.0001,0.0001,0.0001
23.40,0.0395,0.9220,5.1832,-0.0017,0.0016,5.1357,7.2092,3.2085,3.2103,7.1049,1.9933,1.9936,-1.9970,-1.9967,-0.0001,-0.0001,0.0001,0.0001
23.50,0.0395,0.9259,5.2052,-0.0017,0.0016,5.1577,7.2311,3.2305,3.2322,7.1269,1.9933,1.9936,-1.9970,-1.9967,-0.0001,-0.0001,0.0001,0.0001
23.60,0.0395,0.9299,5.2272,-0.0017,0.0016,5.1797,7.2531,3.2525,3.2543,7.1489,1.9933,1.9936,-1.9970,-1.9967,-0.0001,-0.0001,0.0001,0.0001
23.70,0.0395,0.9338,5.2492,-0.0017,0.0016,5.2017,7.2751,3.2745,3.2763,7.1709,1.9933,1.9936,-1.9970,-1.9967,-0.0001,-0.0001,0.0001,0.0001
23.80,0.0395,0.9378,5.2711,-0.0017,0.0016,5.2237,7.2971,3.2964,3.2982,7.1929,1.9933,1.9936,-1.9970,-1.9967,-0.0001,-0.0001,0.0001,0.0001
23.90,0.0395,0.9417,5.2930,-0.0017,0.0016,5.2456,7.3190,3.3183,3.3201,7.2148,1.9933,1.9936,-1.9970,-1.9967,-0.0001,-0.0001,0.0001,0.0001
24.00,0.0395,0.9457,5.3151,-0.0017,0.0016,5.2677,7.3411,3.3404,3.3422,7.2369,1.9933,1.9936,-1.9970,-1.9967,-0.0001,-0.0001,0.0001,0.0001
24.10,0.0395,0.9496,5.3372,-0.0017,0.0016,5.2897,7.3631,3.3625,3.3642,7.2589,1.9933,1.9936,-1.9970,-1.9967,-0.0001,-0.0001,0.0001,0.0001
24.20,0.0395,0.9536,5.3592,-0.0017,0.0016,5.3117,7.3851,3.3845,3.3863,7.2809,1.9933,1.9936,-1.9970,-1.9967,-0.0001,-0.0001,0.0001,0.0001
24.30,0.0395,0.9576,5.3812,-0.0017,0.0016,5.3337,7.4071,3.4065,3.4083,7.3029,1.9933,1.9936,-1.9970,-1.9967,-0.0001,-0.0001,0.0001,0.0001
24.40,0.0395,0.9615,5.4032,-0.0017,0.0016,5.3557,7.4291,3.4285,3.4303,7.3249,1.9933,1.9936,-1.9970,-1.9967,-0.0001,-0.0001,0.0001,0.0001
24.50,0.0395,0.9655,5.4252,-0.0017,0.0016,5.3777,7.4511,3.4504,3.4522,7.3469,1.9933,1.9936,-1.9970,-1.9967,-0.0001,-0.0001,0.0001,0.0001
24.60,0.0395,0.9694,5.4472,-0.0017,0.0016,5.3997,7.4731,3.4724,3.4742,7.3689,1.9932,1.9936,-1.9970,-1.9967,-0.0001,-0.0001,0.0001,0.0001
24.70,0.0395,0.9734,5.4692,-0.0017,0.0016,5.4217,7.4951,3.4945,3.4962,7.3909,1.9932,1.9936,-1.9970,-1.9967,-0.0001,-0.0001,0.0001,0.0001
24.80,0.0395,0.9773,5.4912,-0.0017,0.0016,5.4437,7.5171,3.5165,3.5182,7.4129,1.9932,1.9936,-1.9970,-1.9967,-0.0001,-0.0001,0.0001,0.0001
24.90,0.0395,0.9813,5.5132,-0.0017,0.0016,5.4657,7.5391,3.5385,3.5402,7.4349,1.9932,1.9936,-1.9970,-1.9967,-0.0001,-0.0001,0.0001,0.0001
25.00,0.0395,0.9852,5.5352,-0.0017,0.0016,5.4877,7.5611,3.5604,3.5622,7.4569,1.9932,1.9936,-1.9970,-1.9967,-0.0001,-0.0001,0.0001,0.0001
25.10,0.0395,0.9892,5.5572,-0.0017,0.0016,5.5097,7.5831,3.5824,3.5842,7.4789,1.9932,1.9936,-1.9970,-1.9967,-0.0001,-0.0001,0.0001,0.0001
25.20,0.0395,0.9931,5.5792,-0.0017,0.0016,5.5317,7.6051,3.6044,3.6062,7.5009,1.9932,1.9936,-1.9970,-1.9967,-0.0001,-0.0001,0.0001,0.0001
25.30,0.0395,0.9971,5.6012,-0.0017,0.0016,5.5537,7.6271,3.6264,3.6282,7.5229,1.9932,1.9936,-1.9970,-1.9967,-0.0001,-0.0001,0.0001,0.0001
25.40,0.0395,1.0010,5.6232,-0.0017,0.0016,5.5757,7.6491,3.6484,3.6502,7.5449,1.9932,1.9936,-1.9970,-1.9967,-0.0001,-0.0001,0.0001,0.0001
25.50,0.0395,1.0050,5.6452,-0.0017,0.0016,5.5977,7.6711,3.6705,3.6723,7.5669,1.9932,1.9936,-1.9970,-1.9967,-0.0001,-0.0001,0.0001,0.0001
25.60,0.0395,1.0089,5.6671,-0.0017,0.0016,5.6196,7.6931,3.6924,3.6942,7.5888,1.9932,1.9936,-1.9970,-1.9967,-0.0001,-0.0001,0.0001,0.0001
25.70,0.0395,1.0129,5.6891,-0.0017,0.0016,5.6417,7.7151,3.7144,3.7162,7.6109,1.9932,1.9936,-1.9970,-1.9967,-0.0001,-0.0001,0.0001,0.0001
25.80,0.0395,1.0168,5.7111,-0.0017,0.0016,5.6637,7.7371,3.7364,3.7382,7.6329,1.9932,1.9936,-1.9970,-1.9966,-0.0001,-0.0001,0.0001,0.0001
25.90,0.0395,1.0208,5.7331,-0.0017,0.0016,5.6856,7.7591,3.7584,3.7602,7.6548,1.9932,1.9936,-1.9970,-1.9966,-0.0001,-0.0001,0.0001,0.0001
26.00,0.0395,1.0247,5.7552,-0.0017,0.0016,5.7077,7.7811,3.7805,3.7822,7.6769,1.9932,1.9936,-1.9970,-1.9966,-0.0001,-0.0001,0.0001,0.0001
26.10,0.0395,1.0287,5.7771,-0.0017,0.0016,5.7297,7.8031,3.8024,3.8042,7.6989,1.9932,1.9936,-1.9970,-1.9966,-0.0001,-0.0001,0.0001,0.0001
26.20,0.0395,1.0326,5.7990,-0.0017,0.0016,5.7516,7.8250,3.8243,3.8261,7.7208,1.9932,1.9936,-1.9970,-1.9966,-0.0001,-0.0001,0.0001,0.0001
26.30,0.0395,1.0366,5.8210,-0.0017,0.0016,5.7735,7.8469,3.8463,3.8481,7.7427,1.9932,1.9936,-1.9970,-1.9966,-0.0001,-0.0001,0.0001,0.0001
26.40,0.0395,1.0405,5.8430,-0.0017,0.0016,5.7955,7.8690,3.8683,3.8701,7.7647,1.9932,1.9936,-1.9970,-1.9966,-0.0001,-0.0001,0.0001,0.0001
26.50,0.0395,1.0445,5.8651,-0.0017,0.0017,5.8176,7.8910,3.8904,3.8921,7.7868,1.9932,1.9936,-1.9970,-1.9966,-0.0001,-0.0001,0.0001,0.0001
26.60,0.0395,1.0484,5.8870,-0.0017,0.0017,5.8396,7.9130,3.9123,3.9141,7.8088,1.9932,1.9936,-1.9970,-1.9966,-0.0001,-0.0001,0.0001,0.0001
26.70,0.0395,1.0524,5.9090,-0.0017,0.0017,5.8616,7.9350,3.9343,3.9361,7.8308,1.9932,1.9936,-1.9970,-1.9966,-0.0001,-0.0001,0.0001,0.0001
26.80,0.0395,1.0563,5.9311,-0.0017,0.0017,5.8836,7.9570,3.9564,3.9581,7.8528,1.9932,1.9936,-1.9970,-1.9966,-0.0001,-0.0001,0.0001,0.0001
26.90,0.0395,1.0603,5.9530,-0.0017,0.0017,5.9056,7.9790,3.9783,3.9801,7.8748,1.9932,1.9936,-1.9970,-1.9966,-0.0001,-0.0001,0.0001,0.0001
27.00,0.0395,1.0642,5.9751,-0.0017,0.0017,5.9276,8.0010,4.0004,4.0022,7.8968,1.9932,1.9936,-1.9970,-1.9966,-0.0001,-0.0001,0.0001,0.0001
27.10,0.0395,1.0682,5.9971,-0.0017,0.0017,5.9496,8.0231,4.0224,4.0242,7.9188,1.9932,1.9936,-1.9970,-1.9966,-0.0001,-0.0001,0.0001,0.0001
27.20,0.0395,1.0722,6.0191,-0.0017,0.0017,5.9716,8.0450,4.0444,4.0461,7.9408,1.9932,1.9935,-1.9970,-1.9966,-0.0001,-0.0001,0.0001,0.0001
27.30,0.0395,1.0761,6.0410,-0.0017,0.0017,5.9935,8.0669,4.0663,4.0681,7.9627,1.9932,1.9935,-1.9970,-1.9966,-0.0001,-0.0001,0.0001,0.0001
27.40,0.0395,1.0801,6.0630,-0.0017,0.0017,6.0155,8.0890,4.0883,4.0901,7.9847,1.9932,1.9935,-1.9970,-1.9966,-0.0001,-0.0001,0.0001,0.0001
27.50,0.0395,1.0840,6.0851,-0.0017,0.0017,6.0376,8.1110,4.1103,4.1121,8.0068,1.9932,1.9935,-1.9970,-1.9966,-0.0001,-0.0001,0.0001,0.0001
27.60,0.0395,1.0880,6.1071,-0.0017,0.0017,6.0596,8.1330,4.1324,4.1341,8.0288,1.9932,1.9935,-1.9970,-1.9966,-0.0001,-0.0001,0.0001,0.0001
