t_rel_s,formation_error,cum_damage,centroid_x,centroid_y,cross_track,along_track,x_robot1,x_robot2,x_robot3,x_robot4,y_robot1,y_robot2,y_robot3,y_robot4,yaw_robot1,yaw_robot2,yaw_robot3,yaw_robot4
284.30,0.1854,41.8091,18.0457,0.8357,0.8357,18.0457,20.1691,16.1688,15.6758,20.1692,2.8234,2.8241,-1.1415,-1.1634,0.3117,0.3164,1.6980,0.3151
284.40,0.1865,41.8277,18.0480,0.8363,0.8363,18.0480,20.1720,16.1719,15.6759,20.1723,2.8244,2.8251,-1.1419,-1.1624,0.3046,0.3109,1.8758,0.3094
284.50,0.1875,41.8464,18.0501,0.8369,0.8369,18.0501,20.1747,16.1748,15.6760,20.1750,2.8252,2.8260,-1.1422,-1.1615,0.2965,0.3037,2.0535,0.3022
284.60,0.1883,41.8652,18.0521,0.8374,0.8374,18.0521,20.1773,16.1774,15.6762,20.1776,2.8260,2.8268,-1.1425,-1.1607,0.2875,0.2949,2.2309,0.2935
284.70,0.1891,41.8841,18.0540,0.8379,0.8379,18.0539,20.1797,16.1798,15.6764,20.1800,2.8267,2.8275,-1.1427,-1.1600,0.2778,0.2847,2.4085,0.2835
284.80,0.1899,41.9030,18.0557,0.8383,0.8383,18.0557,20.1819,16.1821,15.6767,20.1823,2.8273,2.8282,-1.1429,-1.1594,0.2675,0.2734,2.5861,0.2726
284.90,0.1905,41.9220,18.0574,0.8387,0.8387,18.0573,20.1840,16.1842,15.6770,20.1843,2.8279,2.8288,-1.1430,-1.1588,0.2569,0.2615,2.7638,0.2611
285.00,0.1911,41.9411,18.0589,0.8391,0.8391,18.0589,20.1859,16.1861,15.6774,20.1863,2.8284,2.8293,-1.1431,-1.1583,0.2464,0.2495,2.9414,0.2495
285.10,0.1917,41.9602,18.0604,0.8394,0.8394,18.0603,20.1877,16.1879,15.6777,20.1881,2.8288,2.8297,-1.1431,-1.1578,0.2363,0.2378,0.6246,0.2382
285.20,0.1922,41.9794,18.0617,0.8397,0.8397,18.0617,20.1895,16.1897,15.6780,20.1898,2.8292,2.8301,-1.1430,-1.1574,0.2272,0.2271,-2.9865,0.2279
285.30,0.1926,41.9987,18.0630,0.8400,0.8400,18.0630,20.1911,16.1913,15.6783,20.1914,2.8296,2.8305,-1.1429,-1.1571,0.2192,0.2178,-2.8092,0.2188
285.40,0.1931,42.0180,18.0642,0.8403,0.8403,18.0642,20.1926,16.1928,15.6786,20.1929,2.8299,2.8308,-1.1428,-1.1567,0.2129,0.2103,-2.6318,0.2116
285.50,0.1935,42.0373,18.0653,0.8406,0.8406,18.0653,20.1940,16.1941,15.6789,20.1943,2.8302,2.8311,-1.1426,-1.1564,0.2093,0.2049,-2.4535,0.2065
285.60,0.1939,42.0567,18.0664,0.8408,0.8408,18.0663,20.1954,16.1954,15.6791,20.1956,2.8305,2.8314,-1.1423,-1.1562,0.2076,0.2024,-2.2756,0.2040
285.70,0.1943,42.0761,18.0674,0.8411,0.8411,18.0673,20.1967,16.1966,15.6793,20.1968,2.8308,2.8316,-1.1420,-1.1559,0.2083,0.2025,-2.0976,0.2039
285.80,0.1947,42.0955,18.0683,0.8414,0.8414,18.0682,20.1978,16.1977,15.6794,20.1980,2.8310,2.8319,-1.1417,-1.1557,0.2125,0.2067,-1.9203,0.2092
285.90,0.1951,42.1150,18.0691,0.8416,0.8416,18.0690,20.1989,16.1988,15.6795,20.1991,2.8313,2.8321,-1.1414,-1.1554,0.2210,0.2169,-1.7424,0.2184
286.00,0.1955,42.1345,18.0698,0.8419,0.8419,18.0698,20.1998,16.1998,15.6795,20.2001,2.8315,2.8323,-1.1410,-1.1552,0.2339,0.2306,-1.5647,0.2321
286.10,0.1958,42.1541,18.0705,0.8421,0.8421,18.0704,20.2007,16.2008,15.6794,20.2010,2.8317,2.8325,-1.1407,-1.1550,0.2509,0.2483,-1.3871,0.2500
286.20,0.1962,42.1737,18.0711,0.8424,0.8424,18.0710,20.2015,16.2016,15.6793,20.2018,2.8319,2.8328,-1.1404,-1.1548,0.2718,0.2702,-1.2093,0.2719
286.30,0.1965,42.1933,18.0716,0.8426,0.8426,18.0716,20.2023,16.2024,15.6792,20.2026,2.8321,2.8330,-1.1401,-1.1545,0.2965,0.2962,-1.0319,0.2976
286.40,0.1969,42.2130,18.0721,0.8428,0.8428,18.0720,20.2030,16.2031,15.6790,20.2033,2.8323,2.8332,-1.1399,-1.1543,0.3248,0.3258,-0.8549,0.3268
286.50,0.1972,42.2327,18.0725,0.8431,0.8431,18.0724,20.2036,16.2037,15.6787,20.2039,2.8326,2.8334,-1.1396,-1.1541,0.3567,0.3592,-0.6771,0.3596
286.60,0.1975,42.2524,18.0728,0.8433,0.8433,18.0728,20.2041,16.2042,15.6784,20.2044,2.8328,2.8336,-1.1395,-1.1539,0.3922,0.3960,-0.4994,0.3957
286.70,0.1978,42.2722,18.0731,0.8434,0.8434,18.0730,20.2046,16.2047,15.6781,20.2049,2.8330,2.8338,-1.1394,-1.1537,0.4308,0.4358,-0.3222,0.4349
286.80,0.1981,42.2920,18.0733,0.8436,0.8436,18.0733,20.2050,16.2051,15.6778,20.2053,2.8332,2.8340,-1.1393,-1.1535,0.4724,0.4784,-0.1444,0.4768
286.90,0.1979,42.3118,18.0738,0.8438,0.8438,18.0737,20.2054,16.2055,15.6785,20.2057,2.8334,2.8342,-1.1393,-1.1533,0.5161,0.5229,0.0328,0.5207
287.00,0.1950,42.3314,18.0769,0.8446,0.8446,18.0769,20.2065,16.2068,15.6875,20.2069,2.8340,2.8350,-1.1380,-1.1526,0.5509,0.5514,0.2105,0.5520
287.10,0.1894,42.3507,18.0820,0.8465,0.8465,18.0820,20.2081,16.2079,15.7040,20.2081,2.8350,2.8357,-1.1329,-1.1519,0.5082,0.5120,0.3883,0.5117
287.20,0.1861,42.3694,18.0851,0.8480,0.8480,18.0851,20.2094,16.2086,15.7139,20.2087,2.8356,2.8360,-1.1280,-1.1516,0.4418,0.4410,0.5661,0.4437
287.30,0.1865,42.3881,18.0874,0.8491,0.8491,18.0873,20.2119,16.2111,15.7154,20.2112,2.8368,2.8372,-1.1271,-1.1504,0.4023,0.4030,0.7436,0.4057
287.40,0.1876,42.4068,18.0894,0.8499,0.8499,18.0893,20.2145,16.2139,15.7152,20.2140,2.8378,2.8383,-1.1273,-1.1492,0.3823,0.3850,0.9215,0.3905
287.50,0.1886,42.4256,18.0913,0.8506,0.8506,18.0912,20.2170,16.2164,15.7150,20.2168,2.8388,2.8393,-1.1276,-1.1481,0.3663,0.3718,1.0991,0.3767
287.60,0.1895,42.4445,18.0930,0.8512,0.8512,18.0930,20.2192,16.2188,15.7149,20.2192,2.8397,2.8402,-1.1279,-1.1472,0.3507,0.3595,1.2767,0.3623
287.70,0.1903,42.4635,18.0946,0.8517,0.8517,18.0946,20.2213,16.2210,15.7148,20.2214,2.8404,2.8411,-1.1283,-1.1464,0.3355,0.3468,1.4542,0.3473
287.80,0.1910,42.4825,18.0961,0.8521,0.8521,18.0961,20.2232,16.2231,15.7148,20.2234,2.8411,2.8418,-1.1286,-1.1456,0.3209,0.3336,1.6314,0.3319
287.90,0.1917,42.5017,18.0975,0.8525,0.8525,18.0975,20.2250,16.2250,15.7149,20.2253,2.8416,2.8425,-1.1290,-1.1450,0.3063,0.3192,1.8093,0.3156
288.00,0.1922,42.5209,18.0989,0.8529,0.8529,18.0988,20.2267,16.2268,15.7150,20.2270,2.8422,2.8430,-1.1293,-1.1445,0.2912,0.3031,1.9869,0.2983
288.10,0.1928,42.5401,18.1001,0.8532,0.8532,18.1001,20.2283,16.2284,15.7152,20.2286,2.8426,2.8435,-1.1296,-1.1440,0.2752,0.2853,2.1643,0.2797
288.20,0.1932,42.5594,18.1013,0.8534,0.8534,18.1012,20.2298,16.2299,15.7154,20.2301,2.8430,2.8439,-1.1298,-1.1436,0.2582,0.2657,2.3420,0.2600
288.30,0.1936,42.5788,18.1024,0.8536,0.8536,18.1023,20.2311,16.2313,15.7157,20.2315,2.8434,2.8443,-1.1300,-1.1432,0.2405,0.2451,2.5196,0.2397
288.40,0.1940,42.5981,18.1035,0.8538,0.8538,18.1034,20.2324,16.2326,15.7160,20.2328,2.8437,2.8446,-1.1301,-1.1429,0.2224,0.2239,2.6971,0.2193
288.50,0.1943,42.6176,18.1045,0.8540,0.8540,18.1044,20.2337,16.2338,15.7163,20.2340,2.8440,2.8449,-1.1302,-1.1426,0.2043,0.2027,2.8751,0.1993
288.60,0.1946,42.6370,18.1054,0.8542,0.8542,18.1054,20.2348,16.2350,15.7167,20.2352,2.8442,2.8451,-1.1303,-1.1424,0.1867,0.1826,3.0523,0.1804
288.70,0.1949,42.6565,18.1063,0.8543,0.8543,18.1063,20.2360,16.2361,15.7170,20.2363,2.8444,2.8453,-1.1302,-1.1422,0.1701,0.1640,-3.0532,0.1632
288.80,0.1952,42.6760,18.1072,0.8545,0.8545,18.1072,20.2370,16.2371,15.7173,20.2373,2.8446,2.8455,-1.1302,-1.1420,0.1554,0.1479,-2.8757,0.1484
288.90,0.1954,42.6955,18.1080,0.8546,0.8546,18.1080,20.2380,16.2381,15.7176,20.2383,2.8447,2.8456,-1.1301,-1.1419,0.1445,0.1347,-2.6980,0.1368
289.00,0.1957,42.7151,18.1088,0.8547,0.8547,18.1087,20.2390,16.2390,15.7179,20.2392,2.8449,2.8457,-1.1299,-1.1418,0.1362,0.1258,-2.5205,0.1286
289.10,0.1959,42.7347,18.1095,0.8549,0.8549,18.1094,20.2399,16.2398,15.7182,20.2401,2.8450,2.8459,-1.1296,-1.1417,0.1314,0.1212,-2.3426,0.1264
289.20,0.1962,42.7543,18.1101,0.8550,0.8550,18.1101,20.2407,16.2406,15.7183,20.2409,2.8451,2.8460,-1.1293,-1.1416,0.1317,0.1223,-2.1651,0.1288
289.30,0.1964,42.7739,18.1107,0.8552,0.8552,18.1107,20.2414,16.2414,15.7185,20.2417,2.8452,2.8460,-1.1290,-1.1415,0.1381,0.1325,-1.9877,0.1371
289.40,0.1966,42.7935,18.1113,0.8553,0.8553,18.1112,20.2421,16.2421,15.7186,20.2424,2.8453,2.8461,-1.1287,-1.1414,0.1508,0.1475,-1.8104,0.1516
289.50,0.1969,42.8132,18.1118,0.8555,0.8555,18.1117,20.2427,16.2428,15.7186,20.2430,2.8454,2.8462,-1.1284,-1.1413,0.1696,0.1680,-1.6338,0.1718
289.60,0.1971,42.8329,18.1122,0.8557,0.8557,18.1122,20.2433,16.2434,15.7186,20.2436,2.8455,2.8464,-1.1280,-1.1412,0.1942,0.1945,-1.4569,0.1978
289.70,0.1973,42.8526,18.1126,0.8558,0.8558,18.1126,20.2439,16.2439,15.7185,20.2442,2.8456,2.8465,-1.1277,-1.1410,0.2247,0.2270,-1.2792,0.2293
289.80,0.1976,42.8724,18.1129,0.8560,0.8560,18.1129,20.2444,16.2444,15.7183,20.2447,2.8457,2.8466,-1.1274,-1.1409,0.2610,0.2650,-1.1016,0.2663
289.90,0.1978,42.8921,18.1132,0.8562,0.8562,18.1132,20.2448,16.2449,15.7181,20.2451,2.8459,2.8467,-1.1271,-1.1408,0.3029,0.3086,-0.9235,0.3088
290.00,0.1980,42.9119,18.1133,0.8563,0.8563,18.1133,20.2450,16.2451,15.7179,20.2453,2.8459,2.8468,-1.1269,-1.1407,0.3501,0.3571,-0.7461,0.3562
290.10,0.1981,42.9317,18.1132,0.8563,0.8563,18.1132,20.2450,16.2450,15.7176,20.2452,2.8459,2.8467,-1.1267,-1.1408,0.4019,0.4098,-0.5681,0.4081
290.20,0.1982,42.9516,18.1131,0.8563,0.8563,18.1130,20.2449,16.2449,15.7173,20.2452,2.8458,2.8467,-1.1266,-1.1408,0.4547,0.4629,-0.3903,0.4607
290.30,0.1983,42.9714,18.1129,0.8563,0.8563,18.1129,20.2448,16.2448,15.7170,20.2451,2.8458,2.8466,-1.1265,-1.1409,0.5060,0.5143,-0.2128,0.5119
290.40,0.1980,42.9912,18.1131,0.8563,0.8563,18.1130,20.2448,16.2449,15.7176,20.2451,2.8458,2.8466,-1.1265,-1.1409,0.5554,0.5635,-0.0353,0.5611
290.50,0.1951,43.0108,18.1160,0.8569,0.8569,18.1159,20.2459,16.2457,15.7264,20.2459,2.8465,2.8472,-1.1259,-1.1404,0.5569,0.5952,0.1425,0.5961
290.60,0.1892,43.0301,18.1208,0.8583,0.8583,18.1208,20.2466,16.2466,15.7432,20.2469,2.8469,2.8478,-1.1219,-1.1397,0.5151,0.5479,0.3202,0.5480
290.70,0.1854,43.0488,18.1236,0.8594,0.8594,18.1235,20.2467,16.2468,15.7536,20.2471,2.8470,2.8479,-1.1176,-1.1396,0.4397,0.4623,0.4978,0.4589
290.80,0.1852,43.0673,18.1247,0.8600,0.8600,18.1247,20.2479,16.2474,15.7553,20.2484,2.8475,2.8482,-1.1167,-1.1390,0.3819,0.3991,0.6753,0.4029
290.90,0.1864,43.0859,18.1269,0.8608,0.8608,18.1268,20.2509,16.2503,15.7551,20.2513,2.8486,2.8493,-1.1169,-1.1378,0.3558,0.3661,0.8527,0.3717
291.00,0.1875,43.1046,18.1290,0.8615,0.8616,18.1289,20.2536,16.2532,15.7549,20.2541,2.8496,2.8505,-1.1172,-1.1367,0.3384,0.3456,1.0307,0.3456
291.10,0.1884,43.1234,18.1309,0.8621,0.8621,18.1308,20.2562,16.2560,15.7548,20.2566,2.8505,2.8514,-1.1175,-1.1359,0.3229,0.3261,1.2085,0.3212
291.20,0.1893,43.1423,18.1326,0.8626,0.8626,18.1326,20.2585,16.2585,15.7547,20.2589,2.8513,2.8522,-1.1178,-1.1351,0.3081,0.3077,1.3862,0.2991
291.30,0.1901,43.1613,18.1343,0.8631,0.8631,18.1342,20.2607,16.2607,15.7547,20.2611,2.8520,2.8529,-1.1182,-1.1345,0.2936,0.2900,1.5635,0.2788
291.40,0.1909,43.1803,18.1358,0.8634,0.8634,18.1358,20.2627,16.2628,15.7547,20.2631,2.8526,2.8535,-1.1185,-1.1339,0.2785,0.2722,1.7412,0.2597
291.50,0.1915,43.1994,18.1373,0.8637,0.8637,18.1372,20.2646,16.2647,15.7548,20.2649,2.8531,2.8541,-1.1188,-1.1334,0.2623,0.2537,1.9187,0.2412
291.60,0.1921,43.2186,18.1386,0.8640,0.8640,18.1385,20.2663,16.2665,15.7550,20.2667,2.8535,2.8545,-1.1191,-1.1330,0.2445,0.2343,2.0962,0.2229
291.70,0.1926,43.2378,18.1399,0.8642,0.8642,18.1398,20.2679,16.2681,15.7552,20.2683,2.8539,2.8549,-1.1194,-1.1327,0.2253,0.2143,2.2734,0.2047
291.80,0.1931,43.2571,18.1411,0.8644,0.8644,18.1410,20.2694,16.2696,15.7554,20.2698,2.8543,2.8552,-1.1196,-1.1323,0.2048,0.1936,2.4512,0.1865
291.90,0.1935,43.2765,18.1422,0.8645,0.8645,18.1422,20.2709,16.2710,15.7557,20.2712,2.8546,2.8555,-1.1198,-1.1321,0.1835,0.1729,2.6289,0.1685
292.00,0.1939,43.2958,18.1433,0.8647,0.8647,18.1432,20.2722,16.2724,15.7560,20.2726,2.8548,2.8557,-1.1199,-1.1319,0.1622,0.1529,2.8066,0.1513
292.10,0.1942,43.3152,18.1443,0.8648,0.8648,18.1443,20.2735,16.2736,15.7564,20.2738,2.8550,2.8559,-1.1199,-1.1317,0.1417,0.1340,2.9841,0.1351
292.20,0.1945,43.3347,18.1453,0.8649,0.8649,18.1453,20.2747,16.2748,15.7567,20.2750,2.8552,2.8560,-1.1199,-1.1315,0.1234,0.1168,-3.1212,0.1202
292.30,0.1948,43.3541,18.1462,0.8650,0.8650,18.1462,20.2759,16.2759,15.7570,20.2761,2.8553,2.8561,-1.1199,-1.1314,0.1072,0.1017,-2.9439,0.1069
292.40,0.1951,43.3736,18.1471,0.8651,0.8651,18.1470,20.2770,16.2769,15.7574,20.2771,2.8554,2.8562,-1.1198,-1.1313,0.0936,0.0897,-2.7663,0.0964
292.50,0.1954,43.3932,18.1479,0.8652,0.8652,18.1478,20.2780,16.2779,15.7577,20.2781,2.8555,2.8563,-1.1196,-1.1312,0.0832,0.0812,-2.5885,0.0900
292.60,0.1956,43.4127,18.1487,0.8654,0.8654,18.1486,20.2789,16.2788,15.7579,20.2791,2.8556,2.8564,-1.1194,-1.1311,0.0769,0.0770,-2.4110,0.0868
292.70,0.1959,43.4323,18.1494,0.8655,0.8655,18.1493,20.2797,16.2797,15.7581,20.2800,2.8556,2.8565,-1.1191,-1.1311,0.0760,0.0800,-2.2333,0.0878
292.80,0.1961,43.4519,18.1500,0.8656,0.8656,18.1500,20.2805,16.2805,15.7583,20.2808,2.8557,2.8565,-1.1188,-1.1310,0.0815,0.0877,-2.0558,0.0940
292.90,0.1964,43.4715,18.1506,0.8657,0.8657,18.1506,20.2813,16.2813,15.7584,20.2815,2.8558,2.8566,-1.1185,-1.1309,0.0936,0.1010,-1.8784,0.1057
293.00,0.1966,43.4912,18.1512,0.8659,0.8659,18.1511,20.2819,16.2820,15.7584,20.2822,2.8558,2.8567,-1.1182,-1.1308,0.1121,0.1202,-1.7007,0.1231
293.10,0.1969,43.5108,18.1516,0.8660,0.8660,18.1516,20.2826,16.2827,15.7584,20.2829,2.8559,2.8568,-1.1178,-1.1307,0.1366,0.1449,-1.5231,0.1460
293.20,0.1971,43.5305,18.1521,0.8662,0.8662,18.1520,20.2832,16.2832,15.7584,20.2835,2.8560,2.8569,-1.1175,-1.1307,0.1668,0.1751,-1.3457,0.1745
293.30,0.1974,43.5503,18.1524,0.8663,0.8663,18.1524,20.2837,16.2838,15.7582,20.2840,2.8561,2.8569,-1.1172,-1.1306,0.2025,0.2104,-1.1681,0.2083
293.40,0.1976,43.5700,18.1527,0.8665,0.8665,18.1527,20.2842,16.2843,15.7581,20.2845,2.8562,2.8571,-1.1169,-1.1304,0.2432,0.2507,-0.9908,0.2474
293.50,0.1979,43.5898,18.1530,0.8666,0.8666,18.1529,20.2846,16.2847,15.7578,20.2849,2.8563,2.8572,-1.1167,-1.1303,0.2884,0.2954,-0.8140,0.2912
293.60,0.1981,43.6096,18.1531,0.8667,0.8667,18.1531,20.2849,16.2849,15.7576,20.2851,2.8564,2.8572,-1.1165,-1.1303,0.3385,0.3451,-0.6364,0.3401
293.70,0.1981,43.6294,18.1530,0.8667,0.8667,18.1529,20.2848,16.2848,15.7573,20.2851,2.8563,2.8572,-1.1163,-1.1303,0.3928,0.3988,-0.4582,0.3934
293.80,0.1982,43.6492,18.1528,0.8667,0.8667,18.1528,20.2847,16.2847,15.7569,20.2850,2.8563,2.8571,-1.1162,-1.1304,0.4471,0.4527,-0.2805,0.4470
293.90,0.1980,43.6690,18.1529,0.8667,0.8667,18.1529,20.2846,16.2847,15.7574,20.2850,2.8562,2.8571,-1.1162,-1.1304,0.5001,0.5041,-0.1036,0.4983
294.00,0.1952,43.6887,18.1558,0.8671,0.8671,18.1557,20.2858,16.2857,15.7659,20.2857,2.8570,2.8577,-1.1162,-1.1299,0.5151,0.5417,0.0742,0.5385
294.10,0.1892,43.7079,18.1615,0.8686,0.8686,18.1615,20.2874,16.2875,15.7838,20.2875,2.8578,2.8587,-1.1132,-1.1289,0.4990,0.5167,0.2518,0.4891
294.20,0.1826,43.7265,18.1664,0.8704,0.8704,18.1664,20.2877,16.2882,15.8021,20.2876,2.8580,2.8592,-1.1068,-1.1288,0.4126,0.4248,0.4292,0.4106
294.30,0.1800,43.7446,18.1696,0.8720,0.8720,18.1696,20.2889,16.2897,15.8109,20.2891,2.8584,2.8597,-1.1020,-1.1283,0.3402,0.3569,0.6074,0.3454
294.40,0.1810,43.7627,18.1727,0.8731,0.8731,18.1727,20.2926,16.2934,15.8119,20.2930,2.8597,2.8610,-1.1013,-1.1269,0.3137,0.3275,0.7850,0.3224
294.50,0.1825,43.7809,18.1756,0.8740,0.8740,18.1756,20.2965,16.2972,15.8117,20.2970,2.8609,2.8623,-1.1016,-1.1256,0.3059,0.3108,0.9627,0.3129
294.60,0.1838,43.7992,18.1783,0.8748,0.8748,18.1783,20.3002,16.3007,15.8116,20.3007,2.8621,2.8634,-1.1019,-1.1244,0.3003,0.2970,1.1403,0.3049
294.70,0.1851,43.8176,18.1808,0.8755,0.8755,18.1807,20.3036,16.3040,15.8115,20.3040,2.8631,2.8644,-1.1022,-1.1234,0.2943,0.2842,1.3179,0.2964
294.80,0.1862,43.8362,18.1831,0.8761,0.8761,18.1830,20.3067,16.3071,15.8115,20.3071,2.8641,2.8653,-1.1025,-1.1225,0.2875,0.2721,1.4954,0.2873
294.90,0.1873,43.8549,18.1852,0.8766,0.8766,18.1852,20.3096,16.3099,15.8115,20.3100,2.8649,2.8661,-1.1029,-1.1216,0.2796,0.2606,1.6730,0.2773
295.00,0.1882,43.8736,18.1872,0.8771,0.8771,18.1872,20.3122,16.3125,15.8116,20.3126,2.8657,2.8667,-1.1032,-1.1209,0.2703,0.2493,1.8504,0.2663
295.10,0.1890,43.8925,18.1891,0.8775,0.8775,18.1890,20.3146,16.3149,15.8117,20.3151,2.8663,2.8673,-1.1035,-1.1202,0.2593,0.2381,2.0282,0.2541
295.20,0.1898,43.9114,18.1908,0.8778,0.8778,18.1908,20.3169,16.3172,15.8119,20.3173,2.8669,2.8679,-1.1038,-1.1197,0.2468,0.2267,2.2057,0.2408
295.30,0.1905,43.9305,18.1925,0.8781,0.8781,18.1924,20.3190,16.3193,15.8121,20.3194,2.8674,2.8684,-1.1040,-1.1192,0.2329,0.2152,2.3831,0.2266
295.40,0.1911,43.9495,18.1940,0.8784,0.8784,18.1939,20.3210,16.3212,15.8124,20.3214,2.8679,2.8688,-1.1042,-1.1187,0.2179,0.2035,2.5605,0.2118
295.50,0.1917,43.9687,18.1954,0.8787,0.8787,18.1954,20.3228,16.3230,15.8127,20.3232,2.8683,2.8691,-1.1043,-1.1183,0.2023,0.1917,2.7383,0.1968
295.60,0.1922,43.9879,18.1968,0.8789,0.8789,18.1967,20.3246,16.3247,15.8130,20.3249,2.8686,2.8694,-1.1044,-1.1180,0.1871,0.1800,2.9158,0.1822
295.70,0.1926,44.0071,18.1981,0.8791,0.8791,18.1980,20.3262,16.3262,15.8134,20.3265,2.8689,2.8697,-1.1044,-1.1177,0.1727,0.1692,2.4827,0.1682
295.80,0.1931,44.0264,18.1993,0.8793,0.8793,18.1992,20.3278,16.3277,15.8137,20.3280,2.8692,2.8700,-1.1044,-1.1175,0.1595,0.1599,-3.0120,0.1569
295.90,0.1935,44.0457,18.2004,0.8795,0.8795,18.2004,20.3292,16.3291,15.8140,20.3294,2.8694,2.8702,-1.1043,-1.1173,0.1476,0.1516,-2.8344,0.1471
296.00,0.1939,44.0651,18.2015,0.8797,0.8797,18.2014,20.3305,16.3304,15.8143,20.3308,2.8696,2.8704,-1.1042,-1.1171,0.1380,0.1459,-2.6571,0.1395
296.10,0.1942,44.0845,18.2025,0.8799,0.8799,18.2024,20.3317,16.3317,15.8146,20.3320,2.8698,2.8706,-1.1040,-1.1169,0.1313,0.1421,-2.4792,0.1345
296.20,0.1946,44.1039,18.2034,0.8800,0.8800,18.2034,20.3329,16.3329,15.8148,20.3332,2.8699,2.8707,-1.1037,-1.1167,0.1285,0.1409,-2.3015,0.1329
296.30,0.1949,44.1234,18.2043,0.8802,0.8802,18.2042,20.3339,16.3340,15.8150,20.3342,2.8700,2.8709,-1.1034,-1.1166,0.1302,0.1430,-2.1242,0.1353
296.40,0.1953,44.1429,18.2051,0.8804,0.8804,18.2050,20.3349,16.3350,15.8151,20.3353,2.8702,2.8710,-1.1031,-1.1165,0.1369,0.1490,-1.9467,0.1423
296.50,0.1956,44.1625,18.2058,0.8806,0.8806,18.2058,20.3359,16.3360,15.8152,20.3362,2.8703,2.8712,-1.1028,-1.1163,0.1486,0.1594,-1.7690,0.1539
296.60,0.1959,44.1820,18.2065,0.8808,0.8808,18.2064,20.3367,16.3369,15.8152,20.3371,2.8705,2.8713,-1.1025,-1.1162,0.1652,0.1743,-1.5913,0.1702
296.70,0.1962,44.2016,18.2071,0.8810,0.8810,18.2070,20.3375,16.3377,15.8152,20.3379,2.8706,2.8715,-1.1021,-1.1160,0.1864,0.1935,-1.4143,0.1909
296.80,0.1966,44.2213,18.2076,0.8812,0.8812,18.2075,20.3383,16.3384,15.8151,20.3386,2.8707,2.8716,-1.1018,-1.1159,0.2122,0.2173,-1.2372,0.2161
296.90,0.1969,44.2410,18.2080,0.8814,0.8814,18.2080,20.3389,16.3391,15.8149,20.3393,2.8709,2.8718,-1.1015,-1.1157,0.2422,0.2456,-1.0597,0.2455
297.00,0.1972,44.2607,18.2085,0.8815,0.8815,18.2084,20.3396,16.3397,15.8147,20.3399,2.8710,2.8719,-1.1013,-1.1156,0.2763,0.2782,-0.8816,0.2791
297.10,0.1975,44.2804,18.2088,0.8817,0.8817,18.2087,20.3401,16.3402,15.8144,20.3404,2.8712,2.8721,-1.1010,-1.1154,0.3142,0.3149,-0.7040,0.3164
297.20,0.1978,44.3002,18.2091,0.8819,0.8819,18.2090,20.3406,16.3407,15.8142,20.3409,2.8714,2.8723,-1.1009,-1.1153,0.3558,0.3559,-0.5264,0.3576
297.30,0.1980,44.3199,18.2093,0.8820,0.8820,18.2093,20.3410,16.3411,15.8138,20.3413,2.8715,2.8724,-1.1007,-1.1151,0.4023,0.4010,-0.3490,0.4034
297.40,0.1983,44.3398,18.2095,0.8822,0.8822,18.2094,20.3414,16.3414,15.8135,20.3416,2.8717,2.8726,-1.1007,-1.1149,0.4502,0.4453,-0.1719,0.4513
297.50,0.1976,44.3596,18.2102,0.8822,0.8822,18.2101,20.3415,16.3417,15.8155,20.3420,2.8717,2.8727,-1.1007,-1.1148,0.4990,0.4941,0.0057,0.4979
297.60,0.1938,44.3791,18.2139,0.8830,0.8830,18.2138,20.3428,16.3423,15.8269,20.3436,2.8725,2.8730,-1.0995,-1.1138,0.5164,0.5376,0.1839,0.5054
297.70,0.1880,44.3982,18.2187,0.8846,0.8846,18.2187,20.3436,16.3434,15.8435,20.3443,2.8729,2.8737,-1.0949,-1.1135,0.4753,0.4700,0.3615,0.4617
297.80,0.1852,44.4169,18.2208,0.8855,0.8855,18.2207,20.3437,16.3436,15.8514,20.3444,2.8730,2.8738,-1.0913,-1.1134,0.4008,0.4073,0.5394,0.3858
297.90,0.1854,44.4354,18.2218,0.8859,0.8859,18.2218,20.3448,16.3450,15.8519,20.3456,2.8734,2.8743,-1.0911,-1.1130,0.3532,0.3640,0.7164,0.3385
298.00,0.1866,44.4540,18.2240,0.8866,0.8866,18.2239,20.3477,16.3480,15.8517,20.3484,2.8745,2.8755,-1.0913,-1.1120,0.3318,0.3408,0.8945,0.3188
298.10,0.1876,44.4727,18.2260,0.8873,0.8873,18.2259,20.3505,16.3508,15.8515,20.3511,2.8754,2.8764,-1.0916,-1.1111,0.3160,0.3218,1.0724,0.3052
298.20,0.1886,44.4915,18.2279,0.8878,0.8878,18.2278,20.3531,16.3534,15.8514,20.3536,2.8762,2.8773,-1.0919,-1.1104,0.3012,0.3033,1.2498,0.2930
298.30,0.1895,44.5104,18.2296,0.8882,0.8882,18.2296,20.3555,16.3557,15.8513,20.3560,2.8769,2.8780,-1.0923,-1.1097,0.2865,0.2849,1.4274,0.2811
298.40,0.1903,44.5294,18.2313,0.8886,0.8886,18.2312,20.3577,16.3579,15.8513,20.3581,2.8776,2.8786,-1.0926,-1.1091,0.2716,0.2668,1.6050,0.2691
298.50,0.1910,44.5485,18.2328,0.8889,0.8889,18.2327,20.3597,16.3599,15.8514,20.3601,2.8781,2.8791,-1.0930,-1.1085,0.2561,0.2486,1.7825,0.2563
